,user id,movie id,age,occupation,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rating
17449,181,828,26,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
69955,641,305,24,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
66985,608,423,22,13,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4.0
76227,698,613,28,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
67339,615,283,38,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
55440,492,83,57,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
63665,566,959,20,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
54411,481,1039,73,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
49730,443,309,35,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
37603,343,333,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0
26534,269,81,31,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
15189,151,692,38,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0
62985,560,1019,32,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
654,6,193,42,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
48099,429,161,27,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
49221,437,118,27,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
81873,759,50,20,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4.0
17093,178,744,26,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0
83050,774,421,30,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0
66650,606,91,28,14,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0
39669,363,568,20,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.0
15518,157,276,57,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
97212,916,65,27,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
89893,848,195,46,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0
26485,268,1110,24,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0
93193,881,304,39,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
73249,663,89,26,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0
11736,109,475,29,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
70431,643,470,39,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0
90192,851,619,18,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0
26823,269,1480,31,10,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
84468,790,664,27,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
31124,298,473,44,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
34424,318,722,65,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
66419,601,1084,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
41352,379,735,44,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
94508,889,524,24,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
12717,120,827,47,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
70295,643,4,39,17,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
98501,929,209,44,17,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3.0
27857,276,737,21,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
85892,804,566,39,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
73767,666,187,44,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0
