,user id,movie id,age,occupation,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rating
88293,381,855,33,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,3.0
39191,712,1043,22,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
773,751,1011,24,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
51947,222,391,29,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
67015,538,127,31,17,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0
89735,650,73,42,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
72497,763,87,27,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
73505,7,156,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.0
75329,591,306,57,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0
77680,704,136,51,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
33446,59,1065,49,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.0
41850,48,210,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
66351,632,81,18,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
14459,465,318,32,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
6356,457,121,33,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.0
45191,868,496,21,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
81246,538,385,31,17,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
41460,463,250,48,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
42935,698,10,28,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
85821,281,304,15,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
1564,727,252,25,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0
17976,406,427,52,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
82665,346,168,34,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
