,user id,movie id,age,occupation,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rating
50042,436,1048,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
51566,758,242,27,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2370,932,38,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0
56565,806,89,27,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.0
11148,499,193,42,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
14850,290,1091,40,4,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
41600,416,327,20,18,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.0
15342,207,180,39,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0
85497,14,920,45,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
8797,336,1230,23,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
28224,862,678,25,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0
28691,18,190,35,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
55913,106,77,61,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0
35596,593,49,31,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
10206,661,209,28,14,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4.0
58095,543,796,33,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
12537,430,165,38,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
14273,388,672,31,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0
33040,21,672,26,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0
88422,823,98,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0
81521,361,218,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
9874,308,45,60,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
86899,184,523,37,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
68780,85,194,51,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
68410,528,204,18,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
39247,342,246,25,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
36819,896,880,28,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
18455,183,431,33,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
25830,176,405,28,17,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
62830,398,710,40,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
33254,804,33,39,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.0
32570,467,248,29,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
9507,286,29,27,18,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
62979,891,50,51,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4.0
36112,474,655,51,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
75220,474,173,51,6,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
48035,573,176,68,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.0
89667,57,264,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0
62987,561,1059,23,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25195,916,295,27,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
66197,907,713,25,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
6268,536,22,38,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0
17907,7,537,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
2457,727,42,25,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
63478,217,300,22,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
