,user,movie
17759,901,209
59829,901,234
5257,901,733
13239,901,579
39393,901,1398
51811,901,1234
62495,901,279
55419,901,303
41065,901,333
43709,901,446
75450,901,293
84052,901,339
9494,901,519
42362,901,332
46139,901,1133
78053,901,860
23252,901,1397
56502,901,36
61629,901,613
64135,901,679
28945,901,414
25985,901,570
74553,901,476
50839,901,1297
18814,901,32
43284,901,456
29685,901,484
57579,901,577
46114,901,327
44780,901,50
85881,901,538
26830,901,1523
58341,901,1281
60464,901,410
19545,901,1219
40571,901,44
54178,901,829
72486,901,1401
71234,901,1077
40613,901,228
71878,901,612
86036,901,113
54059,901,109
37726,902,317
1095,902,570
38664,902,1485
61576,902,347
42211,902,534
63740,902,829
37096,902,1234
74946,902,1398
69927,902,666
46151,902,1424
18839,902,184
10809,902,1319
66819,902,1581
33414,902,1507
86195,902,739
80636,902,1335
3147,902,622
49719,902,1537
65296,902,143
81741,902,237
63857,902,1149
1359,902,1034
71993,902,1495
13704,902,613
19068,902,1155
15353,902,212
36740,902,1306
79750,902,987
47953,902,1127
67069,902,884
38672,902,889
7046,902,480
65974,902,623
8267,902,642
65821,902,887
32866,902,909
33983,902,741
77366,902,1338
69313,902,1543
16072,902,178
86615,902,1403
75360,902,389
66437,902,1416
43520,902,412
44992,902,498
24954,902,621
48083,902,1632
89437,902,1523
48380,902,878
35401,902,1284
86628,902,1231
41371,902,1204
66254,902,1281
23756,902,1301
11117,902,152
41464,902,638
46474,902,773
44032,902,41
6004,902,1617
18820,902,820
83368,902,844
10577,902,612
15312,902,390
15227,902,493
60456,902,767
73906,902,1386
63501,902,1157
27622,902,183
54197,902,50
30579,902,1460
85222,902,815
85797,902,515
80879,902,1289
56407,902,209
47135,902,274
82483,902,1063
46069,902,1066
89532,902,1580
75332,902,1348
2110,902,87
88448,902,579
87521,902,131
43869,902,226
37506,902,747
44293,902,976
2398,902,571
6201,902,199
60855,902,891
43718,902,757
6793,902,1456
61236,902,305
9361,902,997
6791,902,591
74887,902,1317
7417,902,711
18569,902,1484
11774,902,1467
10499,902,1190
59895,902,1565
77534,902,1524
42732,902,337
4779,902,696
61033,902,1244
33221,902,610
5554,902,1572
39635,902,1486
24132,902,1576
5282,902,1189
13463,902,919
6145,902,635
14789,902,1342
67554,902,1208
55130,902,1032
55369,902,450
538,902,1102
14662,902,1304
20680,902,211
84982,902,1329
52286,902,399
70160,902,764
45677,902,640
38979,902,179
16363,902,1213
4218,902,1419
55422,902,724
59647,902,1097
5290,902,1477
13752,903,1632
50571,903,1284
81594,903,419
62472,903,780
64367,903,1234
16696,903,1101
51231,903,1104
23010,903,1416
21036,903,1025
23721,903,1173
24349,903,32
21312,903,476
23994,903,1592
18756,903,721
87226,903,380
71694,903,1537
67759,903,1178
17755,903,758
3576,903,1251
59158,903,1310
59157,903,734
37914,903,631
12022,903,1352
50779,903,1297
11259,903,596
65421,903,154
21649,903,550
89023,903,1214
39535,903,144
56983,903,643
63677,903,423
43916,903,1570
57278,903,1615
89487,903,332
61267,903,1372
44905,903,1270
6655,903,562
26694,903,21
33423,903,140
29574,903,1215
67045,903,1338
83267,903,1339
49209,903,1620
20418,903,373
34750,903,389
17943,904,1210
22267,904,1543
34351,904,1176
49168,904,411
32648,904,1146
66142,904,733
89683,904,666
36906,904,829
32548,904,1500
37130,904,798
71622,904,1133
28221,904,1576
37667,904,212
83308,904,171
7181,904,1152
70399,904,321
28968,904,333
75169,904,498
29840,904,1524
55888,904,5
17506,904,474
82436,904,101
3617,904,397
15808,904,577
83707,904,860
79791,904,1274
53943,904,332
25141,904,780
43978,904,1515
86726,904,1135
50813,904,32
69057,904,1002
62851,904,1495
41149,904,345
26746,904,1441
67041,905,305
38041,905,806
5100,905,460
68011,905,498
83211,905,1232
6091,905,1403
7559,905,946
31536,905,1477
80328,905,143
44114,905,987
54613,905,744
11250,905,666
37878,905,780
42935,905,972
63644,905,1238
16103,905,1017
31366,905,1497
5479,905,5
43186,905,771
74441,905,455
88986,905,345
2969,905,1543
30824,905,212
22819,905,410
86612,905,358
16941,905,883
59405,905,855
59506,905,318
4310,905,1295
19758,905,389
3533,905,1251
40302,905,1210
62058,905,1146
