,rating
84514,4.0
84488,5.0
22950,4.0
82943,4.0
24337,5.0
61529,5.0
18273,5.0
82881,5.0
73367,4.0
9554,5.0
60801,3.0
50810,3.0
61017,5.0
8354,4.0
21516,4.0
39148,4.0
24234,5.0
7966,5.0
28175,4.0
52920,4.0
25935,1.0
21566,3.0
61490,2.0
40149,5.0
51518,5.0
75505,4.0
52538,2.0
29379,5.0
60580,1.0
66421,3.0
12851,5.0
21745,4.0
29662,4.0
84245,4.0
6267,4.0
61211,4.0
30428,3.0
29377,4.0
70750,5.0
86454,5.0
51209,5.0
83123,3.0
49837,5.0
70398,4.0
8067,4.0
22855,5.0
41915,4.0
21558,4.0
82964,4.0
6083,5.0
25269,5.0
10606,5.0
35505,4.0
61092,4.0
88108,5.0
45342,4.0
4343,4.0
74341,4.0
58555,4.0
81860,5.0
80354,4.0
36684,4.0
63780,4.0
56966,5.0
32431,4.0
19687,4.0
68013,2.0
17829,4.0
38575,4.0
81705,3.0
45050,5.0
23692,3.0
48184,2.0
11013,3.0
58521,3.0
31656,1.0
89036,4.0
58190,5.0
53435,4.0
44907,2.0
43927,5.0
32770,3.0
43728,4.0
68916,4.0
77291,3.0
39772,4.0
87611,5.0
89125,4.0
69155,4.0
55134,4.0
55024,4.0
31803,5.0
69293,4.0
20060,4.0
29151,4.0
36951,1.0
17473,5.0
1884,4.0
22073,5.0
54185,4.0
17622,5.0
13447,2.0
19948,5.0
10949,5.0
59529,5.0
4638,4.0
33180,4.0
32181,5.0
21139,3.0
23162,4.0
15796,5.0
20742,4.0
19939,5.0
9070,5.0
79541,3.0
17431,4.0
38496,2.0
22313,4.0
75042,4.0
57216,5.0
6718,3.0
20242,3.0
39704,4.0
22994,1.0
79524,5.0
12128,4.0
44774,3.0
36752,4.0
33446,4.0
61676,5.0
28518,3.0
86991,3.0
46014,4.0
79976,4.0
83829,1.0
58711,2.0
31534,3.0
34663,3.0
63770,3.0
19011,2.0
84766,2.0
34918,2.0
83250,3.0
64727,5.0
45294,2.0
10621,2.0
41580,4.0
68346,3.0
44648,4.0
37300,3.0
12347,3.0
45547,4.0
527,3.0
30330,1.0
44034,3.0
65766,3.0
48626,4.0
24251,3.0
53724,5.0
54480,3.0
20190,2.0
15548,4.0
27972,4.0
59561,2.0
53746,3.0
83445,2.0
89486,3.0
87281,3.0
33785,3.0
24210,3.0
35974,3.0
81504,5.0
57862,4.0
5575,3.0
79214,4.0
79221,4.0
31829,2.0
65273,3.0
69583,2.0
58219,3.0
41658,4.0
51302,3.0
79873,3.0
7323,5.0
54263,4.0
62337,5.0
76239,1.0
78757,4.0
59403,2.0
58361,2.0
84785,1.0
24292,5.0
66283,3.0
34354,4.0
45682,3.0
62760,4.0
17926,2.0
28013,2.0
74356,1.0
82115,2.0
15686,3.0
75214,3.0
