,rating
84178,3.0
4782,4.0
85396,5.0
69460,5.0
16716,4.0
63948,3.0
76811,4.0
78566,5.0
56343,4.0
85347,4.0
22354,2.0
1430,4.0
40575,2.0
36114,4.0
72454,5.0
62844,4.0
35383,2.0
41990,4.0
62241,1.0
61161,5.0
24974,3.0
13609,4.0
35069,4.0
64467,4.0
82833,4.0
19060,5.0
47159,4.0
50827,4.0
67882,4.0
26838,4.0
62747,5.0
1823,4.0
64737,5.0
62863,4.0
64628,5.0
43656,4.0
10225,3.0
76791,5.0
61392,2.0
54115,4.0
50419,4.0
36453,4.0
65416,4.0
1895,4.0
44982,2.0
58723,4.0
48796,4.0
66432,3.0
41538,5.0
78228,4.0
50113,4.0
73214,3.0
14535,3.0
34294,4.0
46538,4.0
50112,4.0
30796,2.0
78214,4.0
34524,4.0
26638,5.0
45959,2.0
9354,5.0
12912,3.0
19417,3.0
12510,3.0
42430,4.0
34679,4.0
3032,3.0
27471,4.0
56587,3.0
66486,4.0
57822,5.0
46590,5.0
27446,2.0
66885,3.0
13330,3.0
85988,4.0
82443,4.0
45965,5.0
11924,4.0
24300,4.0
71928,4.0
22565,5.0
63019,4.0
34819,4.0
87101,5.0
60589,1.0
80350,4.0
22944,5.0
63554,4.0
27674,2.0
76252,4.0
54852,5.0
13790,4.0
21759,5.0
7054,2.0
59739,4.0
11691,4.0
22861,5.0
6612,4.0
51372,4.0
87483,1.0
73506,5.0
76454,5.0
27639,5.0
29247,2.0
72614,5.0
9584,5.0
87229,3.0
49983,5.0
85715,5.0
44041,2.0
55691,2.0
13797,4.0
69690,5.0
57549,2.0
73756,2.0
67003,3.0
65614,4.0
19614,3.0
3488,4.0
16787,3.0
79521,2.0
20785,4.0
1730,5.0
1164,4.0
194,4.0
72087,5.0
34325,3.0
45502,4.0
49301,4.0
62090,3.0
29595,5.0
52031,3.0
87700,3.0
18732,4.0
63753,3.0
78639,4.0
74813,5.0
72436,2.0
31614,5.0
36734,4.0
48862,5.0
21829,2.0
52094,4.0
41830,4.0
77455,3.0
72431,3.0
74137,3.0
9044,5.0
13687,5.0
76900,3.0
41247,3.0
14,4.0
65057,3.0
4203,4.0
81123,3.0
44167,4.0
46689,5.0
61456,4.0
82959,5.0
4241,4.0
82531,4.0
54581,4.0
29475,5.0
57118,4.0
69013,2.0
79736,5.0
70283,5.0
68374,5.0
78697,4.0
32046,5.0
20876,4.0
61048,4.0
4999,5.0
45070,3.0
63428,5.0
54833,4.0
81947,5.0
55006,5.0
55248,3.0
8871,2.0
55824,3.0
6017,4.0
40644,4.0
34191,5.0
83363,4.0
30051,4.0
5761,4.0
3744,4.0
88268,5.0
12805,5.0
38699,5.0
76652,4.0
62273,5.0
21450,5.0
43788,5.0
64620,5.0
47826,5.0
51871,3.0
7570,4.0
27469,4.0
59130,4.0
18691,3.0
88139,4.0
53059,3.0
28856,5.0
43564,5.0
29709,4.0
66830,3.0
38043,3.0
24535,4.0
52981,5.0
41176,4.0
11030,5.0
59356,5.0
79535,3.0
77995,5.0
7082,5.0
31878,3.0
32328,2.0
71929,4.0
44796,4.0
81164,5.0
27465,4.0
80722,5.0
27619,4.0
56546,4.0
85410,3.0
14251,5.0
20526,4.0
37380,5.0
78357,4.0
82546,5.0
65185,4.0
48224,4.0
3931,5.0
66194,2.0
74013,4.0
2764,5.0
48208,5.0
33939,5.0
53716,3.0
6805,4.0
26642,2.0
78434,3.0
930,5.0
21030,4.0
46801,4.0
60628,2.0
51202,5.0
63621,4.0
47027,5.0
74265,4.0
5423,4.0
79896,4.0
41805,3.0
40189,4.0
32214,5.0
67574,5.0
12137,4.0
85993,4.0
67973,4.0
39385,5.0
101,3.0
41111,4.0
82226,5.0
44505,4.0
56370,3.0
8744,5.0
45660,1.0
25430,5.0
38516,3.0
47461,3.0
59727,3.0
13524,4.0
25230,5.0
45804,5.0
72913,5.0
18307,4.0
53856,4.0
74785,5.0
71152,3.0
8923,4.0
32205,3.0
32082,2.0
13921,5.0
10331,5.0
794,3.0
6649,3.0
13998,3.0
79874,3.0
83954,2.0
25456,3.0
50205,3.0
61627,2.0
56079,5.0
61659,5.0
35823,3.0
84529,1.0
7227,4.0
62802,1.0
62490,3.0
12266,3.0
70450,2.0
18495,4.0
75635,5.0
49146,3.0
89643,4.0
84476,3.0
62403,3.0
45619,4.0
25424,4.0
65776,4.0
80355,1.0
44406,3.0
82275,3.0
27831,2.0
34572,4.0
23795,4.0
73744,1.0
14805,3.0
86234,3.0
67281,1.0
71086,3.0
43946,4.0
25712,4.0
65452,3.0
34729,2.0
51819,3.0
13691,5.0
20899,3.0
87710,3.0
10317,3.0
78577,3.0
15731,2.0
81654,4.0
31584,3.0
26874,3.0
46341,2.0
4024,4.0
46286,3.0
16839,3.0
53690,1.0
58418,5.0
54093,3.0
58863,4.0
55146,3.0
23997,5.0
59476,3.0
86692,3.0
73233,4.0
52657,4.0
23981,3.0
13335,5.0
38037,3.0
73164,5.0
27559,3.0
73408,3.0
691,3.0
38026,2.0
45240,1.0
14518,4.0
86964,3.0
73500,3.0
72929,2.0
86395,2.0
45526,3.0
7386,4.0
81785,3.0
70912,1.0
34037,3.0
59855,4.0
32883,3.0
59063,3.0
73081,4.0
7934,3.0
70993,3.0
27640,3.0
87056,4.0
65028,3.0
59499,2.0
71,3.0
15304,2.0
2803,3.0
76944,3.0
56352,3.0
36754,2.0
26375,3.0
51012,3.0
18015,3.0
46,2.0
23376,2.0
30269,4.0
28643,3.0
77207,2.0
57478,5.0
3886,3.0
32539,5.0
88638,4.0
42312,3.0
64403,3.0
80773,3.0
21024,2.0
14835,4.0
61210,1.0
89523,2.0
2761,3.0
76650,1.0
70133,1.0
61384,4.0
17720,3.0
43477,3.0
55132,4.0
9019,3.0
82658,3.0
28251,4.0
82673,4.0
46789,4.0
76598,5.0
13481,4.0
80948,3.0
30035,2.0
31743,3.0
81044,4.0
70731,2.0
30410,4.0
14667,1.0
74418,5.0
50551,3.0
12069,2.0
71368,2.0
26096,2.0
41932,3.0
66702,2.0
35693,1.0
17131,1.0
73161,5.0
71491,5.0
70457,2.0
3874,1.0
73054,3.0
35760,1.0
20037,3.0
72265,4.0
55337,2.0
12941,3.0
24421,4.0
68055,2.0
26499,5.0
39212,4.0
49238,2.0
26465,3.0
83754,4.0
20426,5.0
553,1.0
24730,1.0
42659,3.0
42616,3.0
22832,4.0
78247,1.0
31941,2.0
42570,1.0
62598,2.0
78183,1.0
66953,5.0
35720,2.0
41546,3.0
47998,1.0
83686,3.0
2610,1.0
86353,4.0
60034,1.0
70329,2.0
52068,1.0
73826,4.0
30673,2.0
40909,3.0
60252,3.0
34714,3.0
9346,2.0
74022,1.0
48528,4.0
