,user,movie
89653,716,768
14252,716,1020
82224,716,1505
84359,716,412
37239,716,803
55563,716,1251
50142,716,945
9470,716,598
60704,716,1101
25433,716,235
44844,716,476
36351,716,821
36853,716,471
66124,716,293
36842,716,1176
33598,716,484
86754,716,527
45490,716,468
64818,716,889
70441,716,1543
39573,716,1495
83794,716,453
40170,716,1394
16908,716,1369
85683,716,1266
27136,716,1515
79908,716,1210
40963,716,629
50668,716,333
22542,716,410
22970,716,5
13892,716,737
51711,716,971
60577,716,612
50784,716,975
13883,716,946
70649,716,1103
9252,716,207
74274,716,510
37487,716,1146
61324,716,1274
15976,716,32
78671,716,178
58827,716,1244
56437,716,519
51563,716,464
74596,716,435
53981,716,1524
61199,716,1570
1721,716,345
68524,716,1500
57176,716,780
57206,716,1588
73739,716,1003
50421,716,1284
5354,716,96
18220,716,339
19402,716,463
22932,716,425
28934,716,43
38061,716,1295
69360,716,695
46087,716,332
26288,716,860
36689,716,579
66280,716,411
73951,716,498
74856,716,744
48809,716,884
37048,716,141
20499,716,518
1407,716,1441
13622,716,1537
72838,716,15
38066,716,1270
29573,716,1338
23949,716,1401
61767,716,101
28099,716,733
30456,716,1000
78832,716,1142
73530,717,1025
15693,717,510
45185,717,1018
75462,717,32
48678,717,464
2282,717,964
71276,717,955
17910,717,505
77677,717,463
73190,717,766
81052,717,345
49880,717,235
47123,717,666
52012,717,1005
19742,717,744
84473,717,1319
22597,717,609
12013,717,1515
73479,717,1101
65167,717,143
8510,717,644
61109,717,1537
77501,717,1176
10953,717,972
49859,717,1210
44641,717,798
50220,717,987
75404,717,1547
70582,717,1133
4582,717,1394
1072,717,431
73737,717,1497
36528,717,1495
50893,717,1270
9187,717,59
83059,717,1366
4967,717,476
16282,718,1379
83943,718,425
48812,718,635
66608,718,1497
83885,718,780
35108,718,570
79127,718,867
51066,718,24
37141,718,389
60037,718,1210
78515,718,802
32608,718,517
80612,718,1155
49363,718,171
74491,718,596
71143,718,131
67498,718,15
74786,718,551
80855,718,1456
75353,718,1547
39831,718,1270
18849,718,476
87784,718,423
45265,718,1102
29972,718,1289
2015,718,1495
58797,718,1149
43360,718,986
87927,718,1096
28279,718,290
29083,718,261
35861,718,1032
19243,718,1398
46164,718,1244
31390,718,1295
49355,718,1342
75923,718,744
34394,718,1147
14985,718,1201
13011,718,860
23213,718,32
47983,718,566
68223,718,1615
83126,718,97
41967,718,1507
86824,718,612
38796,718,484
88177,718,1264
79970,718,1281
82192,718,1329
21662,718,1025
4858,718,984
84424,718,1000
38133,718,1386
88327,718,930
59319,718,373
22025,718,524
58243,719,737
64853,719,1637
18979,719,1002
34120,719,98
48254,719,579
13125,719,170
78402,719,333
23245,719,1011
50891,719,1206
13135,719,92
50343,719,1500
78336,719,538
86432,719,1168
88279,719,621
44801,719,293
56084,719,1589
64274,719,468
36405,719,829
42760,719,397
26177,719,552
34779,719,825
31159,719,1437
180,719,460
50274,720,560
40287,720,1383
70705,720,857
40621,720,528
35996,720,596
16464,720,958
48114,720,612
89611,720,390
62418,720,80
72611,720,226
84403,720,1397
50067,720,952
77495,720,1205
48100,720,850
62102,720,362
36168,720,566
35555,720,1504
78494,720,1554
40633,720,1102
29489,720,551
43018,720,279
28026,720,210
70889,720,1481
30056,720,1404
46477,720,517
13795,720,446
3021,720,1389
42150,720,1261
86518,720,7
76072,720,1390
40216,720,801
60508,720,317
5912,720,225
60400,720,1280
42726,720,1556
75754,720,1002
5104,720,1302
11490,720,1178
24909,720,792
8908,720,1318
30190,720,524
46219,720,1247
78039,720,1190
45912,720,1307
50593,720,1274
15232,720,471
61070,720,739
14296,720,526
42774,720,860
50477,720,456
88427,720,981
12080,720,825
75061,720,572
12085,720,898
23414,720,797
10176,720,823
26101,720,1516
81839,720,1147
38248,720,982
74248,720,821
19841,720,876
81567,720,1152
54740,720,100
32945,720,741
57966,720,339
24462,720,651
16052,720,378
76760,720,889
59666,720,1044
82004,720,1613
63882,720,1281
82492,720,708
72226,720,991
74551,720,1363
88709,720,1640
79368,720,380
9530,720,1395
51935,720,32
79304,720,1349
38441,720,345
6512,720,794
22534,720,1243
68414,720,733
2737,720,109
33429,720,113
56409,720,407
47202,720,88
38038,720,826
83703,720,580
86936,720,1364
47316,720,1201
55936,720,1588
44353,720,1173
86164,720,476
20893,720,1615
52563,720,1284
40465,720,1355
20443,720,1465
26475,720,348
54066,720,1146
9239,720,1011
73216,720,4
27387,720,729
45587,720,579
89422,720,1394
53259,720,232
11935,720,1157
59900,720,293
11237,720,1497
12321,720,1614
64002,720,264
56214,720,577
64007,720,721
35157,720,806
16785,720,1133
23587,720,627
73353,720,711
56742,720,1618
68974,720,1407
70434,720,332
20368,720,1234
16866,720,1369
37199,720,139
26212,720,1398
16961,720,411
51350,720,993
81743,720,1289
42351,720,453
12018,720,333
69994,720,50
67285,720,1495
52133,720,249
4595,720,854
23516,720,477
77298,720,695
58831,720,1005
46761,720,1478
72202,720,474
39821,720,1096
58165,720,460
64519,720,780
2000,720,373
83046,720,1020
76595,720,768
47824,720,521
1808,720,1149
11748,720,737
55434,721,347
71158,721,579
84539,721,1071
13515,721,1581
63541,721,860
31474,721,1135
74071,721,803
54469,721,410
32636,721,987
42360,721,178
71402,721,1547
81596,721,305
65282,721,1467
38527,721,505
14882,721,971
33720,721,1020
38486,721,15
38689,721,1206
72813,721,332
54884,721,883
21144,721,460
13431,721,463
34327,721,32
14742,721,780
41849,721,255
82938,721,498
16407,721,1576
40386,721,598
77465,721,884
36364,721,345
68468,721,744
25279,721,976
25839,721,1017
85965,721,235
50021,721,1274
58525,721,527
88044,722,333
86092,722,139
84341,722,1523
8002,722,460
4749,722,1205
51339,722,1398
79090,722,1020
32905,722,16
18778,722,184
78192,722,389
41360,722,1441
30267,722,50
86499,722,1274
52154,722,1652
56508,722,88
3724,722,996
49644,722,476
84214,722,667
5555,722,456
58934,722,171
40424,722,628
7585,722,3
85566,723,823
30517,723,829
33732,723,378
41555,723,538
56100,723,1168
22283,723,928
25352,723,1608
3227,723,821
30338,723,477
80705,723,89
12936,723,743
52172,723,59
85855,723,860
72373,723,1535
49549,723,1589
45123,723,1369
50225,723,579
18998,723,1020
41124,723,649
13047,723,621
8089,723,139
56566,723,32
49470,723,407
19265,723,374
50100,723,1152
20201,723,1285
53284,723,1133
80895,723,721
47749,723,1588
35965,723,1252
51918,723,695
23448,723,333
86683,723,1109
29069,723,827
36013,723,572
67176,723,1274
83444,723,1515
84899,723,1187
49784,723,712
68924,723,1401
25571,723,487
80427,723,552
86714,723,993
16154,723,1346
59416,723,1377
65174,723,767
18055,723,952
37843,723,476
17166,723,655
6358,723,468
46915,723,1364
85341,723,543
37767,723,279
17276,723,460
59687,723,411
8853,723,445
25225,723,825
76180,723,453
24970,723,733
81769,723,587
55083,723,332
16907,723,1637
83977,723,978
70426,723,1500
49090,723,982
69476,723,43
68795,723,293
9532,723,339
77132,723,1302
62659,723,1482
48487,723,523
53129,723,1324
17932,723,210
14126,723,410
13693,724,389
64302,724,1537
11614,724,492
72169,724,579
12160,724,332
26179,724,460
81478,724,1133
62780,724,1369
15925,724,1234
7288,724,993
68221,724,333
52910,724,32
29367,724,1152
57650,724,982
64900,724,1020
24272,724,1274
82307,724,855
3674,724,411
21493,724,860
35149,725,1025
71054,725,644
60169,725,244
28457,725,764
20626,725,104
61568,725,964
9186,725,1270
34122,725,1251
24943,725,860
13655,725,642
82313,725,1443
59113,725,178
