,user,movie
9695,620,627
38360,620,456
47893,620,44
29121,620,653
20585,620,1514
76925,620,1183
78038,620,1013
41642,620,1178
63230,620,178
3438,620,1133
30080,620,1309
71875,620,799
41471,620,1248
60329,620,94
48527,620,991
50847,620,950
31667,620,319
47592,620,1483
52959,620,820
42007,620,41
957,620,569
45814,620,1123
53239,620,1543
82945,620,1445
60288,620,691
40856,620,1373
9054,620,300
30837,620,1460
52845,620,1401
24983,620,1040
71745,620,34
52775,620,7
58299,620,327
37387,620,1213
35051,620,949
63395,620,570
53125,620,293
63060,620,1560
12463,620,358
9811,620,1018
15058,620,768
8881,620,1613
219,620,1322
17784,620,315
25525,620,1500
24037,620,438
23203,620,439
68195,620,838
18786,620,733
89319,620,947
77227,620,644
61607,620,591
10297,620,1293
80927,620,531
60144,620,997
54719,620,1431
47208,620,442
71020,620,109
88799,620,867
11983,620,431
78486,620,87
21019,620,1274
46206,620,402
32317,620,1251
77889,620,1000
41517,620,1533
8175,620,235
22707,620,1043
82570,620,1146
34486,620,484
21303,620,616
1446,620,979
35958,620,145
78644,620,1576
35962,620,244
67482,620,221
15949,620,1276
85869,620,553
6615,620,855
27383,620,494
49353,620,797
33878,620,519
57599,620,631
61821,620,1266
8068,620,104
37865,620,925
4437,620,846
705,620,1037
52282,620,1657
28577,620,987
223,620,175
12027,620,18
42889,620,1159
37630,620,498
70763,620,1547
46886,620,1603
18365,620,964
70833,620,1234
66756,620,1509
50199,620,700
64370,620,695
26841,620,1365
10249,620,1063
84471,620,406
570,620,1559
356,620,781
69083,620,1516
88360,620,96
68909,620,32
23322,620,1394
53920,620,567
57331,620,1138
29752,620,36
8145,620,585
66072,620,1404
59140,620,690
12716,620,338
88418,620,598
19746,620,143
28726,620,884
65106,620,355
38070,620,666
74851,620,1571
89061,620,999
49183,620,1227
21270,620,1205
51753,620,142
56452,620,17
39661,620,20
73581,620,1432
56457,620,1147
4321,620,330
38735,620,1156
55055,620,40
76767,620,443
70515,620,1289
25803,620,1339
1474,620,735
47456,620,1515
50722,620,945
79584,620,811
19806,620,1182
27566,620,877
53504,620,994
13479,620,446
61071,620,1239
59761,620,579
72309,620,792
44734,620,1633
71223,620,1523
44372,620,255
79589,620,1243
83982,620,993
50809,620,69
46339,621,1594
43814,621,42
67220,621,1212
85015,621,686
45990,621,1232
26231,621,1461
85330,621,142
84969,621,554
48203,621,716
13408,621,1390
45852,621,672
7278,621,1523
38212,621,478
79042,621,331
74065,621,1620
41256,621,1392
63363,621,414
15495,621,133
23567,621,1459
54098,621,1196
40767,621,553
53883,621,519
88999,621,667
53359,621,479
65841,621,947
54228,621,330
82554,621,838
40554,621,612
3409,621,685
14638,621,94
10018,621,1306
31058,621,669
2119,621,651
3601,621,498
50164,621,925
55165,621,277
14003,621,1496
7310,621,964
5196,621,987
10054,621,36
86643,621,616
81539,621,450
85048,621,484
42660,621,1516
70253,621,1339
85383,621,1243
18444,621,1171
25217,621,1644
16985,621,41
27073,621,1391
17895,621,1424
39191,621,3
23596,621,528
53429,621,184
29128,621,1154
61503,621,415
27202,621,223
49405,621,442
8352,621,1396
45211,621,1371
84733,621,125
36368,621,175
18564,621,1077
31306,621,851
4370,621,709
15282,621,1189
28147,621,1397
49132,621,1533
45195,621,996
