,user,movie
42853,511,917
41929,511,1066
80530,511,199
16033,511,1281
45890,511,1398
6299,511,573
82909,511,829
40165,511,50
36994,511,1500
70190,511,1301
87026,511,460
21263,511,41
81713,511,373
37856,511,1523
87397,511,348
83278,511,1456
17302,511,666
67256,511,1190
9475,512,609
74154,512,744
73984,512,1547
46003,512,715
65327,512,964
87171,512,519
77273,512,612
16979,512,891
1346,512,747
76714,512,653
58995,512,235
1363,512,333
57175,512,435
8540,512,1398
68736,512,249
68979,512,478
17013,512,1173
66831,512,1251
19923,512,1394
30986,512,987
87163,512,1234
70164,512,378
34971,513,670
74917,513,1269
40804,513,1657
75938,513,554
81537,513,922
28673,513,362
65878,513,1260
43453,513,930
85503,513,794
76649,513,645
50384,513,441
8027,513,226
36575,513,1337
6039,513,829
30951,513,996
38521,513,1281
38419,513,433
4167,513,715
88308,513,59
83084,513,199
74576,513,36
58004,513,1317
68036,513,1238
63234,513,178
24332,513,3
25196,513,1013
84240,513,139
55284,513,1390
19447,513,643
72545,513,301
69427,513,1037
52139,513,132
46432,513,1297
15952,513,498
30808,513,1274
86485,513,494
65893,513,1329
73533,513,44
76491,513,667
32178,513,1407
36386,513,7
48430,513,240
60564,513,1205
53829,513,851
74419,513,1523
65236,513,1167
1742,513,1213
20581,513,232
64185,513,249
73299,513,1597
26455,513,702
56236,513,273
12995,513,1500
1450,513,1572
8353,513,528
17950,513,928
43296,513,1632
16088,513,319
80865,513,1157
66598,513,622
21777,513,245
71360,513,1178
40588,513,596
43267,513,1234
52734,513,158
28088,513,1460
78989,513,84
45074,513,1339
44072,513,964
40112,513,685
29019,513,41
77350,513,349
83823,513,1016
40998,513,455
83607,513,1266
74063,513,773
24442,513,504
43043,513,711
16053,513,1201
17181,513,780
35010,513,1349
23693,513,1147
65092,513,1149
77791,513,200
5508,513,1000
87498,513,1040
40375,513,355
36614,513,1018
52846,513,390
29743,513,318
3651,513,1613
67291,513,373
78342,513,1543
14198,513,1155
70863,513,1547
25046,513,1214
40797,513,610
80119,513,1189
36536,513,1321
70527,513,313
76777,513,1652
65805,513,733
49615,513,1537
46834,513,97
44056,513,1102
15100,513,1533
45098,513,747
69523,513,338
54709,513,628
78157,513,50
57125,513,904
30753,513,1394
28233,513,728
9987,513,1542
68594,513,446
21903,513,456
31393,513,1270
22440,513,425
46153,513,1372
64352,513,184
17462,513,551
51521,513,860
53788,513,1644
82124,513,87
69183,513,627
19541,513,517
45599,513,909
39286,513,332
82125,513,1395
8168,513,1256
3752,513,1335
63146,513,1044
28489,513,1513
34648,513,1301
41481,513,677
82793,513,1504
58737,513,448
337,513,410
16646,513,954
2328,513,1008
61785,513,1158
19341,513,827
20855,513,1461
39622,513,947
81927,513,1289
64194,513,382
8554,513,570
50805,513,1441
4795,513,1231
52013,513,1397
39151,513,1005
21574,513,333
16968,513,89
59954,513,321
21394,513,587
8595,513,450
81008,513,414
49093,513,1199
10229,513,317
13138,513,580
24417,513,770
49669,513,1398
49733,513,88
24860,513,571
74017,513,1110
7808,513,651
32116,513,591
45039,513,1209
50850,513,1386
37086,513,1416
47364,513,171
44963,513,1191
54686,513,423
26109,513,976
89563,513,380
4731,513,113
62209,513,709
24150,513,696
45607,513,721
41350,513,1168
67065,514,543
69881,514,32
52170,514,460
36262,514,828
84132,514,958
44615,514,198
69006,514,721
2602,514,59
7412,514,407
40624,514,636
81783,514,572
29975,514,1302
48286,514,333
44322,514,1206
22470,514,1411
85884,514,538
32712,514,577
48059,514,1500
34802,514,860
79603,514,332
436,514,823
35212,514,70
1724,514,1020
2815,514,587
5702,514,928
39235,514,1284
12383,514,794
16387,514,1261
82020,514,378
12735,514,1285
16428,514,1589
85537,514,829
67943,514,410
55502,514,1401
34301,514,476
29312,514,89
21561,514,92
27089,514,731
57666,514,207
11742,514,1274
8189,515,1155
79876,515,1234
65450,515,337
63115,515,50
79932,515,1407
52307,515,1102
83335,515,1652
40751,515,685
87844,515,1558
54804,515,209
39750,515,1398
37510,515,1206
26099,515,1149
65744,515,566
29968,515,170
83232,515,232
70132,515,519
21185,515,113
8706,515,1338
63342,515,460
70290,516,708
22905,516,1398
62130,516,1251
12876,516,70
74625,516,1274
72362,516,612
89496,516,1523
50677,516,1017
45622,516,792
88526,516,178
52607,516,333
88266,516,1306
6771,516,1057
2440,516,771
12229,516,1637
30700,516,1152
20541,516,455
47352,516,463
11960,516,1018
57139,516,987
67545,516,332
1157,516,1537
87921,516,435
67669,516,1234
12659,516,572
54819,516,780
86765,516,1297
26079,516,444
12192,516,860
2999,516,1394
61618,516,183
5224,517,178
2099,517,527
62184,517,1528
37266,517,1210
74136,517,1338
9947,517,1018
74202,517,1031
60930,517,1548
82418,517,478
27168,517,1570
40629,517,666
60675,517,498
6871,517,1552
76094,517,1660
66222,517,945
5977,517,1110
27656,517,1523
34364,517,1633
82874,517,529
74221,517,1394
452,517,235
1183,517,780
27590,517,644
87091,517,567
13829,517,1176
66526,517,972
18678,517,820
41086,517,1623
77065,517,53
86222,517,885
86493,517,971
29154,517,1419
19595,517,744
57377,517,481
20077,517,493
69797,517,1477
57383,517,976
71602,517,309
10959,517,389
32784,517,1524
28703,517,948
51842,517,1581
63467,517,1543
24963,517,476
32514,517,653
64778,517,1135
20670,517,1497
