,rating
33745,3.0
66153,2.0
75158,2.0
75862,3.0
52197,3.0
27521,3.0
14172,2.0
38560,3.0
60984,3.0
78428,3.0
50490,3.0
57306,3.0
39760,3.0
58591,4.0
45932,2.0
15528,2.0
9878,4.0
80806,2.0
53745,3.0
66065,3.0
20762,3.0
87798,3.0
33256,3.0
25618,4.0
87795,1.0
7252,3.0
67709,3.0
34583,3.0
53331,2.0
31380,2.0
3071,3.0
83777,3.0
40985,4.0
59129,3.0
38438,2.0
41553,4.0
60574,4.0
26135,3.0
20149,4.0
53352,2.0
51852,4.0
74239,4.0
69507,5.0
80459,3.0
10906,2.0
61496,3.0
9465,4.0
75269,4.0
24085,3.0
16009,3.0
77848,2.0
57178,4.0
81006,3.0
4528,2.0
3150,3.0
57193,4.0
4589,2.0
43878,4.0
80984,5.0
58629,2.0
6407,5.0
73219,3.0
56266,4.0
69663,2.0
69372,2.0
61525,2.0
32183,5.0
30298,2.0
10816,5.0
67472,3.0
75106,3.0
7511,5.0
67465,4.0
32069,3.0
13439,3.0
74485,3.0
79660,3.0
58675,2.0
29910,3.0
35067,5.0
45795,2.0
7897,4.0
52415,3.0
40035,3.0
79817,4.0
70525,2.0
33196,3.0
69265,4.0
10603,3.0
27076,3.0
74609,5.0
21255,3.0
4739,2.0
45121,4.0
57469,3.0
68623,3.0
5043,2.0
51983,2.0
26283,4.0
6906,4.0
73844,4.0
82101,3.0
31062,4.0
15501,4.0
14097,4.0
43021,2.0
58365,2.0
52628,3.0
43768,4.0
61183,3.0
88837,2.0
70509,4.0
52526,4.0
33660,3.0
80691,4.0
80689,4.0
74861,3.0
37713,2.0
6114,3.0
33540,4.0
22742,2.0
66109,3.0
6306,3.0
73113,4.0
7414,3.0
60783,4.0
25369,4.0
26021,4.0
55435,3.0
8467,3.0
79630,1.0
11829,2.0
7959,4.0
75147,4.0
30711,3.0
7631,3.0
33017,3.0
44317,3.0
1328,4.0
81114,4.0
45473,3.0
80762,3.0
68636,4.0
82571,3.0
39016,3.0
87490,2.0
73508,1.0
19973,4.0
66692,3.0
11677,2.0
9916,3.0
26351,4.0
41941,4.0
35153,4.0
58729,4.0
54926,3.0
22963,5.0
81161,2.0
20315,3.0
60216,1.0
5237,1.0
