,user,movie
34504,41,715
13286,41,1497
40349,41,493
34671,41,773
39900,41,45
21118,41,1565
62157,41,753
68659,41,41
32746,41,1445
22557,41,1424
55176,41,1229
24379,41,1407
6400,41,380
62723,41,1149
87882,41,971
25636,41,300
42096,41,596
55197,41,1171
28296,41,494
68103,41,1085
26208,41,1564
68115,41,1460
16784,41,1641
50187,41,666
16602,41,1048
69515,41,1016
43289,41,1507
23738,41,1623
62777,41,1620
8727,41,1104
49329,41,235
67568,41,1644
40510,41,1523
57474,41,1349
33741,41,478
51176,41,1570
69879,41,1450
34033,41,780
41953,41,524
65261,41,399
41934,41,1044
39273,41,310
82581,41,551
22332,41,145
78433,41,650
69478,41,1386
65490,41,631
13320,41,183
75804,41,1398
7522,41,93
85571,41,570
14682,41,1572
76557,41,132
48361,41,337
57716,41,865
67896,41,1018
49854,41,562
25039,41,1189
59503,41,1289
943,41,505
8644,41,909
10727,41,855
88795,41,1317
8043,41,513
23209,41,747
79503,41,1176
85885,41,46
4407,41,1249
21801,41,1102
80150,41,1495
49504,41,758
85824,41,29
69068,41,1397
30721,41,1533
12913,41,1461
44071,41,597
63591,41,1264
26410,41,1217
29622,41,312
81205,41,518
3811,41,1516
74764,41,1638
84053,41,456
22964,41,1393
60538,41,764
3759,41,550
46908,41,25
27955,41,1215
35692,41,1365
18610,41,431
58674,41,1142
9799,41,820
3181,41,422
52268,41,954
3964,41,88
78307,41,696
89131,41,1210
43926,41,420
22662,41,101
67140,41,643
71612,41,554
67294,41,1580
66374,41,1552
35068,41,1270
67109,41,1395
62385,41,1339
28785,41,446
40895,41,443
17856,41,950
21327,41,792
25299,41,1021
63734,41,860
83672,41,1319
35839,41,161
7183,41,867
61073,41,1394
45986,41,1615
51985,41,36
83031,41,800
19638,41,744
45848,41,1633
72946,41,1329
19820,41,1120
82478,41,1234
19739,41,179
19721,41,1205
89657,41,328
2546,41,373
36895,41,616
82557,41,762
73703,41,1191
56075,41,987
22474,41,1178
74049,41,178
72422,41,455
74350,41,797
44563,41,345
35938,41,1567
7619,41,924
83454,41,703
12568,41,319
51875,41,1226
64387,41,996
31116,41,390
26616,41,1113
36088,41,947
37571,41,566
55445,41,1391
37442,41,1244
1435,41,233
29005,41,1390
71395,41,1350
40244,41,6
4018,41,658
23571,41,44
54750,41,1146
48048,41,226
12757,42,476
88967,42,342
81086,42,1638
54577,42,1373
6847,42,596
31087,42,1083
64283,42,390
5449,42,744
7068,42,1276
12178,42,378
87359,42,32
84383,42,113
66974,42,1615
61091,42,1570
12404,42,551
17651,42,554
58437,42,1523
64299,42,1366
68840,42,1004
19905,42,1167
63173,42,1500
65621,42,98
61355,42,954
35422,42,1497
988,42,1398
56822,42,801
87604,42,536
67034,42,1063
6223,42,134
66668,42,1401
78007,42,1543
81057,42,1319
89229,42,414
4233,42,757
12670,42,1632
3569,42,1547
85524,42,524
42768,42,1365
40472,42,25
73849,42,505
75512,42,245
82221,42,518
32188,42,229
10668,42,588
85272,42,455
87548,42,780
43184,42,24
38008,42,1205
83060,42,498
39357,42,562
18803,42,739
73173,42,1178
33261,42,302
4947,42,1227
16662,42,1301
65002,42,762
25772,42,746
74647,42,996
28183,42,1158
58099,42,1281
51740,42,88
53069,42,1657
52259,42,1133
23356,42,569
38749,42,612
1420,42,1113
28393,42,1176
61586,42,1606
1278,42,1226
64380,42,178
25102,42,233
87155,42,1533
980,42,621
70902,42,975
14698,42,1321
20907,42,829
72012,42,389
89294,42,26
28380,42,132
77183,42,728
57143,42,235
68906,42,223
85131,42,154
56874,42,333
1672,42,341
50022,42,351
69093,42,1251
16092,42,971
66946,42,109
72084,42,1317
84138,42,446
81207,42,857
11003,42,300
53780,42,1394
33790,42,919
28950,42,27
34532,42,36
55027,42,618
20074,42,423
36223,42,797
59749,42,1208
74531,42,1467
86580,42,1021
84502,42,517
56191,42,987
55865,42,553
34862,42,1104
84979,42,226
89143,42,1515
76806,42,1138
25139,42,460
47676,42,567
34995,42,883
11466,42,1297
70494,42,880
30870,42,694
14039,42,1295
47667,42,713
89144,42,867
55946,42,1002
61949,42,855
36763,42,1190
69252,42,964
24986,42,747
70447,42,1044
70785,42,792
29295,42,555
74250,42,1580
47662,42,240
64908,42,1270
13249,42,50
70586,42,885
16965,42,2
34928,42,1333
70941,42,1331
28256,42,345
54251,42,484
28109,42,431
40187,42,434
22290,42,93
85588,42,1419
39549,42,909
8974,42,764
75660,42,570
83597,42,1199
66545,42,1074
33520,42,1592
52989,42,443
7940,42,1005
87968,42,591
38638,42,566
85771,42,332
76928,42,362
73472,42,92
45508,42,770
35031,42,415
868,42,15
38446,42,1339
345,42,461
76240,42,1572
15518,42,131
20247,42,463
55767,42,171
32269,42,1516
56943,42,1445
70246,42,1633
68049,42,1620
21325,42,1597
58701,42,312
44441,42,1018
14259,42,528
38388,42,643
58349,42,319
39169,42,1085
74230,42,860
68041,42,1147
50861,42,846
47405,42,733
7882,42,1537
84513,42,1329
68601,42,1116
22863,42,1652
82345,42,416
86945,42,456
45621,42,519
24658,42,1210
52708,42,142
32673,42,891
12694,42,1509
6637,42,1565
58225,42,876
50322,42,1234
53634,42,1159
41773,42,318
75304,42,199
16531,42,380
57031,42,506
68577,42,1338
29772,42,1589
32718,42,679
18663,42,1269
70327,42,1201
9593,42,55
60645,43,1581
74228,43,1365
24205,43,270
70971,43,947
9698,43,1334
67822,43,551
75408,43,1066
57573,43,519
35925,43,1037
72488,43,1533
15845,43,1415
23206,43,1445
24119,43,1523
21792,43,762
87108,43,297
69316,43,484
28681,43,711
11397,43,1266
14969,43,598
62097,43,567
45774,43,143
27579,43,643
21032,43,1516
45617,43,134
58482,43,1398
8507,43,55
5029,43,987
73390,43,635
11268,43,1507
7689,43,349
57938,43,1392
27593,43,104
50501,43,44
50514,43,964
7138,43,1394
78371,43,1317
11258,43,41
73542,43,1339
18677,43,1395
52095,43,891
15814,43,792
59000,43,1350
67288,43,362
81880,43,528
31070,43,1352
82285,43,1419
46311,43,226
19961,43,867
9007,43,1205
37432,43,1633
37392,43,1178
26232,43,505
52801,43,555
87277,43,618
33186,43,884
46147,43,1657
33125,43,179
36533,43,1600
85291,43,1576
50875,43,1588
14347,43,1397
76622,43,17
5013,43,341
22852,43,1474
39858,43,113
83023,43,1189
64249,43,1215
41329,43,1208
8536,43,373
48021,43,1329
17611,43,1005
74318,43,414
17931,43,566
18765,43,1543
34192,43,1176
66937,43,860
81482,43,741
70817,43,471
34847,43,1289
67107,43,1592
15348,43,1183
86421,43,433
21319,43,475
70232,43,337
31995,43,1644
35288,43,1393
56092,43,446
5377,43,1063
86144,43,127
75321,43,1234
71274,43,1390
26402,43,390
86284,43,1386
