,rating
50684,4.0
28241,4.0
5238,3.0
81648,4.0
19017,4.0
20369,3.0
27461,3.0
68336,2.0
7983,3.0
37624,2.0
59329,4.0
26535,3.0
18588,5.0
76455,4.0
80164,3.0
59343,3.0
8451,4.0
63641,4.0
18598,3.0
60287,3.0
87008,3.0
35879,3.0
2406,3.0
21145,5.0
31399,3.0
29915,4.0
87860,5.0
54498,4.0
74603,4.0
7294,3.0
68032,3.0
13416,4.0
60451,5.0
34087,3.0
73949,3.0
78268,4.0
34725,3.0
46074,4.0
48448,4.0
52162,3.0
84281,3.0
55583,4.0
87390,2.0
77228,2.0
39291,2.0
24901,2.0
76343,3.0
30312,3.0
82597,2.0
38646,3.0
38509,4.0
20481,3.0
46820,3.0
18468,4.0
9851,3.0
39104,3.0
3119,2.0
24153,2.0
86721,3.0
41880,3.0
78820,2.0
77517,2.0
47209,2.0
77934,2.0
64607,4.0
19791,2.0
69018,3.0
50879,1.0
39682,4.0
49544,1.0
64132,3.0
57473,3.0
62962,2.0
82544,4.0
55212,2.0
25961,5.0
12228,3.0
16163,3.0
55947,5.0
9576,4.0
64220,3.0
34586,4.0
16279,4.0
14280,3.0
62005,2.0
59750,1.0
13369,4.0
65502,5.0
12100,2.0
69333,3.0
12102,3.0
48194,4.0
71932,3.0
28028,3.0
69757,5.0
74460,3.0
88614,4.0
84177,3.0
42490,3.0
38250,4.0
3911,3.0
68816,2.0
52861,1.0
7415,2.0
21026,3.0
830,4.0
57087,4.0
80831,4.0
37725,3.0
69094,3.0
44364,2.0
82766,4.0
19085,2.0
4395,4.0
43185,3.0
148,2.0
24989,4.0
36144,3.0
33773,3.0
21284,4.0
5152,2.0
23758,2.0
15695,3.0
20617,1.0
14482,3.0
41100,4.0
52519,4.0
56081,3.0
82320,3.0
8213,3.0
21123,3.0
53696,4.0
73320,3.0
59537,3.0
13630,2.0
84908,2.0
58603,4.0
56137,2.0
17565,3.0
86239,4.0
44145,5.0
35710,3.0
16990,4.0
30864,3.0
17869,4.0
84183,3.0
57011,4.0
15428,4.0
8659,2.0
59963,5.0
51201,5.0
69544,1.0
19316,4.0
8563,3.0
62461,3.0
39951,2.0
78364,5.0
84737,3.0
51754,1.0
55288,4.0
17940,5.0
67617,4.0
54871,5.0
63341,1.0
54845,5.0
67260,1.0
88624,3.0
25711,5.0
2179,2.0
61354,4.0
38616,4.0
69562,2.0
8244,5.0
45247,5.0
79256,3.0
12824,3.0
51304,5.0
67012,5.0
85915,3.0
5887,1.0
53344,5.0
85736,3.0
81724,5.0
35880,5.0
60471,4.0
29580,2.0
297,3.0
49553,4.0
20720,4.0
29538,4.0
41785,4.0
37721,4.0
53989,1.0
28605,2.0
23826,3.0
19854,1.0
23253,2.0
58419,5.0
19644,3.0
13098,2.0
87356,2.0
24437,1.0
54892,1.0
74741,2.0
67742,1.0
9116,2.0
25751,2.0
62649,1.0
17736,1.0
66760,1.0
72868,3.0
13673,3.0
1232,2.0
88353,2.0
47612,2.0
74724,1.0
46657,2.0
9955,2.0
30417,3.0
31514,1.0
21287,1.0
84015,4.0
33893,2.0
21894,1.0
33358,5.0
35302,3.0
8199,1.0
66964,2.0
33561,1.0
12125,1.0
69104,2.0
5273,3.0
30844,1.0
16001,1.0
88409,4.0
28685,3.0
69418,2.0
84480,1.0
88240,2.0
81150,4.0
47894,2.0
89699,2.0
29060,1.0
11339,5.0
30793,2.0
7315,1.0
39115,1.0
21157,2.0
61717,2.0
49326,3.0
74199,1.0
29884,4.0
65340,2.0
48303,2.0
27561,1.0
56138,5.0
68344,1.0
36573,3.0
48992,2.0
18085,1.0
61514,3.0
27826,1.0
7152,1.0
74388,2.0
41125,2.0
104,4.0
18105,1.0
32071,2.0
12618,1.0
83,1.0
26044,2.0
71909,1.0
75558,4.0
58012,2.0
62206,2.0
4160,2.0
52002,2.0
32627,4.0
59815,1.0
39642,1.0
87746,1.0
43988,5.0
63982,1.0
38756,3.0
75310,2.0
65172,1.0
68749,3.0
46602,1.0
37906,1.0
2526,2.0
32022,2.0
20474,2.0
15192,1.0
84890,2.0
28095,2.0
33974,4.0
8758,2.0
41295,4.0
18366,1.0
8094,1.0
72261,2.0
8102,3.0
53304,1.0
57632,1.0
44132,1.0
31234,1.0
10379,1.0
46259,3.0
13234,2.0
71418,4.0
71976,4.0
21994,2.0
50196,2.0
37891,3.0
16637,2.0
21528,3.0
62188,5.0
25491,3.0
23669,3.0
9063,1.0
36916,2.0
63483,3.0
69570,2.0
17688,3.0
47620,3.0
55453,3.0
60661,4.0
30664,2.0
53141,4.0
25281,2.0
21234,3.0
9273,2.0
54344,4.0
84792,3.0
54623,2.0
55704,3.0
30604,2.0
738,3.0
60366,1.0
29686,2.0
34287,3.0
74012,5.0
65380,4.0
4022,4.0
47436,2.0
19041,4.0
20544,5.0
53849,4.0
43275,4.0
71251,3.0
28534,5.0
32079,3.0
58973,5.0
13805,4.0
54362,4.0
19009,4.0
87907,4.0
51412,5.0
64486,5.0
21383,4.0
47474,4.0
4562,3.0
49317,4.0
13613,4.0
80552,5.0
69591,3.0
9104,4.0
19472,4.0
67303,4.0
49269,5.0
76740,4.0
12555,3.0
84016,3.0
32196,5.0
69247,5.0
57062,4.0
87963,4.0
6524,3.0
27915,3.0
8942,5.0
33754,2.0
65175,3.0
2236,2.0
74886,3.0
72766,5.0
87859,2.0
12932,2.0
74755,3.0
42087,3.0
69208,4.0
87978,4.0
37866,5.0
4656,5.0
67771,4.0
33970,5.0
7794,4.0
27283,4.0
21153,4.0
84467,3.0
14244,4.0
70860,3.0
10814,5.0
66817,2.0
