,rating
700,4.0
74130,3.0
86691,5.0
42399,5.0
31922,3.0
83442,3.0
86457,2.0
82231,4.0
20998,2.0
46583,4.0
39155,4.0
86603,5.0
52179,4.0
11758,5.0
2527,2.0
20318,4.0
67963,4.0
15832,3.0
62158,4.0
10426,5.0
56728,5.0
47339,4.0
15291,4.0
57429,3.0
26563,2.0
69477,4.0
7652,4.0
25389,4.0
7758,2.0
14506,3.0
1481,2.0
18188,4.0
29855,3.0
24022,3.0
57915,4.0
18706,5.0
13390,4.0
50746,5.0
74640,3.0
21836,4.0
45670,3.0
40708,5.0
7426,4.0
21846,5.0
964,4.0
74988,3.0
6232,2.0
26422,5.0
10891,5.0
2881,4.0
17848,5.0
70103,3.0
29599,5.0
46155,3.0
83468,3.0
29513,3.0
8670,4.0
22486,3.0
83702,3.0
79577,3.0
14066,3.0
55762,4.0
5892,4.0
24487,3.0
46519,4.0
10987,5.0
71774,5.0
34594,4.0
60813,4.0
65309,3.0
55745,5.0
18260,4.0
39624,3.0
5190,4.0
33015,5.0
55081,4.0
29529,4.0
64795,5.0
49492,5.0
89165,4.0
18306,5.0
5409,4.0
67205,5.0
24471,5.0
2549,3.0
42761,5.0
11386,3.0
14411,4.0
12270,3.0
72273,4.0
5747,5.0
45219,5.0
84959,5.0
62819,3.0
56713,4.0
32162,4.0
88112,3.0
17211,4.0
57132,4.0
82577,3.0
11617,4.0
73582,3.0
57891,5.0
38615,4.0
54360,4.0
24551,3.0
14477,5.0
47125,5.0
9242,5.0
35139,4.0
34264,3.0
48804,2.0
83961,2.0
4721,4.0
30878,2.0
37975,4.0
75850,2.0
50812,4.0
61670,5.0
76188,5.0
59495,4.0
11548,5.0
50785,4.0
5249,2.0
49229,3.0
11564,5.0
37169,4.0
43577,4.0
9155,3.0
59779,5.0
42414,5.0
31940,5.0
4134,5.0
11104,4.0
62903,4.0
23976,5.0
3650,5.0
49094,4.0
20598,5.0
59146,3.0
40213,5.0
45412,4.0
37703,4.0
42698,4.0
14646,4.0
29036,5.0
16182,4.0
88742,5.0
10597,5.0
13191,4.0
18058,4.0
2711,2.0
79988,3.0
46682,3.0
69394,5.0
51187,3.0
24630,4.0
82437,2.0
50258,5.0
50149,5.0
53553,4.0
57905,5.0
73199,2.0
46377,4.0
45301,4.0
7623,5.0
63349,5.0
8583,3.0
34071,5.0
62703,4.0
82407,5.0
11135,4.0
62094,5.0
78063,5.0
53241,5.0
59040,4.0
55871,5.0
33185,5.0
83319,5.0
63257,5.0
14765,4.0
75092,5.0
49656,4.0
47656,5.0
65948,5.0
31710,5.0
77740,5.0
48807,4.0
13497,5.0
36796,4.0
66316,5.0
27876,5.0
48133,4.0
4945,4.0
48859,4.0
8383,5.0
32566,4.0
52523,4.0
5507,5.0
28563,5.0
85401,5.0
88947,4.0
30224,4.0
25094,5.0
36699,4.0
46017,4.0
59220,5.0
12302,4.0
40387,5.0
81633,5.0
59745,5.0
15420,4.0
78477,4.0
55002,4.0
65679,5.0
60877,3.0
20511,3.0
63120,5.0
46966,5.0
30693,3.0
70599,3.0
57611,3.0
25891,5.0
65356,3.0
4259,4.0
5408,3.0
9727,2.0
20405,4.0
69334,3.0
80962,4.0
15293,4.0
3589,5.0
44954,3.0
78654,3.0
9801,4.0
37481,3.0
37752,4.0
26699,3.0
88383,3.0
22064,4.0
57292,3.0
75503,5.0
7886,3.0
57790,3.0
34027,4.0
27280,4.0
83680,4.0
53097,3.0
28906,3.0
5250,2.0
50912,4.0
20745,2.0
86451,3.0
81872,4.0
20381,4.0
53182,3.0
45588,4.0
36456,4.0
74541,3.0
11168,4.0
51996,4.0
67345,2.0
10797,5.0
79867,5.0
7976,2.0
38912,4.0
32351,5.0
59281,1.0
56217,5.0
71751,4.0
37064,4.0
149,5.0
15900,3.0
87423,5.0
67418,3.0
17615,2.0
82199,1.0
26348,5.0
57605,1.0
87040,4.0
32932,5.0
13899,5.0
61316,2.0
76805,5.0
26971,2.0
22153,3.0
30730,3.0
76147,4.0
11919,5.0
61007,4.0
55303,4.0
37573,4.0
22962,5.0
18051,4.0
78883,5.0
60111,4.0
82757,5.0
9596,5.0
26029,4.0
6442,5.0
62927,4.0
21932,5.0
87398,3.0
1527,1.0
2611,5.0
88041,5.0
58574,4.0
30868,5.0
31497,5.0
59782,5.0
21980,4.0
75044,5.0
79063,4.0
41137,4.0
16676,3.0
38018,4.0
3659,5.0
24358,4.0
69406,5.0
65010,5.0
69606,5.0
36127,4.0
48387,3.0
54788,5.0
38786,5.0
54265,4.0
79550,4.0
42775,3.0
26335,5.0
48418,3.0
29074,5.0
13282,4.0
4987,5.0
58877,5.0
9885,2.0
59373,5.0
48079,4.0
4461,4.0
71511,1.0
561,5.0
71190,5.0
52028,4.0
19077,4.0
18223,5.0
19680,4.0
18202,5.0
54572,5.0
64837,5.0
11334,5.0
20850,4.0
59125,5.0
66132,5.0
38193,5.0
38751,3.0
40970,5.0
21336,5.0
43722,5.0
548,4.0
5393,5.0
6603,5.0
68709,5.0
75555,4.0
12544,4.0
54061,4.0
59418,3.0
43605,5.0
24959,4.0
23027,5.0
60261,4.0
24962,5.0
29160,5.0
11301,4.0
18125,4.0
63132,5.0
26384,5.0
53705,5.0
69199,3.0
27372,5.0
47951,4.0
85128,2.0
74223,5.0
63652,5.0
40076,4.0
48728,5.0
34218,5.0
26117,4.0
39204,5.0
53877,2.0
35898,3.0
66296,1.0
63252,4.0
956,5.0
41959,5.0
10277,5.0
49203,4.0
59471,5.0
75098,5.0
5344,4.0
4267,3.0
46423,4.0
36054,5.0
19488,5.0
43582,5.0
87989,5.0
34672,3.0
69601,4.0
2921,5.0
66383,5.0
5387,4.0
59965,5.0
64038,3.0
72990,3.0
55752,5.0
44541,4.0
51345,4.0
71958,3.0
38497,5.0
10351,4.0
16805,5.0
18329,5.0
74617,5.0
37236,1.0
16473,4.0
31965,5.0
24640,1.0
3725,5.0
61691,4.0
14306,3.0
17255,3.0
21489,5.0
24547,4.0
61762,4.0
56838,5.0
65541,4.0
43167,3.0
4900,5.0
57364,5.0
41377,5.0
63803,3.0
9387,5.0
16879,5.0
56829,3.0
9785,5.0
38520,5.0
57386,5.0
15887,5.0
17161,5.0
23195,5.0
51405,5.0
22465,4.0
49850,5.0
35503,4.0
43118,3.0
55807,5.0
3574,4.0
85871,5.0
20193,4.0
70419,3.0
56374,5.0
56340,5.0
31761,5.0
80936,5.0
3263,4.0
24105,4.0
56129,4.0
56274,5.0
62244,3.0
57941,4.0
47355,5.0
35089,3.0
57890,4.0
77707,5.0
44425,4.0
57963,4.0
45802,5.0
64632,4.0
15181,4.0
8544,3.0
12303,3.0
39047,5.0
6096,4.0
70895,4.0
27069,2.0
16750,3.0
35013,5.0
1928,5.0
39913,5.0
87721,5.0
26752,3.0
47183,4.0
32443,4.0
56542,2.0
47523,4.0
7279,5.0
51214,5.0
18738,5.0
70704,5.0
12861,4.0
14184,5.0
80391,3.0
42819,2.0
12354,5.0
5498,5.0
45605,4.0
6160,5.0
25163,4.0
35799,3.0
29787,5.0
44177,5.0
37191,5.0
68431,4.0
46839,4.0
74703,4.0
55360,3.0
55357,5.0
8489,4.0
45950,4.0
83513,4.0
55428,5.0
57061,3.0
86074,2.0
30191,2.0
11703,5.0
23158,4.0
81255,4.0
790,4.0
24529,3.0
74345,5.0
13031,3.0
61857,4.0
3781,5.0
24968,5.0
45881,3.0
84957,5.0
8284,4.0
30025,4.0
26646,3.0
42734,4.0
56821,5.0
71896,4.0
53548,2.0
66660,4.0
65859,3.0
86526,5.0
74490,3.0
69274,3.0
77838,4.0
51084,2.0
65116,5.0
39116,4.0
6330,5.0
89506,3.0
26434,5.0
32737,4.0
51203,5.0
53222,3.0
89636,3.0
30405,5.0
73968,4.0
13005,5.0
3339,4.0
31067,3.0
78777,4.0
59452,5.0
31707,5.0
52662,5.0
79278,4.0
59906,4.0
85945,3.0
29007,4.0
43910,4.0
44502,4.0
49933,4.0
34088,3.0
17204,3.0
55381,2.0
72344,4.0
85932,4.0
20028,4.0
4539,5.0
72582,4.0
23036,4.0
39974,1.0
80784,5.0
36372,5.0
83714,4.0
3196,3.0
34737,3.0
70758,4.0
13469,4.0
53322,5.0
40086,4.0
7992,4.0
55388,3.0
22032,4.0
51242,4.0
82246,3.0
51669,5.0
50140,4.0
11263,3.0
72738,4.0
5012,3.0
54673,5.0
77744,5.0
20746,5.0
75337,4.0
33374,4.0
42094,4.0
72483,4.0
67938,4.0
14068,4.0
59007,5.0
58158,5.0
86214,5.0
27327,5.0
40220,3.0
51186,3.0
87002,4.0
35106,5.0
72689,5.0
29082,4.0
86605,3.0
31197,4.0
87942,5.0
21282,1.0
19585,4.0
89694,4.0
19576,5.0
59271,5.0
75203,5.0
4182,4.0
40054,4.0
82095,4.0
81053,3.0
10859,4.0
21758,4.0
81054,5.0
25470,2.0
36477,2.0
43995,3.0
64427,4.0
1178,3.0
64605,4.0
15397,3.0
63344,4.0
85326,5.0
59216,4.0
41767,3.0
89371,3.0
13627,5.0
34038,4.0
35103,5.0
77706,4.0
58540,4.0
39946,4.0
20400,4.0
46334,3.0
22663,4.0
27042,4.0
32564,4.0
9254,4.0
14671,3.0
73999,3.0
11834,4.0
40480,4.0
69661,4.0
31856,3.0
66874,4.0
68412,4.0
36969,4.0
44362,5.0
85873,5.0
54086,5.0
67405,4.0
45347,4.0
40236,5.0
17942,3.0
79490,4.0
86203,4.0
20880,5.0
59126,5.0
82144,3.0
58522,3.0
28473,5.0
12043,3.0
54236,5.0
29086,4.0
86981,5.0
83019,5.0
24080,4.0
49282,4.0
31837,4.0
44028,5.0
65750,5.0
74514,4.0
48437,4.0
24695,4.0
8218,4.0
28796,4.0
78736,3.0
56376,5.0
26648,4.0
59988,3.0
39263,4.0
18997,5.0
82457,4.0
76533,5.0
72831,5.0
60165,3.0
30719,4.0
69237,3.0
10164,5.0
20806,5.0
10652,3.0
35874,5.0
46383,5.0
16799,5.0
84655,4.0
66450,5.0
57384,4.0
6352,4.0
48759,5.0
67115,3.0
76967,3.0
43223,3.0
16313,4.0
41167,4.0
69525,3.0
37462,4.0
33864,5.0
60187,5.0
41314,4.0
35890,5.0
77945,3.0
55041,5.0
54753,3.0
13543,4.0
61806,5.0
52967,4.0
2740,5.0
12743,4.0
83306,4.0
61121,4.0
58298,3.0
64488,4.0
32267,3.0
55501,4.0
51953,4.0
777,4.0
50539,5.0
47969,4.0
20786,4.0
24820,5.0
31591,5.0
86056,4.0
1584,4.0
34136,5.0
63067,4.0
63061,5.0
525,3.0
34868,3.0
55543,3.0
40714,3.0
72432,5.0
50500,4.0
56984,5.0
35867,5.0
37472,4.0
80560,5.0
18248,3.0
14109,1.0
45666,4.0
15499,4.0
5510,5.0
66516,4.0
18805,3.0
63624,5.0
10372,5.0
6129,3.0
57079,5.0
81356,4.0
27398,2.0
50296,4.0
34103,5.0
712,5.0
83566,5.0
42185,4.0
56962,5.0
56889,5.0
32023,4.0
71876,5.0
16146,4.0
72181,5.0
74982,4.0
49643,5.0
72897,4.0
85519,4.0
47076,4.0
50727,4.0
8243,5.0
76023,3.0
66947,5.0
8689,3.0
7760,5.0
5258,4.0
41095,4.0
50711,3.0
34233,5.0
34095,5.0
71871,4.0
70245,4.0
69910,5.0
62108,4.0
3447,4.0
76494,4.0
22975,3.0
38576,4.0
59562,4.0
30081,3.0
84017,5.0
82315,5.0
21721,4.0
79548,3.0
45033,4.0
58920,5.0
62084,4.0
82332,5.0
709,4.0
85688,4.0
67652,5.0
43554,3.0
26679,4.0
77961,5.0
80310,4.0
65636,4.0
44728,4.0
19377,4.0
64384,4.0
84290,5.0
52888,5.0
9674,5.0
430,5.0
64279,4.0
63572,3.0
61752,4.0
32070,4.0
31357,4.0
54956,5.0
54925,4.0
16896,3.0
61737,2.0
30975,4.0
8779,5.0
20857,3.0
56146,2.0
77800,5.0
35427,5.0
18530,4.0
88900,1.0
64146,4.0
31892,5.0
13079,2.0
72437,4.0
56475,4.0
66511,1.0
71814,2.0
30377,4.0
87235,4.0
55418,4.0
31460,5.0
61135,5.0
52019,5.0
76063,3.0
22689,2.0
38781,3.0
50578,3.0
56703,2.0
37224,4.0
4363,4.0
74482,2.0
39560,5.0
3810,3.0
24308,3.0
2034,2.0
35168,2.0
59881,4.0
14992,3.0
66385,4.0
73049,4.0
50720,3.0
7174,5.0
48946,4.0
25059,4.0
85103,1.0
37956,4.0
43592,3.0
52808,4.0
14533,4.0
76220,2.0
60381,4.0
39692,4.0
49307,4.0
65498,4.0
89698,4.0
78706,5.0
71205,3.0
59233,4.0
17063,2.0
53213,4.0
9734,3.0
79705,5.0
77540,4.0
65920,4.0
31600,2.0
13723,3.0
83561,3.0
81513,4.0
43086,5.0
28430,3.0
41745,3.0
2171,1.0
78458,1.0
66005,4.0
23163,4.0
22661,4.0
75988,4.0
38717,4.0
43197,1.0
42487,4.0
33199,3.0
5637,4.0
37785,4.0
87830,4.0
55798,4.0
40726,3.0
51320,3.0
63850,4.0
23088,3.0
52424,3.0
3842,4.0
58994,1.0
39001,3.0
41566,5.0
28237,5.0
70149,5.0
38588,5.0
23910,5.0
22398,4.0
50766,5.0
42119,4.0
23057,4.0
9838,5.0
8169,4.0
24297,4.0
41267,4.0
39014,5.0
89556,4.0
80665,4.0
14796,5.0
50364,4.0
49953,5.0
29172,5.0
86307,5.0
75728,4.0
1243,5.0
13043,4.0
59958,4.0
51716,5.0
58582,5.0
77835,4.0
33469,5.0
11515,5.0
85322,4.0
85556,4.0
66794,4.0
29760,4.0
71331,3.0
64561,5.0
21825,5.0
35731,4.0
58864,1.0
2039,1.0
75625,4.0
39589,3.0
49685,1.0
59769,5.0
20672,2.0
49779,5.0
21674,4.0
43720,4.0
16392,2.0
9894,4.0
37911,4.0
12116,3.0
88609,1.0
88509,5.0
86095,3.0
75706,4.0
78798,1.0
72045,1.0
49322,2.0
52194,4.0
293,3.0
54948,4.0
26589,4.0
67352,5.0
23619,4.0
22977,3.0
45695,2.0
79935,5.0
17266,3.0
3552,3.0
29244,3.0
20821,4.0
56808,4.0
1249,4.0
19067,1.0
9081,3.0
79130,3.0
85443,2.0
29508,3.0
49181,3.0
81120,4.0
89,4.0
13489,5.0
69553,4.0
37694,2.0
9429,4.0
54372,4.0
79346,3.0
17680,3.0
70489,3.0
19819,5.0
15138,5.0
85186,2.0
47338,3.0
12065,5.0
68527,5.0
23097,5.0
37208,2.0
3407,1.0
43280,4.0
16791,4.0
36484,5.0
7446,4.0
10908,4.0
30078,1.0
66452,5.0
57827,3.0
19711,5.0
56305,5.0
75159,1.0
70978,4.0
84954,4.0
53186,2.0
61567,4.0
20466,5.0
21006,3.0
59357,5.0
50956,1.0
50502,3.0
53441,5.0
65543,3.0
69297,4.0
26491,5.0
53817,2.0
17659,4.0
84252,3.0
50323,2.0
71137,3.0
66434,5.0
48634,4.0
62098,3.0
36811,4.0
66921,3.0
65399,4.0
8892,4.0
77237,4.0
71318,4.0
88311,5.0
47060,4.0
32826,5.0
67212,5.0
60260,4.0
59570,4.0
38260,5.0
85968,1.0
55784,4.0
73386,4.0
75423,4.0
65130,4.0
26439,4.0
84026,3.0
36574,2.0
19139,3.0
64670,4.0
32836,3.0
25396,4.0
34983,4.0
74632,4.0
63714,4.0
22004,3.0
71674,4.0
32343,3.0
46347,5.0
89687,3.0
5428,4.0
56992,4.0
60992,5.0
55141,4.0
65589,2.0
65586,4.0
57146,1.0
23789,4.0
38885,2.0
77815,4.0
84224,4.0
29801,3.0
65360,3.0
81582,1.0
70687,4.0
34858,4.0
28190,5.0
40942,3.0
74244,5.0
81559,1.0
75657,3.0
46884,1.0
41343,4.0
82566,4.0
88343,4.0
9052,4.0
53159,4.0
85054,2.0
4253,4.0
50369,1.0
41870,3.0
69180,4.0
51895,3.0
28540,4.0
60225,3.0
54947,4.0
35305,1.0
89665,3.0
79601,3.0
1827,3.0
81286,4.0
80617,1.0
23129,4.0
11458,5.0
11075,1.0
1592,1.0
76140,5.0
32873,3.0
72398,4.0
8859,5.0
31617,4.0
84522,3.0
3098,4.0
38374,4.0
23719,3.0
86027,5.0
1038,3.0
13714,4.0
19799,3.0
1980,4.0
6660,5.0
32901,3.0
25168,5.0
70713,3.0
10911,4.0
13236,4.0
33043,4.0
10109,3.0
35639,4.0
64560,3.0
14873,5.0
35612,4.0
75451,3.0
16926,5.0
41645,5.0
59439,4.0
60689,4.0
63410,5.0
67267,4.0
64614,1.0
18653,4.0
6053,5.0
26737,5.0
77679,4.0
19586,4.0
88753,1.0
54663,3.0
50841,1.0
16817,3.0
50823,4.0
17405,3.0
67337,3.0
87033,3.0
16864,5.0
10155,4.0
