,user id,movie id,age,occupation,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rating
6209,697,876,25,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
28462,697,50,25,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5.0
77019,697,270,25,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,5.0
49013,697,283,25,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0
56678,697,25,25,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
26256,697,225,25,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
30697,697,1012,25,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
76519,697,242,25,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
75536,697,252,25,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0
54840,697,310,25,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
49823,697,833,25,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
28662,697,879,25,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4.0
75581,697,181,25,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4.0
82933,697,286,25,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.0
49226,697,287,25,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
52041,697,295,25,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
48507,697,979,25,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0
50664,697,818,25,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
82627,697,596,25,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0
55563,697,748,25,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5.0
55554,697,1059,25,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
5865,697,150,25,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
77773,697,127,25,13,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0
76074,697,7,25,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.0
76391,697,325,25,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0
88223,697,121,25,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.0
