,user,movie
700,466,1609
74130,466,207
86691,466,498
42399,466,883
31922,466,140
83442,466,143
86457,466,5
82231,466,1284
20998,466,982
46583,466,339
39155,466,327
86603,466,293
52179,466,484
11758,466,1543
2527,466,333
20318,466,666
67963,466,572
15832,466,768
62158,466,425
10426,466,1037
56728,466,855
47339,466,1238
15291,466,1441
57429,466,1234
26563,466,1210
69477,466,829
7652,466,1524
25389,466,1059
7758,466,1528
14506,466,1182
1481,466,309
18188,466,1266
29855,466,642
24022,466,1394
57915,466,1398
18706,466,612
13390,466,964
50746,466,1617
74640,466,104
21836,466,1523
45670,467,104
40708,467,1398
7426,467,460
21846,467,414
964,467,744
74988,467,816
6232,467,673
26422,467,1365
10891,467,87
2881,467,1524
17848,467,178
70103,467,860
29599,467,498
46155,467,1410
83468,467,1002
29513,467,197
8670,467,455
22486,467,1149
83702,467,1266
79577,467,1234
14066,467,345
55762,467,321
5892,467,612
24487,467,1208
46519,467,84
10987,467,1190
71774,467,3
34594,467,551
60813,467,976
65309,467,1142
55745,467,1523
18260,467,724
39624,467,127
5190,467,1135
33015,467,1183
55081,467,302
29529,467,55
64795,467,867
49492,467,425
89165,467,1295
18306,467,373
5409,467,964
67205,467,1644
24471,467,1317
2549,467,349
42761,467,113
11386,467,1085
14411,467,1201
12270,467,1547
72273,467,1062
5747,467,1215
45219,467,1386
84959,467,293
62819,467,1516
56713,467,171
32162,467,1314
88112,467,1543
17211,467,1321
57132,467,319
82577,467,876
11617,467,1204
73582,467,327
57891,467,450
38615,467,333
54360,467,1293
24551,467,1477
14477,467,1178
47125,467,878
9242,467,389
35139,467,1005
34264,467,1613
48804,467,1251
83961,467,666
4721,467,890
30878,467,415
37975,467,50
75850,467,101
50812,467,1157
61670,467,1615
76188,467,592
59495,467,1394
11548,467,623
50785,467,36
5249,467,431
49229,467,640
11564,467,1354
37169,467,865
43577,467,301
9155,467,1034
59779,467,1461
42414,467,1415
31940,467,528
4134,467,7
11104,467,810
62903,467,1556
23976,467,225
3650,467,1460
49094,467,262
20598,467,494
59146,467,1210
40213,467,797
45412,467,1572
37703,467,184
42698,467,456
14646,467,1326
29036,467,1102
16182,467,658
88742,467,1281
10597,467,1155
13191,467,422
18058,467,1456
2711,467,869
79988,467,554
46682,467,341
69394,467,883
51187,467,1379
24630,467,446
82437,467,987
50258,467,1507
50149,467,1441
53553,467,1297
57905,467,27
73199,467,778
46377,467,313
45301,467,146
7623,467,1329
63349,467,1205
8583,467,608
34071,467,1209
62703,467,780
82407,467,1481
11135,468,1613
62094,468,95
78063,468,1253
53241,468,1215
59040,468,296
55871,468,278
33185,468,85
83319,468,1502
63257,468,1149
14765,468,961
75092,468,908
49656,468,528
47656,468,1333
65948,468,303
31710,468,1317
77740,468,1216
48807,468,602
13497,468,433
36796,468,996
66316,468,1238
27876,468,926
48133,468,1208
4945,468,922
48859,468,635
8383,468,929
32566,468,1008
52523,468,1131
5507,468,1479
28563,468,851
85401,468,1415
88947,468,1337
30224,468,1178
25094,468,1207
36699,468,232
46017,468,517
59220,468,848
12302,468,1011
40387,468,460
81633,468,1407
59745,468,273
15420,469,638
78477,469,84
55002,469,592
65679,469,345
60877,469,171
20511,469,642
63120,469,389
46966,469,1398
30693,469,1523
70599,469,339
57611,469,264
25891,469,1135
65356,469,945
4259,469,425
5408,469,588
9727,469,15
20405,469,235
69334,469,660
80962,469,1497
15293,469,1210
3589,469,455
44954,469,885
78654,469,1477
9801,469,460
37481,469,666
37752,469,211
26699,469,197
88383,469,883
22064,469,1234
57292,469,1394
75503,469,855
7886,469,283
57790,469,309
34027,469,1547
27280,469,1609
83680,469,333
53097,469,81
28906,469,1295
5250,469,1649
50912,469,729
20745,469,293
86451,469,474
81872,469,1524
20381,469,964
53182,469,860
45588,469,230
36456,469,1284
74541,469,1543
11168,469,1232
51996,469,976
67345,470,1350
10797,470,93
79867,470,690
7976,470,1156
38912,470,624
32351,470,525
59281,470,1249
56217,470,2
71751,470,456
37064,470,36
149,470,1013
15900,470,275
87423,470,793
67418,470,1398
17615,470,1638
82199,470,494
26348,470,109
57605,470,40
87040,470,1465
32932,470,797
13899,470,953
61316,470,555
76805,470,37
26971,470,1633
22153,470,443
30730,470,300
76147,471,1083
11919,471,504
61007,471,948
55303,471,1322
37573,471,622
22962,471,315
18051,471,1276
78883,471,1309
60111,471,1155
82757,471,1603
9596,471,953
26029,471,768
6442,471,41
62927,471,42
21932,471,446
87398,471,36
1527,471,1049
2611,471,226
88041,471,672
58574,471,131
30868,471,1178
31497,471,797
59782,471,1063
21980,471,442
75044,471,1632
