,rating
20982,5.0
84307,4.0
18566,3.0
74914,2.0
30158,2.0
70343,5.0
813,4.0
81615,2.0
7389,5.0
9115,4.0
41455,4.0
21861,5.0
26969,2.0
61709,4.0
75626,2.0
70724,5.0
58043,5.0
70338,4.0
77887,5.0
70768,2.0
3165,5.0
46851,4.0
43883,3.0
60878,5.0
50123,3.0
69813,5.0
72363,3.0
81210,3.0
50095,3.0
39781,3.0
65337,4.0
2404,4.0
24056,5.0
36638,2.0
74008,5.0
54139,4.0
70267,3.0
36063,5.0
89409,3.0
50680,3.0
89372,5.0
6336,5.0
42615,5.0
2540,4.0
52430,5.0
85356,3.0
58436,3.0
61026,3.0
70871,3.0
53695,5.0
59995,4.0
54612,1.0
11979,3.0
55329,3.0
1395,5.0
69336,5.0
51899,3.0
56887,3.0
41128,5.0
73800,5.0
60038,3.0
61151,5.0
71354,5.0
76910,5.0
3981,4.0
53184,5.0
25968,3.0
87636,4.0
79629,2.0
61201,5.0
74700,4.0
48835,4.0
9771,4.0
58818,1.0
87072,5.0
46363,4.0
17656,5.0
22809,4.0
70110,3.0
19292,3.0
20697,5.0
34657,4.0
61636,4.0
4129,5.0
58589,3.0
10384,2.0
3903,3.0
74840,2.0
6332,3.0
85004,3.0
53665,3.0
58784,5.0
87145,3.0
46694,3.0
62966,2.0
38928,4.0
74821,4.0
78119,4.0
14298,2.0
1399,4.0
16073,4.0
37530,3.0
79421,3.0
47514,1.0
75036,3.0
71869,4.0
31863,5.0
68152,3.0
75261,4.0
24533,4.0
27782,4.0
58687,4.0
28405,3.0
54163,4.0
34023,4.0
35992,2.0
69694,4.0
57625,4.0
61056,1.0
76874,4.0
58698,3.0
33894,4.0
51080,3.0
7488,5.0
85442,1.0
24560,2.0
54370,3.0
43711,5.0
2201,3.0
49567,3.0
7836,4.0
18868,4.0
59783,3.0
85882,4.0
29971,4.0
75773,1.0
38084,3.0
51621,3.0
53523,4.0
59120,5.0
87139,3.0
26049,5.0
80770,3.0
40693,5.0
77162,3.0
41277,3.0
69396,3.0
33391,5.0
61373,4.0
70641,4.0
88472,4.0
87624,1.0
14830,3.0
32227,4.0
37209,2.0
77693,3.0
25619,4.0
39059,5.0
37486,3.0
63317,2.0
40391,5.0
20841,4.0
27807,4.0
63833,3.0
74630,4.0
49486,3.0
17409,4.0
29959,3.0
23093,2.0
36561,5.0
87535,4.0
43016,5.0
4511,5.0
808,5.0
76385,4.0
1340,4.0
24566,3.0
7749,4.0
70202,3.0
60097,3.0
65627,3.0
48934,3.0
6520,4.0
13157,3.0
44624,3.0
32649,3.0
25398,4.0
10998,3.0
51496,2.0
24353,4.0
71138,2.0
6042,4.0
69244,1.0
62233,4.0
48529,2.0
35369,2.0
75446,3.0
26061,5.0
12813,3.0
229,2.0
14545,2.0
59160,2.0
13808,4.0
82431,3.0
12680,4.0
63033,5.0
12977,3.0
55385,2.0
60336,4.0
55402,4.0
56419,3.0
19390,5.0
84592,2.0
58857,3.0
71659,2.0
58409,2.0
30389,3.0
41639,2.0
23873,2.0
