,rating
51355,3.0
4302,3.0
54800,3.0
29993,3.0
47613,3.0
23287,3.0
34957,4.0
79193,3.0
6471,4.0
64339,2.0
64815,4.0
28338,3.0
65391,3.0
55718,4.0
22288,5.0
74351,4.0
46796,3.0
56537,3.0
74001,4.0
12755,4.0
61306,5.0
79623,4.0
12286,4.0
35285,2.0
43707,3.0
46686,3.0
2106,5.0
70420,3.0
43698,4.0
56228,5.0
19026,2.0
46557,3.0
46539,4.0
89711,5.0
23650,3.0
54908,3.0
20457,3.0
64724,1.0
64381,1.0
40088,1.0
36955,3.0
5227,1.0
6965,3.0
35405,3.0
15136,3.0
20328,1.0
36999,3.0
20954,3.0
64587,4.0
30287,1.0
85361,3.0
55257,4.0
61459,3.0
20905,4.0
76620,3.0
4793,3.0
55334,3.0
55361,5.0
7407,2.0
32245,4.0
67604,2.0
46170,3.0
15750,4.0
28663,3.0
28144,5.0
1905,4.0
6678,3.0
77380,4.0
38104,3.0
29029,4.0
33875,4.0
43063,3.0
89159,5.0
41911,3.0
48370,4.0
16253,4.0
63522,4.0
66387,3.0
81460,5.0
16945,4.0
84551,4.0
12478,3.0
72736,4.0
39710,4.0
17260,4.0
68130,2.0
77318,3.0
62000,4.0
43080,3.0
21310,2.0
84747,5.0
28873,4.0
30586,3.0
30585,3.0
4001,2.0
14473,3.0
11332,3.0
31631,4.0
34696,3.0
78229,2.0
30931,1.0
49332,4.0
44604,3.0
1700,3.0
59715,4.0
66773,1.0
22790,3.0
22807,3.0
68423,4.0
12950,3.0
60004,4.0
88447,3.0
82276,5.0
49691,4.0
88115,2.0
30780,3.0
59154,5.0
49705,3.0
86904,3.0
52041,3.0
24094,3.0
2936,3.0
81770,3.0
1204,4.0
4508,4.0
39480,3.0
18392,4.0
21507,3.0
5738,2.0
8894,3.0
87149,2.0
63840,2.0
66410,2.0
24616,4.0
84974,3.0
60449,2.0
65882,3.0
33606,2.0
54149,4.0
21238,3.0
8262,2.0
19278,2.0
15297,4.0
77201,3.0
54318,5.0
84879,4.0
22016,1.0
82592,4.0
1860,4.0
65857,4.0
35549,3.0
81011,4.0
34860,3.0
80911,4.0
5148,4.0
47687,4.0
77189,2.0
5615,2.0
8273,3.0
44009,3.0
38610,1.0
64186,4.0
42537,5.0
35709,4.0
27474,5.0
42387,3.0
39551,4.0
81653,1.0
2992,5.0
50931,1.0
9189,3.0
40735,1.0
24699,4.0
16413,1.0
11606,3.0
48662,5.0
88116,4.0
56667,1.0
11787,5.0
73619,3.0
53669,2.0
420,4.0
35501,3.0
55757,5.0
69776,1.0
24253,2.0
16384,1.0
55672,1.0
13271,5.0
80479,1.0
67485,4.0
65577,1.0
32074,5.0
86122,3.0
86672,3.0
5223,1.0
63778,1.0
969,1.0
59488,4.0
64527,3.0
6763,5.0
57535,4.0
34509,5.0
6072,4.0
64551,5.0
54775,3.0
51427,5.0
22182,5.0
62319,4.0
49018,5.0
53970,3.0
33415,4.0
47228,4.0
57694,2.0
3045,3.0
85663,5.0
63893,4.0
15307,4.0
81843,5.0
58334,5.0
83888,3.0
19091,4.0
48931,5.0
49087,4.0
29853,4.0
15341,4.0
52281,2.0
20985,3.0
50077,3.0
81970,4.0
81969,3.0
49289,3.0
85092,5.0
65090,4.0
31638,4.0
74902,4.0
21653,4.0
15107,4.0
80014,3.0
83089,2.0
52393,4.0
22222,5.0
21632,4.0
65073,3.0
6759,5.0
80038,5.0
7972,4.0
35518,3.0
22792,5.0
53071,4.0
75668,5.0
52834,3.0
19621,4.0
20274,5.0
79377,5.0
63756,4.0
29905,3.0
50412,5.0
81637,5.0
32946,4.0
55514,4.0
60946,5.0
81134,5.0
37041,5.0
21484,4.0
11929,4.0
36366,4.0
29654,4.0
7355,5.0
29659,5.0
21378,4.0
52587,4.0
51281,4.0
83744,5.0
30645,3.0
48428,4.0
76561,4.0
3203,4.0
83287,5.0
83755,3.0
75058,4.0
78802,4.0
34719,4.0
23095,5.0
47322,3.0
19143,5.0
52045,5.0
54920,4.0
17750,3.0
51720,4.0
15349,4.0
76051,4.0
46862,3.0
28300,4.0
46875,3.0
82623,5.0
79393,4.0
17767,4.0
48051,3.0
21340,3.0
82620,5.0
15253,4.0
81197,5.0
63119,5.0
21876,5.0
1186,5.0
56171,3.0
8210,5.0
54351,5.0
62034,3.0
21360,4.0
23061,4.0
63082,4.0
22293,2.0
28103,4.0
73255,4.0
17052,4.0
27775,5.0
3847,5.0
39002,4.0
41840,5.0
68728,5.0
66590,4.0
65248,4.0
26647,4.0
42325,5.0
86289,5.0
9345,5.0
4097,4.0
88030,4.0
70209,5.0
65546,3.0
41452,5.0
40679,4.0
38020,5.0
4494,3.0
4254,5.0
42545,4.0
17134,3.0
67697,4.0
65713,5.0
4862,2.0
70052,5.0
67677,4.0
23939,5.0
43658,3.0
87688,5.0
27498,4.0
67299,2.0
37757,4.0
16485,3.0
86825,4.0
87050,5.0
87157,3.0
24294,2.0
71140,5.0
10831,4.0
69341,5.0
40495,5.0
86920,5.0
44743,5.0
65613,5.0
40398,3.0
73819,3.0
25038,4.0
67795,4.0
71202,4.0
72321,3.0
69412,4.0
72009,4.0
26513,4.0
67429,4.0
89661,4.0
85856,3.0
73150,5.0
70514,5.0
16848,2.0
86405,3.0
379,4.0
16218,4.0
24029,5.0
39447,2.0
67356,4.0
43931,5.0
44883,5.0
27923,4.0
42040,3.0
70383,4.0
34005,3.0
61023,5.0
47583,5.0
28625,1.0
19804,3.0
31386,3.0
35126,4.0
64296,3.0
23281,2.0
21495,3.0
78287,4.0
61014,3.0
68978,2.0
27522,3.0
58841,1.0
81643,5.0
26822,3.0
61004,5.0
23286,4.0
24894,3.0
81605,4.0
21466,4.0
39577,2.0
38042,1.0
53267,2.0
48998,2.0
24916,5.0
81405,3.0
67595,3.0
