,user,movie
76101,789,225
37046,789,1173
52360,789,958
83117,789,521
82962,789,415
33984,789,873
76103,789,1329
29974,789,455
75939,789,252
69822,789,168
15200,789,355
10461,789,629
46879,789,1040
25400,789,333
83156,789,642
65789,789,1027
34378,789,850
75790,789,1005
62080,789,124
21712,789,954
40147,789,199
893,789,949
8060,789,846
70538,789,176
13983,789,1178
18675,789,245
5339,789,127
27837,789,1615
25552,789,643
65349,789,919
65347,789,681
70001,789,1396
35171,789,57
65698,789,596
51407,789,385
40907,789,1489
61132,789,517
62412,789,567
1562,789,319
16816,789,347
62572,789,1169
51746,789,1523
47669,789,435
51747,789,666
14320,789,1048
46941,789,17
52788,789,184
72883,789,707
41131,789,692
17570,789,790
52838,789,741
61626,789,1588
82948,789,1212
44203,789,1513
14406,789,554
69775,789,94
23046,789,1190
2242,789,1141
38874,789,140
319,789,987
84497,789,757
74261,789,431
59349,789,616
76423,789,1391
20052,789,255
40298,789,416
32727,789,651
63563,789,456
76973,789,1270
49592,789,1352
81077,789,735
74327,789,134
76953,789,313
71721,789,685
13513,789,811
11337,789,1276
8677,789,792
45026,789,515
17904,789,1398
69779,789,925
13029,789,1581
10500,789,762
74209,789,1641
33175,789,1018
23644,789,1222
1763,789,1016
16102,789,1559
46320,789,229
63288,789,175
15866,789,571
77154,789,133
68785,789,715
50200,789,34
33040,789,1460
16113,789,566
81455,789,463
39805,789,478
79143,789,528
32990,789,1319
962,789,1142
717,789,1155
50061,789,1284
68608,789,1397
84411,789,41
24396,789,1653
50048,789,18
39422,789,909
8700,789,1658
88104,789,572
28905,789,1514
57352,789,1424
49045,789,1497
15301,789,896
14735,789,498
57436,789,1293
45585,789,1031
64211,789,857
64204,789,782
64052,789,945
80228,789,1571
48587,789,1123
42000,789,519
8851,789,1390
67354,789,1543
10204,789,1365
48768,789,346
42030,789,1371
48730,789,1210
13933,789,1657
67412,789,387
22304,789,1552
39580,789,330
4818,789,1659
6729,789,193
57329,789,1565
67218,789,1227
36107,789,96
26607,789,1373
45964,789,1620
56505,789,312
11018,789,1214
76492,789,780
49390,789,1524
75097,789,1149
39063,789,631
76873,789,709
68031,789,653
75078,789,104
28440,789,504
79597,789,1607
12316,789,1257
32284,789,1037
3726,789,1251
12488,789,484
58630,789,50
67866,789,143
63896,789,747
10189,789,1069
31539,789,419
72331,789,950
14420,789,1157
23442,789,570
27487,789,1481
32819,789,1490
51648,789,1362
81836,789,1136
54667,789,1063
10465,789,753
41509,789,569
60847,789,984
11974,789,1234
10335,789,551
13134,789,591
18486,789,1304
30353,789,1188
50559,789,728
69555,789,976
73840,789,132
60860,789,390
37355,789,1013
25890,789,902
66177,789,221
25979,789,700
82330,789,969
78720,789,1254
33597,789,373
15882,789,744
44564,789,562
18514,789,332
64707,789,1633
60605,789,1516
53904,789,1127
14284,789,450
42986,789,644
44432,789,327
30491,789,1395
66395,789,785
54818,789,1297
7823,789,997
50669,789,1306
39379,789,42
33251,789,1369
10882,789,587
37423,789,1393
84036,789,1495
30325,789,178
53446,789,1274
41537,789,321
43003,790,1284
5950,790,460
79680,790,695
82804,790,1219
80622,790,1297
84450,790,476
29892,790,829
40292,790,474
13731,790,389
