,rating
66213,5.0
4563,5.0
56545,3.0
52432,3.0
27937,4.0
29435,5.0
69802,4.0
8363,4.0
9839,4.0
6934,4.0
83077,3.0
41348,3.0
43937,3.0
20740,5.0
88124,4.0
18331,4.0
52361,3.0
79360,4.0
47881,2.0
38954,3.0
15605,3.0
67751,3.0
31321,4.0
24388,5.0
41529,5.0
8294,4.0
17074,3.0
13014,5.0
34498,3.0
52387,3.0
42770,4.0
77643,4.0
88168,3.0
26197,4.0
60914,3.0
14390,5.0
70974,4.0
24012,3.0
47139,4.0
58669,5.0
77602,4.0
51587,3.0
54092,4.0
54326,4.0
72459,5.0
19782,4.0
203,2.0
25330,4.0
25600,3.0
70849,2.0
65808,4.0
85257,2.0
61046,5.0
72448,3.0
21399,4.0
55044,5.0
8193,4.0
13275,3.0
54133,4.0
56921,4.0
62492,4.0
51859,5.0
16530,5.0
50432,4.0
474,5.0
64507,4.0
78096,5.0
26877,3.0
36427,5.0
62603,4.0
55630,4.0
73522,4.0
1167,4.0
4977,3.0
3530,4.0
19010,4.0
7719,5.0
16050,4.0
28604,5.0
64546,5.0
35105,3.0
68943,5.0
31493,4.0
55523,5.0
72253,3.0
32104,3.0
68655,2.0
23675,4.0
49517,5.0
69037,4.0
63269,4.0
67891,3.0
89410,5.0
49778,4.0
62563,3.0
19512,3.0
79600,4.0
75669,4.0
54216,4.0
75047,5.0
2161,3.0
73274,5.0
4748,4.0
83338,3.0
88324,3.0
23325,3.0
30702,3.0
12605,4.0
11870,4.0
68825,5.0
79207,4.0
74709,5.0
3596,4.0
65699,4.0
77962,5.0
38676,4.0
76674,1.0
24781,4.0
5566,4.0
80017,4.0
74675,4.0
8521,3.0
71859,3.0
52825,4.0
88906,3.0
88941,4.0
16231,3.0
222,4.0
65714,4.0
53489,4.0
73852,5.0
74141,5.0
49200,2.0
67386,4.0
34306,5.0
16576,3.0
3354,4.0
26976,5.0
28893,5.0
45154,3.0
58500,5.0
43484,3.0
85003,5.0
29824,4.0
34056,4.0
79165,4.0
24186,4.0
89316,5.0
44622,3.0
30799,5.0
14688,4.0
25362,4.0
86228,5.0
9572,4.0
70602,5.0
87462,4.0
55722,4.0
140,5.0
48260,5.0
2126,4.0
77980,4.0
16837,4.0
20919,2.0
86393,4.0
62066,5.0
57828,4.0
61864,5.0
27495,3.0
75397,2.0
68119,4.0
61687,5.0
87177,3.0
38048,4.0
74148,5.0
58069,3.0
81098,4.0
29383,5.0
87025,4.0
48134,4.0
32049,3.0
63701,4.0
15749,4.0
19727,3.0
75180,5.0
62167,4.0
70567,5.0
10,3.0
31295,3.0
36259,4.0
17243,5.0
54385,3.0
59187,4.0
23033,4.0
64354,3.0
69248,4.0
6018,5.0
20200,4.0
12104,4.0
81462,2.0
53857,5.0
53889,5.0
17060,5.0
24804,4.0
5261,5.0
84628,4.0
4889,3.0
12850,3.0
28953,3.0
74970,4.0
6371,4.0
83881,3.0
38452,4.0
63137,4.0
59524,4.0
72339,4.0
14916,4.0
50489,5.0
30939,3.0
63726,4.0
65207,4.0
78475,4.0
88328,3.0
52599,5.0
33105,5.0
33812,4.0
4262,2.0
84770,3.0
69999,4.0
59037,5.0
59033,3.0
39502,4.0
1465,4.0
8968,5.0
51821,3.0
74768,5.0
52471,5.0
12971,4.0
86540,2.0
58929,5.0
18743,5.0
82271,4.0
39012,5.0
28742,3.0
80849,5.0
17816,4.0
46802,5.0
4807,3.0
75359,4.0
35531,4.0
74481,4.0
71725,4.0
83892,5.0
1047,3.0
65512,3.0
36454,4.0
608,3.0
22798,5.0
35841,4.0
24418,5.0
80089,4.0
33828,2.0
9997,4.0
70856,5.0
8989,5.0
46784,3.0
73063,4.0
58325,5.0
88598,2.0
76584,3.0
9381,2.0
24915,3.0
78323,5.0
57855,2.0
61429,4.0
37406,4.0
83751,5.0
68443,5.0
34970,5.0
30869,4.0
9098,3.0
