,rating
76498,5.0
4554,2.0
81612,5.0
47315,4.0
40052,3.0
29528,3.0
5860,5.0
53334,4.0
17628,5.0
33222,5.0
818,5.0
42814,4.0
40046,4.0
86121,5.0
11925,5.0
5621,3.0
56755,5.0
74185,5.0
40047,4.0
23732,4.0
73857,5.0
13456,3.0
62324,5.0
56607,1.0
5886,5.0
82104,4.0
33571,5.0
810,5.0
64547,5.0
82122,5.0
19906,5.0
15051,5.0
81147,5.0
74412,5.0
11215,5.0
87214,4.0
87496,5.0
33419,4.0
20041,3.0
100,2.0
37099,5.0
48585,5.0
4506,5.0
55491,5.0
38346,2.0
81425,5.0
41242,5.0
55581,4.0
74358,5.0
19935,5.0
89174,5.0
62439,4.0
15439,3.0
68314,3.0
55651,4.0
82053,4.0
15732,5.0
44990,3.0
73966,5.0
53971,5.0
72210,1.0
53756,5.0
32550,5.0
82392,5.0
19378,5.0
54751,5.0
20134,4.0
47204,5.0
63915,5.0
48642,5.0
33325,4.0
20224,3.0
53528,4.0
55129,4.0
24390,5.0
9335,3.0
9721,3.0
45036,2.0
21800,1.0
20105,3.0
28018,4.0
62538,5.0
41359,5.0
53898,4.0
48756,5.0
29581,5.0
36328,4.0
68485,2.0
1615,1.0
41178,3.0
77600,4.0
5517,3.0
33774,3.0
37003,5.0
47090,4.0
340,5.0
64914,5.0
17162,5.0
11681,5.0
83699,5.0
51286,5.0
59478,2.0
49739,2.0
41804,5.0
30146,5.0
39275,5.0
10107,2.0
41821,3.0
51206,4.0
46478,5.0
66628,5.0
59649,5.0
22550,4.0
39701,4.0
88023,5.0
79114,3.0
79109,4.0
1148,4.0
30909,5.0
51429,2.0
48398,5.0
58882,5.0
34780,4.0
51712,5.0
74681,4.0
89444,5.0
63294,5.0
18882,5.0
18876,1.0
64927,5.0
710,5.0
16148,4.0
5733,2.0
13363,5.0
47889,2.0
59195,5.0
945,2.0
18261,3.0
5381,4.0
39735,5.0
73318,4.0
15699,5.0
17115,4.0
66565,5.0
21110,4.0
30515,5.0
15485,5.0
42694,4.0
50397,5.0
60572,4.0
1224,5.0
8513,5.0
24180,4.0
25300,4.0
84191,5.0
49904,3.0
35685,3.0
86630,5.0
70866,4.0
50131,5.0
21367,4.0
62833,4.0
12751,4.0
211,5.0
15636,1.0
13767,5.0
35086,5.0
30546,3.0
88505,4.0
77308,5.0
17192,4.0
65061,2.0
65916,3.0
59985,2.0
15206,3.0
78978,4.0
35216,3.0
78913,4.0
21251,2.0
35245,4.0
41876,3.0
84516,5.0
61177,3.0
66319,4.0
60324,5.0
35356,2.0
18540,5.0
48147,5.0
30593,3.0
60119,4.0
6627,5.0
77816,4.0
88748,1.0
83075,5.0
82827,2.0
11048,4.0
28965,5.0
87063,5.0
51785,5.0
72931,3.0
65540,4.0
62002,5.0
63537,5.0
45422,5.0
31679,5.0
16216,3.0
40485,2.0
34148,3.0
71523,5.0
