,user,movie
34434,342,1226
24726,342,1645
23285,342,1657
15132,342,296
52447,342,1397
53064,342,762
53704,342,126
7372,342,178
42573,342,302
88292,342,891
38835,342,1329
42944,342,572
31695,342,929
64092,342,528
81471,342,1232
87684,342,1507
6784,342,976
22703,342,949
87621,342,551
62008,342,591
4435,342,1565
36276,342,1147
64421,342,524
37322,342,884
33202,342,450
26529,342,196
19521,342,154
16461,342,199
16718,342,1328
13874,342,1231
62054,342,150
46848,342,1394
9232,342,1407
30512,342,1205
2055,342,1499
68884,342,1018
78560,342,245
46892,342,640
20202,342,1175
22324,342,29
15617,342,171
30502,342,44
12268,342,770
24825,342,553
83321,342,780
84292,342,1235
71600,342,433
43920,342,1241
9988,342,304
71775,342,732
68991,342,773
20228,342,309
63247,342,1136
20493,342,744
18970,342,601
3520,342,235
50743,342,321
46785,342,1281
431,342,829
58232,342,1148
85622,342,651
68809,342,1108
15405,342,972
24097,342,1644
11435,342,389
30231,342,1003
86696,342,200
64847,342,1294
19578,342,373
20616,342,1011
670,342,922
49706,342,1016
17472,342,1304
5407,342,266
37636,342,622
11933,342,1155
46046,342,579
80042,342,580
28400,342,1533
83946,342,17
26842,342,1652
67025,342,164
5398,342,757
84023,342,643
49447,342,997
5382,342,232
60284,342,1066
3313,342,1201
32654,342,320
37802,342,1238
32656,342,515
27125,342,337
75766,342,1354
72866,342,249
57496,342,1342
33996,342,919
49589,342,627
31968,342,1441
21941,342,1017
17147,342,1620
38233,342,446
46174,342,16
1959,342,570
50188,342,225
64557,342,1102
12642,342,987
44286,342,1572
26097,342,127
72177,342,936
22519,342,1301
11551,342,628
78815,342,1165
13925,342,7
83479,342,945
72150,342,382
7317,342,1373
72103,342,355
65149,342,1390
21199,342,362
75834,342,883
11416,342,233
19468,342,1284
30179,342,1157
72414,342,519
17546,342,1433
52543,342,909
60403,342,950
15426,342,455
53640,342,1337
30171,342,613
46395,342,422
21182,342,345
35632,342,571
9687,342,1622
2660,342,1100
26740,342,1322
54597,342,211
29861,342,612
3968,342,741
74237,342,797
6497,342,1369
28931,342,1135
47823,342,390
70746,342,414
41851,342,319
55196,342,753
82746,342,134
40999,342,1270
40962,342,226
75112,342,1245
34772,342,87
39660,342,419
89337,342,278
63006,342,333
36617,342,317
54296,342,566
77144,342,1251
36325,342,711
59361,342,27
88622,342,1524
40782,342,288
33129,342,1456
51364,342,739
36565,342,496
89252,342,855
31364,342,88
7921,342,184
65997,342,1547
13666,342,1321
20007,342,964
9084,342,527
41437,342,846
20024,342,1399
73544,342,1315
69807,342,399
39921,342,1048
41690,342,1398
10352,342,1613
25722,342,1044
1013,342,132
16054,342,588
54055,342,889
69962,342,1396
70797,342,1365
25121,342,803
56418,342,273
75199,342,724
79768,342,24
78018,342,1386
54024,342,471
39553,342,1554
12122,342,865
33312,342,801
1497,342,1523
23957,342,996
271,342,1625
80575,342,820
54290,342,209
14570,342,1254
47207,342,313
20075,342,498
12799,342,45
88394,342,316
69197,342,1149
29551,342,303
36512,342,76
7661,342,1543
71380,342,1190
52166,342,1297
89669,342,1504
168,342,1317
80378,342,1221
32306,342,460
75586,342,715
64821,343,1135
17328,343,1148
6883,343,1139
32688,343,41
67925,343,762
17608,343,1347
33622,343,1317
872,343,1633
24315,343,1269
81733,343,228
70816,343,1284
5221,343,778
25262,343,687
30609,343,753
55117,343,1515
87006,343,1588
80606,343,1632
6546,343,178
36794,343,455
27698,343,1652
26661,343,1146
36505,343,484
32652,343,1647
29335,343,518
19587,343,1244
54863,343,527
64536,343,1570
67217,343,456
564,343,685
15048,343,1036
57924,343,1101
41518,343,460
6377,343,498
12517,343,570
18301,343,240
52641,343,1410
66758,343,883
70139,343,865
59011,343,1025
72691,343,333
2734,343,1034
23845,343,347
86266,343,572
14543,343,551
59079,343,1461
4235,343,956
72472,343,1297
83788,343,184
52165,343,1304
60174,343,1657
56226,343,305
15448,343,505
15015,343,142
37581,343,1198
5192,343,733
3412,343,1523
37537,343,730
2163,343,226
10525,343,1416
53341,343,1295
72368,343,1547
67802,343,1339
15782,343,84
73606,343,987
72715,343,1167
77398,343,1210
37513,343,21
14289,343,1572
35813,343,867
3711,343,150
45380,343,345
86014,343,1205
37773,343,171
26908,343,1617
40506,343,643
54951,343,1011
12921,343,1338
60809,343,1329
31960,343,144
36524,343,225
69697,343,677
62373,343,1032
33786,343,44
68815,343,517
31597,343,692
61872,343,390
26284,343,1543
16621,343,457
9132,343,1289
68678,343,212
47488,343,141
61399,343,598
359,343,1467
29829,343,780
43379,343,36
59498,343,516
75901,343,1234
76203,343,1253
55681,343,1112
71843,343,463
29088,343,554
79860,343,235
34178,343,770
4608,343,341
27641,343,1314
85623,343,1016
34961,343,976
68873,343,1537
39529,343,109
31504,343,140
79499,343,1460
66361,343,474
27492,343,1251
37128,343,318
79825,343,1504
79830,343,851
54876,343,1398
58517,343,612
7042,343,448
73964,343,829
35049,343,1226
34459,343,319
28760,343,1394
8849,343,880
16514,343,1556
55580,343,1373
88180,343,945
50737,343,1565
20891,343,747
74921,343,412
48848,343,954
21347,343,1533
3372,343,255
85312,343,15
16738,343,1129
21469,343,168
38797,343,1178
78721,343,621
34951,343,1294
37303,343,561
85118,343,98
47629,343,1256
68285,343,1257
43921,343,1020
6625,343,1615
74731,343,1301
82610,343,1031
22931,343,1270
60983,343,1637
30795,343,1066
68190,343,92
49057,343,113
17653,343,566
41660,343,591
44108,343,739
36119,343,435
12283,343,1590
29979,343,1209
64535,343,373
4657,343,389
83401,343,953
60003,343,631
25126,343,1497
48973,343,293
41813,343,855
75440,343,642
34298,343,146
25127,343,583
29747,343,1201
35379,343,744
81800,344,1214
57012,344,642
15406,344,1338
34317,344,1348
17411,344,27
19651,344,860
17658,344,1317
73521,344,1059
56769,344,313
54776,344,1018
4894,344,333
74116,344,1641
36531,344,456
60500,344,1251
28021,344,1497
13341,344,411
60725,344,591
56878,344,1403
32280,344,981
18542,344,753
9246,344,422
73159,344,1093
52993,344,1304
52772,344,1025
46660,344,327
36055,344,240
17949,344,939
27612,344,643
72937,344,1441
85130,344,1295
65958,344,729
48431,344,1620
3570,344,1146
