,rating
62810,4.0
44874,4.0
13589,4.0
47608,3.0
65220,4.0
32095,3.0
29656,5.0
18481,2.0
79237,5.0
86444,4.0
48319,3.0
4843,3.0
13582,5.0
61799,5.0
62027,3.0
13528,4.0
81009,3.0
75161,3.0
52765,2.0
17744,4.0
55839,2.0
10574,3.0
72154,5.0
58602,4.0
52362,4.0
40572,4.0
81170,5.0
69438,4.0
72752,4.0
63094,4.0
17363,5.0
51868,4.0
72940,4.0
51700,3.0
21127,4.0
88321,4.0
33831,4.0
81532,5.0
85532,1.0
20153,4.0
12248,4.0
235,4.0
4091,5.0
6235,4.0
70968,4.0
82279,2.0
70227,4.0
32791,4.0
60816,5.0
32758,4.0
3535,4.0
28452,1.0
55286,3.0
89588,1.0
39732,4.0
7428,4.0
70035,5.0
48494,4.0
71661,3.0
69801,3.0
6288,5.0
24801,2.0
69090,3.0
38963,4.0
66615,4.0
25656,3.0
60311,5.0
83886,5.0
32558,3.0
36408,2.0
41765,3.0
16078,3.0
73764,3.0
80043,2.0
25950,3.0
79845,4.0
4633,4.0
49127,4.0
48919,4.0
22709,4.0
42121,1.0
10251,5.0
80455,3.0
19559,4.0
51297,2.0
50659,4.0
1326,4.0
56460,5.0
37177,4.0
51329,3.0
28933,3.0
83668,3.0
51526,4.0
80639,4.0
22797,4.0
36567,2.0
36560,5.0
18568,3.0
64258,3.0
83174,2.0
36526,4.0
1221,2.0
14367,3.0
43608,3.0
11029,3.0
84072,3.0
84043,3.0
64979,4.0
13028,4.0
37647,4.0
22490,2.0
78272,3.0
38462,4.0
83947,4.0
83610,2.0
85005,3.0
83634,4.0
37851,4.0
38001,4.0
38218,2.0
11373,4.0
38209,4.0
39820,4.0
64078,4.0
42644,4.0
897,4.0
13212,5.0
79064,4.0
41016,3.0
41227,2.0
80526,4.0
35453,4.0
17973,4.0
41402,5.0
80347,3.0
80307,3.0
62835,4.0
27598,2.0
80146,4.0
22445,2.0
35588,4.0
42029,2.0
2151,4.0
18242,4.0
42081,4.0
79340,1.0
79574,4.0
42684,4.0
64436,4.0
40933,5.0
17866,4.0
86416,4.0
39179,3.0
16938,5.0
35392,4.0
39348,3.0
39470,3.0
13342,2.0
84649,4.0
39584,4.0
85354,4.0
37390,4.0
86388,3.0
17155,5.0
40101,5.0
43303,4.0
81646,3.0
81327,4.0
37198,4.0
17806,4.0
2,4.0
40672,4.0
40916,3.0
42794,1.0
85777,4.0
910,2.0
87260,4.0
65036,4.0
12257,2.0
56027,4.0
69373,3.0
25527,3.0
69552,4.0
69554,4.0
69575,3.0
69624,3.0
69871,5.0
20689,5.0
73370,5.0
30668,3.0
20669,4.0
73213,4.0
69945,4.0
55504,4.0
30175,3.0
72960,4.0
32684,3.0
50465,4.0
51705,3.0
7245,5.0
61136,4.0
6143,4.0
14257,4.0
74363,4.0
34141,4.0
49489,4.0
49570,5.0
49596,3.0
49601,4.0
49696,4.0
23927,4.0
65846,5.0
88424,4.0
73928,4.0
68878,5.0
56243,3.0
22992,4.0
25719,3.0
50173,2.0
25641,4.0
25631,4.0
49224,4.0
87567,3.0
51764,4.0
14858,2.0
71793,5.0
12038,3.0
24651,4.0
7678,4.0
24972,5.0
7858,3.0
71346,2.0
66230,5.0
70754,4.0
88027,4.0
53683,4.0
54043,4.0
53733,4.0
53765,5.0
