,rating
64895,5.0
16377,4.0
27361,3.0
78090,3.0
52102,2.0
12232,2.0
47132,4.0
70158,5.0
60017,4.0
37502,4.0
27825,2.0
34531,4.0
8166,3.0
1397,4.0
66677,2.0
84547,1.0
32007,3.0
81419,3.0
51056,4.0
38738,3.0
12885,4.0
26515,1.0
47024,2.0
8137,1.0
66000,3.0
16888,3.0
64169,4.0
44266,4.0
18951,3.0
27503,3.0
56799,3.0
16249,4.0
6007,3.0
41229,2.0
37497,3.0
84711,5.0
70787,4.0
43991,4.0
88379,3.0
37410,1.0
84136,5.0
83095,2.0
31492,5.0
41202,3.0
58110,3.0
67161,3.0
65588,4.0
65557,2.0
52624,2.0
52867,3.0
796,5.0
58467,1.0
74091,2.0
27149,4.0
79947,4.0
65328,1.0
6396,1.0
44489,3.0
18024,4.0
10868,1.0
44005,4.0
79981,4.0
3427,4.0
88466,3.0
44243,4.0
24872,4.0
39247,5.0
39964,3.0
40037,2.0
85540,3.0
41984,2.0
85340,3.0
29881,4.0
34695,3.0
84850,3.0
56357,3.0
64323,3.0
18729,1.0
56397,2.0
40430,3.0
54237,2.0
7667,3.0
77892,3.0
54347,4.0
5646,4.0
63956,2.0
63689,5.0
78131,2.0
12490,3.0
54407,3.0
76844,3.0
79866,3.0
76788,4.0
6935,1.0
5303,4.0
53150,3.0
12865,4.0
11863,4.0
22785,3.0
75700,1.0
43358,4.0
11851,2.0
43230,1.0
29937,1.0
15086,5.0
43128,4.0
10048,4.0
16861,3.0
73662,3.0
88847,3.0
85666,4.0
2860,4.0
39814,3.0
53684,1.0
27568,1.0
30797,4.0
64583,4.0
79230,3.0
79387,3.0
35387,4.0
63813,4.0
32339,4.0
82078,4.0
6565,4.0
37397,1.0
20281,4.0
11346,5.0
71641,3.0
71654,4.0
47548,4.0
36425,4.0
32305,2.0
81856,4.0
71955,3.0
83029,3.0
86785,2.0
47072,4.0
16429,3.0
37912,4.0
51966,2.0
81576,1.0
56577,4.0
50962,5.0
5160,3.0
50971,2.0
70189,5.0
67546,3.0
87303,1.0
82638,4.0
36933,1.0
83919,3.0
48885,4.0
82502,3.0
82742,5.0
21203,1.0
15823,5.0
49297,5.0
82374,3.0
29254,3.0
33266,2.0
14795,2.0
70873,1.0
55818,3.0
48069,2.0
49336,4.0
8712,5.0
83066,4.0
38082,4.0
1543,4.0
24230,1.0
11993,4.0
1343,3.0
15817,4.0
31157,3.0
73334,3.0
9378,4.0
32224,1.0
4584,4.0
38339,4.0
16704,3.0
46111,4.0
26846,1.0
9410,3.0
36156,4.0
66439,3.0
73119,4.0
50152,1.0
62530,2.0
35370,3.0
57085,4.0
33667,4.0
72644,4.0
28869,5.0
25486,3.0
62481,4.0
66544,2.0
52493,3.0
46414,3.0
66539,4.0
72355,1.0
49764,3.0
52572,3.0
69015,1.0
12144,5.0
50482,2.0
54418,4.0
16301,4.0
30429,5.0
78145,4.0
32720,5.0
21191,3.0
56891,4.0
56695,1.0
27988,4.0
68226,1.0
77461,4.0
58285,4.0
2553,2.0
7662,3.0
41281,1.0
54239,1.0
60560,1.0
69142,4.0
22126,5.0
