,user,movie
50684,440,1500
28241,440,1543
5238,440,1005
81648,440,1251
19017,440,744
20369,440,70
27461,440,587
68336,440,1252
7983,440,498
37624,440,1284
59329,440,136
26535,440,178
18588,440,1523
76455,440,1495
80164,440,987
59343,440,32
8451,440,928
63641,440,389
18598,441,797
60287,441,442
87008,441,747
35879,441,1064
2406,441,1352
21145,441,1397
31399,441,774
29915,441,773
87860,441,1317
54498,441,132
74603,441,855
7294,441,17
68032,441,406
13416,441,414
60451,441,44
34087,441,211
73949,441,57
78268,441,1572
34725,441,1391
46074,441,127
48448,441,1513
52162,441,1393
84281,441,510
55583,441,1460
87390,441,416
77228,441,498
39291,441,565
24901,441,1309
76343,441,1214
30312,441,113
82597,441,1396
38646,441,1048
38509,441,666
20481,441,1176
46820,441,346
18468,441,997
9851,441,740
39104,441,91
3119,441,460
24153,441,94
86721,441,1043
41880,441,1213
78820,441,42
77517,441,928
47209,441,860
77934,441,402
64607,441,534
19791,441,744
69018,441,1349
50879,441,1576
39682,441,539
49544,441,1167
64132,441,262
57473,441,570
62962,441,143
82544,441,175
55212,441,225
25961,441,1190
12228,441,1516
16163,441,259
55947,441,808
9576,441,1301
64220,441,1490
34586,441,1234
16279,441,1205
14280,441,1135
62005,441,422
59750,441,139
13369,441,569
65502,441,158
12100,441,490
69333,441,739
12102,441,1356
48194,441,212
71932,441,1533
28028,441,349
69757,441,1534
74460,441,1565
88614,441,820
84177,441,63
42490,441,1244
38250,441,1338
3911,441,524
68816,441,1645
52861,441,1540
7415,441,16
21026,441,347
830,441,313
57087,441,1481
80831,441,996
37725,441,193
69094,441,528
44364,441,1399
82766,441,293
19085,441,1603
4395,441,1329
43185,441,1410
148,441,315
24989,441,622
36144,441,571
33773,441,223
21284,441,184
5152,441,1152
23758,441,221
15695,441,1394
20617,441,331
14482,441,1183
41100,441,1281
52519,441,1368
56081,441,240
82320,441,1500
8213,441,616
21123,441,1251
53696,441,1441
73320,441,235
59537,441,1390
13630,441,478
84908,441,753
58603,441,1284
56137,441,650
17565,441,1392
86239,441,1461
44145,441,465
35710,441,1210
16990,441,1231
30864,441,987
17869,441,1543
84183,441,133
57011,441,199
15428,441,816
8659,441,319
59963,442,333
51201,442,860
69544,442,471
19316,442,339
8563,442,410
62461,442,958
39951,442,1588
78364,442,1572
84737,442,411
51754,442,1410
55288,442,1274
17940,442,460
67617,442,1401
54871,442,396
63341,442,1369
54845,442,579
67260,442,210
88624,442,572
25711,442,207
2179,442,378
61354,442,1500
38616,443,32
69562,443,460
8244,443,621
45247,443,498
79256,443,892
12824,443,1401
51304,443,1398
67012,443,332
85915,443,1588
5887,443,1274
53344,443,1011
85736,443,410
81724,443,1314
35880,443,389
60471,443,209
29580,443,932
297,443,333
49553,443,1555
20720,443,1515
29538,443,572
41785,443,1297
37721,444,1205
53989,444,639
28605,444,1467
23826,444,1077
19854,444,567
23253,444,1398
58419,444,387
19644,444,1565
13098,444,339
87356,444,354
24437,444,945
54892,444,1251
74741,444,1285
67742,444,604
9116,444,1300
25751,444,1176
62649,444,642
17736,444,1545
66760,444,841
72868,444,414
13673,444,206
1232,444,41
88353,444,15
47612,444,1270
74724,444,1018
46657,444,498
9955,444,1236
30417,444,318
31514,444,1210
21287,444,1183
84015,444,1460
33893,444,1576
21894,444,1244
33358,444,207
35302,444,1215
8199,444,844
66964,444,667
33561,444,574
12125,444,744
69104,444,484
5273,444,1444
30844,444,649
16001,444,230
88409,444,987
28685,444,1580
69418,444,1572
84480,444,286
88240,444,1403
81150,444,570
47894,444,964
89699,444,561
29060,444,464
11339,444,767
30793,444,1547
7315,444,5
39115,444,1230
21157,444,493
61717,444,104
49326,444,1456
74199,444,211
29884,444,1633
65340,444,389
48303,444,1084
27561,444,820
56138,444,1190
68344,444,293
36573,444,1289
48992,444,666
18085,444,766
61514,444,621
27826,444,476
7152,444,1274
74388,444,1133
41125,444,1477
104,444,298
18105,444,993
32071,444,1531
12618,444,463
83,444,1543
26044,444,1461
71909,444,529
75558,444,654
58012,444,972
62206,444,4
4160,444,780
52002,444,1135
32627,444,1481
59815,444,1338
39642,444,308
87746,444,334
43988,444,1524
63982,444,1017
38756,444,855
75310,444,1234
65172,444,228
68749,444,113
46602,444,1206
37906,444,309
2526,444,1441
32022,444,884
20474,444,1657
15192,444,140
84890,444,1317
28095,444,579
33974,444,88
8758,444,235
41295,444,445
18366,444,129
8094,444,348
72261,444,612
8102,444,862
53304,444,724
57632,444,660
44132,444,889
31234,444,1182
10379,444,1090
46259,444,1523
13234,445,1637
71418,445,1002
71976,445,411
21994,445,1302
50196,445,577
37891,445,823
16637,445,695
21528,445,733
62188,445,1261
25491,445,1011
23669,445,1219
9063,445,860
36916,445,1556
63483,445,100
69570,445,854
17688,445,332
47620,445,460
55453,445,1554
60661,445,829
30664,445,1284
53141,445,585
25281,445,1274
21234,445,476
9273,445,293
54344,445,468
84792,445,1457
54623,445,339
55704,445,410
30604,445,207
738,445,32
60366,445,1103
29686,445,136
34287,446,644
74012,446,926
65380,446,640
4022,446,1183
47436,446,1393
19041,446,1329
20544,446,414
53849,446,1287
43275,446,1644
71251,446,433
28534,446,1205
32079,446,1583
58973,446,1342
13805,446,1176
54362,446,1063
19009,446,909
87907,446,715
51412,446,1398
64486,446,87
21383,446,32
47474,446,1326
4562,446,1613
49317,446,88
13613,446,1157
80552,446,642
69591,446,115
9104,446,249
19472,446,1441
67303,446,855
49269,446,1572
76740,446,598
12555,446,319
84016,446,515
32196,446,744
69247,446,1016
57062,446,860
87963,446,1481
6524,446,140
27915,446,341
8942,446,333
33754,446,1085
65175,446,570
2236,446,945
74886,446,569
72766,446,355
87859,446,1319
12932,446,460
74755,446,270
42087,446,1244
69208,446,773
87978,446,1334
37866,446,1234
4656,446,1231
67771,446,1149
33970,446,1543
7794,446,1513
27283,446,755
21153,446,1495
84467,446,1537
14244,446,262
70860,446,1394
10814,446,41
66817,446,389
7443,446,1301
17023,446,273
16448,446,1559
63110,446,1101
55104,446,891
75436,446,1210
64312,446,976
60240,446,1397
21166,446,1467
48853,446,1222
254,446,1523
88438,446,27
84246,446,1270
18371,446,1251
60159,446,1617
33149,446,567
81249,446,471
6789,446,345
55609,446,780
29759,446,551
55598,446,528
32446,446,1284
13678,446,1607
34024,446,971
66714,446,820
66398,446,425
30846,446,987
42792,446,349
60310,446,964
30507,446,1403
25874,446,643
52027,446,226
53495,446,197
22837,446,618
50505,446,484
70277,446,1005
74585,446,554
6468,446,1633
5943,446,1588
42927,446,1354
79614,446,113
16254,446,463
53496,446,327
49683,446,1017
68225,446,215
79178,446,225
72100,446,1266
50311,446,1497
35539,446,1460
48588,446,1322
33957,446,518
15198,446,1190
66234,446,1477
56181,446,21
47168,446,1197
72855,446,134
7843,446,409
75500,446,1135
40057,446,431
58685,446,1547
7213,446,44
70033,446,35
63218,447,207
69666,447,1437
33965,447,474
80191,447,572
16522,447,737
50028,447,136
78441,447,1002
63300,447,975
41522,447,733
60347,447,106
87809,447,552
51417,447,170
21637,447,1556
32447,447,397
10637,447,1284
59760,447,339
42746,447,828
34342,447,89
1306,447,1401
68326,447,468
77724,447,59
36209,447,1174
26440,447,1655
84500,447,98
89138,447,1608
51046,447,264
71599,447,333
41884,447,1649
82444,447,585
52944,447,829
15220,447,729
49308,447,410
42265,447,1261
11142,447,538
60389,447,579
81259,447,460
29854,448,855
34281,448,1257
52705,448,280
14200,448,1403
62633,448,498
78209,448,246
15979,448,293
35286,448,361
37855,448,235
34154,448,1240
37832,448,1206
17017,448,1314
71767,448,572
72427,448,15
30202,448,1419
47447,448,1485
38143,448,1484
86833,448,1226
42790,448,1617
53199,448,1477
41468,448,1486
52399,448,460
53582,448,1524
61955,448,865
17082,448,1210
4887,448,400
20424,448,612
59772,448,126
33267,448,1167
27671,448,412
3568,448,705
62947,448,209
58221,448,1284
88680,448,171
38340,448,1558
22121,448,1251
31791,448,1412
70906,448,1005
5801,448,1347
22784,448,1384
31279,448,1306
75646,448,1413
66822,448,430
80248,448,1023
40586,448,317
75427,448,579
7144,448,554
58761,448,770
88724,448,1066
31954,448,1498
50618,448,1568
9259,448,642
56805,448,1315
89043,448,820
57291,448,425
17371,448,129
20947,448,389
58439,448,670
42448,448,1495
7663,448,666
21317,448,301
40770,448,255
54211,448,1547
63445,448,959
73649,448,1295
30762,448,336
50229,448,1274
59801,448,1237
48204,449,744
76923,449,113
88603,449,746
34307,449,888
29912,449,496
47048,449,690
26524,449,1276
40183,449,1572
31066,449,1209
70406,449,1189
12817,449,725
26041,449,1093
56683,449,1653
70348,449,1027
6517,449,7
83722,449,797
29559,449,658
72708,449,423
88884,449,126
61686,449,1559
87609,449,547
65442,449,182
88816,449,290
80518,449,1030
65470,449,218
57035,449,470
87956,449,1505
22670,449,759
83661,449,710
26416,449,24
37400,449,1160
79371,449,302
17556,449,885
47041,449,16
57008,449,1018
59300,449,876
25404,449,1023
9536,449,971
51334,449,1547
39945,449,232
68406,449,1365
52534,449,158
74306,449,1310
74326,449,258
6533,449,1342
75888,449,1507
65570,449,1074
34360,449,1537
35924,449,1208
49481,449,504
48247,449,1632
82942,449,397
82915,449,785
5643,449,144
40867,449,947
49727,449,678
26593,449,753
26600,449,392
14853,449,1017
8637,449,1171
38440,449,1267
60942,449,1181
25530,449,848
30906,449,235
56284,449,132
68164,449,1363
13283,449,431
15415,449,1048
77043,449,706
62494,449,1402
37027,449,1206
118,449,1241
40880,449,1205
83809,449,752
19187,449,422
68123,449,562
20131,449,865
4683,449,910
39899,449,682
77565,449,479
16847,449,1592
20130,449,300
35755,449,90
14642,449,204
68158,449,1028
27832,449,1120
79179,449,1077
44354,449,1148
48152,449,450
80786,449,875
48109,449,494
89480,449,33
77603,449,685
59514,449,433
75729,449,1467
62436,449,687
31021,449,1216
70557,449,1152
63602,449,612
16061,449,29
44323,449,266
37985,449,1270
488,449,734
48071,449,362
24342,449,627
72315,449,952
61534,449,153
47118,449,1218
26567,449,347
52817,449,618
84603,449,643
38457,449,1379
15471,449,88
79205,449,274
70303,449,1082
2482,449,59
19148,449,649
68217,449,1543
17490,449,982
11222,449,229
32093,449,419
27987,449,1352
31691,449,571
70834,449,518
64331,449,666
8173,449,711
58118,449,390
76341,449,997
64294,449,1155
85049,449,591
51548,449,443
48603,449,942
87794,449,1234
31747,449,416
88721,449,150
89548,449,312
62150,449,1415
31383,449,420
22501,449,471
18973,449,1515
87787,449,1407
76277,449,979
57940,449,926
71063,449,953
80057,449,773
57903,449,122
42873,449,145
76599,449,1157
20566,449,1289
12423,449,984
2580,449,219
16727,449,1040
88385,449,410
34857,449,1580
37825,449,1484
11745,449,86
72199,449,636
39144,449,446
21707,449,1416
20727,449,1044
72205,449,337
8883,449,133
15458,449,438
51722,449,95
34843,449,1350
40713,449,1301
39443,449,1059
74009,449,1361
45589,449,1104
28525,449,651
83438,449,778
64419,449,36
18893,449,1633
61983,449,1096
76383,449,6
8895,449,1257
64606,449,1188
42348,449,1026
25197,449,1297
8122,449,795
76416,449,458
58562,449,1063
74020,449,1226
