,rating
89653,2.0
14252,5.0
82224,4.0
84359,4.0
37239,2.0
55563,4.0
50142,4.0
9470,3.0
60704,3.0
25433,3.0
44844,4.0
36351,5.0
36853,1.0
66124,5.0
36842,4.0
33598,3.0
86754,4.0
45490,5.0
64818,3.0
70441,4.0
39573,5.0
83794,3.0
40170,4.0
16908,2.0
85683,2.0
27136,4.0
79908,5.0
40963,4.0
50668,5.0
22542,5.0
22970,4.0
13892,4.0
51711,1.0
60577,4.0
50784,5.0
13883,5.0
70649,5.0
9252,4.0
74274,2.0
37487,4.0
61324,3.0
15976,5.0
78671,5.0
58827,4.0
56437,1.0
51563,3.0
74596,4.0
53981,5.0
61199,4.0
1721,4.0
68524,5.0
57176,5.0
57206,3.0
73739,4.0
50421,1.0
5354,2.0
18220,3.0
19402,4.0
22932,5.0
28934,4.0
38061,5.0
69360,4.0
46087,4.0
26288,3.0
36689,4.0
66280,4.0
73951,4.0
74856,2.0
48809,4.0
37048,5.0
20499,3.0
1407,4.0
13622,4.0
72838,4.0
38066,4.0
29573,5.0
23949,2.0
61767,3.0
28099,4.0
30456,1.0
78832,2.0
73530,4.0
15693,2.0
45185,3.0
75462,5.0
48678,3.0
2282,4.0
71276,4.0
17910,5.0
77677,5.0
73190,4.0
81052,5.0
49880,4.0
47123,3.0
52012,5.0
19742,4.0
84473,2.0
22597,4.0
12013,5.0
73479,4.0
65167,1.0
8510,4.0
61109,4.0
77501,4.0
10953,3.0
49859,5.0
44641,4.0
50220,5.0
75404,4.0
70582,2.0
4582,4.0
1072,2.0
73737,4.0
36528,5.0
50893,3.0
9187,3.0
83059,2.0
4967,3.0
16282,2.0
83943,3.0
48812,5.0
66608,2.0
83885,2.0
35108,4.0
79127,3.0
51066,2.0
37141,4.0
60037,4.0
78515,3.0
32608,4.0
80612,2.0
49363,1.0
74491,4.0
71143,1.0
67498,3.0
74786,5.0
80855,3.0
75353,2.0
39831,3.0
18849,2.0
87784,3.0
45265,4.0
29972,2.0
2015,4.0
58797,3.0
43360,5.0
87927,4.0
28279,4.0
29083,3.0
35861,2.0
19243,2.0
46164,3.0
31390,4.0
49355,5.0
75923,1.0
34394,5.0
14985,3.0
13011,2.0
23213,2.0
47983,5.0
68223,4.0
83126,4.0
41967,4.0
86824,3.0
38796,2.0
88177,3.0
79970,5.0
82192,5.0
21662,2.0
4858,4.0
84424,1.0
38133,4.0
88327,4.0
59319,3.0
22025,3.0
58243,4.0
64853,5.0
18979,4.0
34120,4.0
48254,4.0
13125,4.0
78402,4.0
23245,4.0
50891,4.0
13135,4.0
50343,3.0
78336,4.0
86432,4.0
88279,4.0
44801,4.0
