,rating
15743,4.0
85256,4.0
45237,3.0
81339,3.0
79185,4.0
55858,5.0
46918,3.0
30750,3.0
34653,3.0
14958,1.0
58454,3.0
34650,5.0
71341,3.0
73184,5.0
80680,3.0
14434,3.0
11890,4.0
58473,3.0
11187,4.0
54414,3.0
80184,2.0
9076,4.0
89282,1.0
63978,3.0
17458,2.0
62913,2.0
11722,1.0
82123,3.0
31928,4.0
48900,4.0
1849,1.0
9191,4.0
36498,3.0
31039,1.0
89684,4.0
69457,1.0
33631,2.0
31890,1.0
28163,4.0
87598,4.0
58228,3.0
77807,4.0
61321,2.0
25132,4.0
56069,4.0
76612,3.0
37131,3.0
52271,4.0
54684,4.0
88167,1.0
55873,3.0
1509,2.0
85538,3.0
59275,2.0
17903,3.0
82281,5.0
22183,3.0
4960,3.0
7189,4.0
86018,3.0
61485,3.0
80858,1.0
51037,1.0
71756,3.0
75793,4.0
29401,3.0
12748,4.0
49511,3.0
59755,4.0
81795,2.0
37684,4.0
5671,3.0
62254,4.0
31471,3.0
79343,1.0
26650,2.0
2935,3.0
65980,3.0
74894,3.0
5536,3.0
7005,3.0
68209,4.0
75520,1.0
6459,3.0
8188,4.0
11375,1.0
73212,5.0
41571,4.0
64406,3.0
76047,3.0
66587,3.0
33915,3.0
42020,3.0
46367,4.0
72697,4.0
47345,3.0
78181,2.0
70678,3.0
57218,3.0
2239,4.0
70018,3.0
73995,5.0
5594,1.0
74844,4.0
80608,1.0
48958,3.0
4470,1.0
83952,4.0
38198,3.0
45266,4.0
53113,4.0
51738,4.0
46106,1.0
2917,4.0
28984,3.0
19052,1.0
55105,4.0
18173,3.0
37770,3.0
62212,4.0
80432,3.0
16774,4.0
45805,3.0
10005,2.0
31484,4.0
20864,2.0
68127,5.0
42674,4.0
39022,5.0
47113,5.0
31978,5.0
54354,5.0
55379,5.0
81279,5.0
7981,5.0
64217,5.0
81374,5.0
39850,5.0
33525,5.0
47895,4.0
49634,4.0
52936,2.0
29938,4.0
59670,5.0
49614,5.0
63801,5.0
26751,5.0
70213,2.0
69111,5.0
58786,4.0
72460,4.0
76465,5.0
32364,4.0
79933,5.0
65015,3.0
71237,4.0
45784,5.0
30101,5.0
23008,4.0
84803,4.0
15994,3.0
43113,4.0
30107,4.0
4870,5.0
80239,4.0
79496,4.0
87259,4.0
23327,4.0
10110,4.0
69966,4.0
9683,2.0
59870,3.0
70436,2.0
72985,4.0
20473,5.0
87491,3.0
29234,5.0
83585,4.0
22391,3.0
21607,4.0
45837,3.0
51866,4.0
47645,3.0
85336,1.0
77836,3.0
68660,3.0
87292,5.0
75638,4.0
4743,4.0
82065,4.0
35748,4.0
65733,5.0
56337,5.0
69682,3.0
45214,3.0
88213,4.0
30728,2.0
66670,4.0
40329,5.0
461,2.0
35679,2.0
40232,3.0
5979,4.0
50017,4.0
37262,4.0
12837,4.0
89348,2.0
87129,3.0
5907,5.0
11535,3.0
61734,3.0
32092,2.0
17573,1.0
35575,3.0
76717,3.0
22658,5.0
25229,3.0
43983,4.0
46661,4.0
18736,4.0
8913,3.0
4132,2.0
70291,5.0
25360,2.0
85535,2.0
35409,4.0
114,3.0
38096,4.0
15125,4.0
31854,4.0
67341,4.0
44212,3.0
17380,4.0
7710,2.0
20033,5.0
24806,1.0
76867,2.0
740,4.0
77710,5.0
64011,4.0
26778,4.0
27872,4.0
31476,3.0
26765,4.0
59641,4.0
265,5.0
82467,2.0
60306,4.0
23103,4.0
7899,4.0
68297,2.0
66804,5.0
45753,1.0
63041,3.0
84519,5.0
7705,1.0
26119,5.0
4898,3.0
10416,5.0
77820,4.0
880,3.0
81307,1.0
15127,1.0
3547,3.0
24688,1.0
3335,4.0
15242,5.0
14254,3.0
78642,2.0
22115,4.0
2753,2.0
27920,4.0
28675,1.0
2605,1.0
43221,5.0
9277,3.0
17957,1.0
65818,2.0
10241,1.0
12025,1.0
81825,1.0
21400,5.0
82795,4.0
17324,3.0
12154,1.0
45951,4.0
19208,2.0
86491,1.0
66211,3.0
23265,5.0
24425,4.0
20109,1.0
54312,5.0
75443,3.0
58541,4.0
87997,4.0
4143,4.0
5414,2.0
67537,3.0
84334,5.0
48468,5.0
67531,5.0
2653,3.0
52061,5.0
72782,4.0
4309,3.0
4738,3.0
81667,4.0
28379,5.0
28249,5.0
57154,3.0
50782,2.0
31806,4.0
85007,5.0
8115,4.0
68003,5.0
735,4.0
60842,4.0
63401,5.0
69534,3.0
34335,2.0
68114,5.0
46307,5.0
76066,3.0
10105,2.0
6969,4.0
78479,4.0
15031,3.0
61654,4.0
27882,3.0
34073,4.0
24629,4.0
80666,4.0
69825,5.0
88057,5.0
63758,5.0
30681,3.0
87820,2.0
60542,4.0
58573,5.0
30607,5.0
76542,3.0
35446,3.0
31593,4.0
30031,3.0
32964,5.0
59074,5.0
60772,4.0
79914,1.0
19408,5.0
57233,3.0
56206,1.0
40243,4.0
83854,4.0
55740,4.0
9565,4.0
76607,2.0
62012,5.0
35374,4.0
23045,3.0
74612,5.0
70491,5.0
71135,4.0
50645,3.0
66853,4.0
46495,5.0
47061,5.0
38568,5.0
48353,5.0
5334,5.0
30258,4.0
27400,5.0
40377,5.0
70051,5.0
52247,5.0
50701,4.0
10093,2.0
33022,5.0
14605,1.0
76836,5.0
44749,2.0
69540,3.0
23674,5.0
85050,5.0
10675,5.0
48379,4.0
37055,5.0
63547,3.0
16618,4.0
61276,3.0
16781,4.0
3018,4.0
80935,5.0
5946,3.0
1180,3.0
22618,1.0
73884,4.0
62615,3.0
45539,5.0
36234,4.0
87055,1.0
74367,4.0
44386,1.0
22151,5.0
31385,3.0
78630,3.0
2687,5.0
21113,3.0
39828,5.0
37632,4.0
48099,2.0
78223,3.0
12969,4.0
40860,4.0
65471,3.0
7396,4.0
28929,5.0
41505,1.0
8237,3.0
74150,5.0
60421,4.0
77046,4.0
6801,5.0
41607,4.0
8190,4.0
38662,3.0
62699,3.0
70238,3.0
75094,4.0
73696,4.0
21793,3.0
12094,3.0
54899,5.0
73152,3.0
3487,4.0
2189,4.0
49981,4.0
34872,5.0
84420,3.0
87213,5.0
9235,3.0
2433,5.0
14074,4.0
42157,5.0
43071,4.0
48575,4.0
33192,5.0
10437,5.0
72233,4.0
27638,4.0
83640,5.0
65720,4.0
38460,4.0
36843,5.0
32083,3.0
32238,4.0
8897,3.0
41987,5.0
73976,5.0
9546,4.0
24611,3.0
51119,3.0
2825,3.0
26509,3.0
14499,4.0
67741,3.0
82302,4.0
76954,5.0
22356,4.0
30316,4.0
14591,5.0
23363,3.0
14480,3.0
85862,4.0
63446,3.0
56444,4.0
6540,4.0
39989,2.0
62599,5.0
58087,4.0
20129,4.0
4788,4.0
55952,4.0
56275,2.0
80975,4.0
54125,5.0
50690,4.0
73178,3.0
82338,5.0
79724,2.0
63642,4.0
16207,4.0
8807,1.0
15897,4.0
27141,4.0
77100,4.0
15709,5.0
51336,2.0
35538,5.0
72121,3.0
88519,5.0
592,5.0
75967,3.0
16871,4.0
67716,2.0
76504,4.0
84250,4.0
46545,5.0
52038,4.0
75048,3.0
36395,4.0
85374,3.0
79888,4.0
79694,3.0
64040,3.0
22741,5.0
71801,5.0
63175,5.0
8021,4.0
15783,5.0
86979,4.0
8053,3.0
79983,5.0
52574,5.0
74973,4.0
27050,5.0
24775,5.0
89721,5.0
64027,4.0
72123,5.0
44836,4.0
16367,5.0
68213,5.0
78126,2.0
31277,4.0
31259,4.0
86467,5.0
80230,5.0
29510,5.0
27184,5.0
84955,3.0
65951,4.0
80436,5.0
65072,5.0
65740,4.0
88046,5.0
74019,5.0
71743,4.0
15185,5.0
70506,4.0
78226,4.0
46594,3.0
34539,5.0
13880,5.0
56471,3.0
48341,4.0
54702,4.0
22426,3.0
54048,4.0
18252,5.0
36452,4.0
22037,5.0
79345,3.0
21190,4.0
18817,5.0
33881,5.0
87843,4.0
3127,5.0
82788,4.0
16771,5.0
22386,5.0
12796,4.0
76632,5.0
25243,5.0
25866,4.0
23102,4.0
85411,5.0
81218,5.0
84491,3.0
65354,5.0
23704,3.0
57275,5.0
25069,5.0
61561,5.0
21372,4.0
46305,2.0
82782,4.0
9391,3.0
41644,4.0
18258,5.0
30501,4.0
20078,4.0
83357,5.0
79447,4.0
35215,5.0
