,user,movie
85949,126,1397
87871,126,1401
9897,126,1390
72383,126,293
53955,126,1393
23324,126,59
56456,126,1391
31989,126,1284
68552,126,794
45579,126,32
70830,126,1274
79172,126,1399
11015,126,43
20851,126,1392
56318,126,1007
81476,126,860
40181,126,1394
87195,126,333
41280,126,1396
18578,126,1398
23884,127,127
26470,127,218
16025,127,1217
86677,127,694
61656,127,867
46105,127,653
31671,127,1386
53580,127,1156
33623,127,984
53576,127,413
64545,127,345
72428,127,58
72853,127,1592
61606,127,860
6105,127,300
56000,127,1190
54075,127,88
5331,127,1241
89064,127,1393
13858,127,987
30663,127,1620
72836,127,1302
14936,127,126
64903,127,1415
13906,127,687
72575,127,1373
60121,127,618
68229,127,1644
26226,127,961
31924,127,747
16388,127,1020
33057,127,554
22956,127,596
67221,127,1008
67246,127,154
56622,127,677
69547,127,1615
14070,127,1176
69186,127,1342
62457,127,1234
24240,127,551
32555,127,627
31258,127,566
55367,127,1523
20900,127,1101
87656,127,1138
50826,127,855
62967,127,651
50735,127,873
62893,127,278
87788,127,1201
22367,127,1547
50410,127,1333
50485,127,762
68293,127,240
30436,127,297
87903,127,319
49065,127,1481
20653,127,55
55695,127,229
62165,127,1570
72099,127,455
65491,127,409
6730,127,1016
30241,127,233
89605,127,1152
47381,127,744
89103,127,142
52908,127,390
25056,127,1251
33448,127,146
71532,127,1148
15641,127,1504
14433,127,865
9215,127,1264
65955,127,333
47975,127,1044
63741,127,178
30617,127,1516
58372,127,1270
12502,127,1260
52208,127,332
25201,127,930
54848,127,517
70481,127,1623
7128,127,1104
89210,127,1502
58640,127,37
48925,127,504
13812,127,996
50145,127,1257
9219,127,1442
15322,127,780
29536,127,29
74880,127,570
82157,127,50
44139,127,1339
37313,127,709
29129,127,380
11583,127,631
10567,127,986
40318,127,1537
1060,127,1319
28413,127,1633
10659,127,219
82458,127,317
30026,127,1310
80795,127,200
15018,127,32
83845,127,1210
38876,127,797
74305,127,1013
29924,127,234
9803,127,478
27578,127,446
9861,127,1614
76572,127,262
34200,127,667
57438,127,600
35037,127,1226
37807,127,474
43989,127,1356
19306,127,273
42646,127,1027
39785,127,1397
37800,127,443
43531,127,1135
79048,127,1167
42707,127,715
37555,127,1178
29786,127,1329
37408,127,623
82761,127,456
15511,127,1083
76579,127,1507
59197,127,113
34761,127,1173
83099,127,1071
80683,127,739
83130,127,87
18733,127,1618
73910,127,1113
28503,127,696
83132,127,1253
43200,127,293
77792,127,1208
34769,127,373
83165,127,411
38633,127,524
57195,127,793
77588,127,1205
45244,127,1005
77834,127,1215
41180,127,643
35260,127,199
35166,127,738
1401,127,1495
82884,127,575
57815,128,1637
73266,128,825
54275,128,1152
85802,128,538
2613,128,1284
84342,128,585
857,128,1556
49952,128,460
50060,128,1206
18907,128,1500
51800,128,333
65757,128,572
4275,128,1274
80384,128,453
55455,128,1608
1301,128,1109
51248,128,339
28191,128,32
36973,128,1602
78266,128,410
23276,128,1588
15476,128,80
53486,128,914
15186,128,821
1667,128,378
6260,128,411
5326,128,28
79567,129,1393
32155,129,1441
88373,129,638
39586,129,356
66737,129,1285
13093,129,248
8121,129,481
79242,129,1251
17073,129,331
35170,129,1585
16168,129,581
12349,129,435
66576,129,347
66613,129,476
79284,129,1381
79725,129,1171
52686,129,1247
21523,129,798
28316,129,1250
5007,129,387
45311,129,1234
25238,129,429
78404,129,524
34875,129,1431
78401,129,1321
