,user,movie
53839,626,1183
11036,626,1198
34582,626,1205
75129,626,1393
16912,626,1534
10385,626,570
25060,626,551
67624,626,1317
10934,626,855
59775,626,1592
74079,626,517
45444,626,415
12339,626,566
10872,626,498
62787,626,1488
66872,626,592
38545,626,1149
84352,626,402
45016,626,406
64014,626,41
4973,626,328
21672,626,569
4936,626,476
30301,626,797
70054,626,1516
17228,626,1226
35444,626,1390
18935,626,240
54832,626,235
31341,626,317
14136,626,1603
8491,626,567
66603,626,1397
22416,626,1016
85872,626,42
28714,626,1399
66087,626,600
4558,626,1497
12842,626,590
5260,626,666
41507,626,815
13991,626,1132
45917,626,226
69933,626,1147
32078,626,1495
47286,626,315
40666,626,237
71088,626,1246
28593,626,1614
60906,626,385
62306,626,627
69053,626,414
10761,626,524
88828,626,478
57594,626,1658
23879,626,1349
31338,626,1176
20827,626,132
4746,626,1191
40785,626,1284
39531,626,922
20289,626,1110
28561,626,741
54862,626,876
16018,626,1496
73048,626,153
80496,626,1155
79423,626,115
33724,626,1184
77513,626,446
68967,626,399
35565,626,316
52239,626,929
1665,626,332
49853,626,780
13351,626,851
65302,626,463
35338,626,613
901,626,981
85158,626,355
80909,626,1251
68284,626,1241
51470,626,167
76823,626,857
53105,626,389
80883,626,1401
78151,626,416
57767,626,1074
34826,626,1373
44413,626,7
75059,626,1461
69317,626,1302
7462,626,128
59856,626,450
11663,626,1559
75803,626,88
20782,626,744
14038,626,1190
71544,626,1533
11081,626,261
72693,626,1071
81619,626,1146
25947,626,362
61053,626,1281
36157,626,1348
12996,626,1543
89171,626,1097
58330,626,245
45163,626,312
57877,626,1214
35133,626,771
66467,626,44
4697,626,1044
18668,626,391
782,626,610
11646,626,919
51033,626,1459
28243,626,337
80955,626,1301
36918,626,232
45780,626,29
31750,626,1309
40500,626,1460
72593,626,302
74893,626,616
6324,626,1572
28247,626,225
8013,626,1120
17971,626,87
31579,626,739
48813,626,1386
80050,626,623
81507,626,1456
45169,626,1338
52650,626,1043
22482,626,50
765,626,571
45155,626,1201
39788,626,465
77090,626,685
88236,626,411
31415,626,547
6764,626,987
70252,626,1100
47466,626,1096
49072,626,999
9121,626,1410
40155,626,622
47452,626,709
