,user,movie
56827,616,1444
39406,616,201
60690,616,317
2461,616,1611
79457,616,1208
44835,616,91
20944,616,853
84180,616,63
64285,616,762
16151,616,1543
67717,616,247
68834,616,676
88830,616,270
43914,616,294
32031,616,1043
70980,616,1102
64827,616,1121
45913,616,825
26108,616,1284
72047,616,41
64275,616,226
34645,616,502
67690,616,1205
56912,616,277
45283,616,1190
54464,616,94
75299,616,697
21810,616,1149
25419,616,1064
44480,616,119
88064,616,1204
9285,616,1299
72655,616,382
84382,616,498
60106,616,775
55646,616,850
29249,616,710
59951,616,1450
83471,616,1188
30066,616,27
21256,616,45
16596,616,665
77841,616,1507
26393,616,16
17521,616,1329
2765,616,22
56472,616,209
35124,616,102
57248,616,259
78321,616,908
40146,616,1500
88853,616,475
3887,616,151
2138,616,848
43845,616,10
61475,616,1078
68335,616,187
5645,616,446
77256,616,362
43074,616,774
78354,616,417
50235,616,1189
58549,616,231
53193,616,1406
67326,616,234
85372,616,572
89151,616,829
47448,616,179
41971,616,1321
69922,616,1095
72151,616,203
64067,616,1315
39923,616,1660
88672,616,1645
20657,616,9
86958,616,1474
11035,616,301
18768,616,569
59758,616,759
22107,616,1520
65624,616,303
45900,616,1429
41068,616,1077
88358,616,1098
7519,616,57
89651,616,1644
33541,616,1524
73012,616,860
89510,616,1585
49194,616,223
5513,616,184
81304,616,260
7242,616,1322
2258,616,397
34165,616,670
26360,616,64
30854,616,421
43140,616,1216
84271,617,1156
65466,617,1559
21715,617,229
77810,617,618
62115,617,274
84375,617,713
27933,617,1113
62227,617,88
35432,617,7
18799,617,1572
65875,617,312
86623,617,1638
70810,617,1632
10159,617,1289
27960,617,24
86097,617,50
72959,617,26
71466,617,1489
75959,617,1644
70135,617,1523
43191,617,41
71861,617,199
3527,617,128
14430,617,616
53,617,399
42457,617,1110
24355,617,551
28839,617,1460
28823,617,1241
43053,617,1146
48941,617,1456
62946,617,728
63913,617,153
71707,617,406
774,617,1227
76166,617,1461
51007,617,40
