,user,movie
10498,662,460
68299,662,1002
16876,662,1178
34697,662,1210
23401,662,1191
28080,662,158
67858,662,244
32387,662,5
67880,662,1307
11816,662,274
18901,662,843
41147,662,1190
13119,662,471
47225,662,612
70615,662,946
54569,662,794
43365,662,1425
22209,662,1146
25598,662,1386
14584,662,1221
9210,662,1176
17477,662,1477
30103,662,1074
68787,662,1018
27884,662,498
51121,662,389
34288,662,1135
56772,662,945
59746,662,1285
2016,662,1524
52135,662,1234
77122,662,1338
65042,662,770
80695,662,211
75787,662,1467
50088,662,235
49281,662,358
1633,662,178
77190,662,44
54834,662,811
54838,662,747
80294,662,1204
54379,662,567
88654,662,1543
43674,662,41
39666,662,553
16179,662,1251
70884,662,332
70914,662,1528
27161,662,1537
48234,662,1205
66821,662,780
51579,662,293
37023,662,140
48181,662,761
547,662,695
5534,662,1284
53782,662,587
21414,662,1623
65225,662,598
28309,662,1355
73410,662,463
43448,662,889
85147,662,666
33753,662,561
16395,662,1005
35186,662,384
53614,662,1460
38309,662,1270
31901,662,347
18895,662,884
35935,662,1456
6557,662,212
37315,662,623
24241,662,1118
85363,662,1274
82430,662,1187
22614,662,4
26506,662,450
16411,662,1329
9733,662,1633
20513,662,399
35231,662,345
3551,662,1281
85084,662,715
39657,662,142
31332,662,1572
17314,662,98
60576,662,32
40701,662,476
55739,662,378
30357,662,860
85517,662,1564
29486,662,1500
44228,662,481
52757,662,1403
2741,662,551
55159,662,1495
47832,662,188
74948,662,478
19247,662,1319
80533,662,263
78061,662,474
69903,662,1032
43085,662,313
64474,662,101
72266,662,424
47966,662,1301
38956,662,1031
25061,662,613
22394,662,1588
6597,662,309
58837,662,1317
74128,662,1570
1132,662,883
33229,662,1430
47114,662,1315
65741,662,1085
73599,662,1020
38258,662,1244
83768,662,879
38960,662,621
53332,662,820
79868,662,143
52578,662,653
21502,662,92
78679,662,1523
87812,662,1102
3408,662,855
46201,662,333
8226,662,305
4391,662,579
86059,662,823
15189,662,411
69582,662,184
26279,662,639
15853,662,987
9909,662,1260
19777,662,976
80056,662,303
35319,663,1127
68969,663,1342
24441,663,996
52897,663,1397
68973,663,245
20441,663,234
41756,663,312
44408,663,318
34371,663,206
36510,663,44
62858,663,577
86397,663,744
38698,663,450
29533,663,848
52082,663,711
41650,663,142
63996,663,184
77411,663,380
18441,663,1547
26230,663,1295
19107,663,1543
27655,663,225
55810,663,1157
48851,663,1326
43731,663,1391
30242,663,1032
86652,663,1077
10985,663,1393
30415,663,173
25615,663,456
2889,663,570
48300,663,302
84193,663,687
38755,663,1231
39130,663,815
360,663,1479
72104,663,432
78476,663,1580
68139,663,1096
68920,663,643
59024,663,293
24173,663,1588
55680,663,1392
54317,663,789
60881,663,1149
72965,663,273
89072,663,1321
54041,663,171
81060,663,126
23978,663,319
68308,663,685
224,663,317
20591,663,332
49977,663,1534
30422,663,36
12721,663,613
59098,663,1113
64571,663,1175
51993,663,314
35486,663,200
40009,663,1481
20739,663,303
29778,663,1333
8155,663,1281
5875,663,1344
44110,663,1394
70760,663,1467
85274,663,226
31491,663,423
39449,663,1317
30548,663,55
84154,663,524
502,663,390
11815,663,938
56294,663,741
47845,663,127
16086,663,1565
66656,663,773
65012,663,1460
39214,663,199
6433,663,981
38079,663,1002
76813,663,362
14827,663,528
88224,663,150
43961,663,261
74575,663,1572
52403,663,867
67214,663,1558
75975,663,393
72021,663,1386
1141,663,640
79662,663,1205
6640,663,926
81882,663,97
82765,663,349
73404,663,919
33041,663,1304
82587,663,409
78197,663,762
47625,663,880
40520,663,829
41655,663,1633
79965,663,1390
56828,663,1507
44649,663,855
27781,663,86
20296,663,1329
40931,663,798
43772,663,534
81600,663,1644
32261,663,591
52217,663,41
48019,663,1178
24061,663,296
72871,663,997
68449,663,1221
10330,663,612
61464,663,865
38875,663,460
44637,663,1190
19374,663,87
83665,663,1215
60130,663,608
28409,663,954
45069,663,1249
82413,663,1071
48156,663,627
36377,663,1034
89281,663,1407
72207,663,373
81965,663,1204
80922,663,1016
58122,663,448
66371,663,1398
73445,663,551
63194,663,1011
72632,663,1504
59665,663,1523
62466,663,667
9286,663,1356
57596,663,1201
26379,663,1396
23782,663,82
5939,663,1043
82819,663,936
80848,663,474
32463,663,1167
47925,663,498
47414,663,554
1789,663,1335
77158,664,1234
34096,664,1524
71741,664,460
71587,664,1274
21290,664,1190
84278,664,517
7893,664,1633
15914,664,21
64718,664,183
73991,664,925
57174,664,653
5650,664,551
87930,664,1146
76402,664,946
11181,664,142
237,664,484
61945,664,1210
51283,664,733
67728,664,612
51704,664,140
17814,664,1102
85497,664,1500
30404,664,362
66723,664,300
73253,664,470
24083,664,498
78667,664,1306
78770,664,1403
48089,664,1613
51626,664,884
45275,664,715
66816,664,161
44119,664,1319
32050,664,78
75178,664,290
36550,664,1537
30745,664,312
45345,664,1266
56459,664,1543
14117,664,1401
4415,664,92
13361,664,199
32509,664,757
75117,664,345
29314,664,1552
28480,664,1467
85782,664,1460
40796,664,773
60217,664,1495
7792,664,1394
74859,664,7
18538,664,1523
75148,664,431
89156,664,390
26806,664,1270
58848,664,104
56784,664,527
41735,664,1018
58853,664,1339
32578,664,1507
16265,664,642
67808,664,1572
47830,664,987
13724,664,1615
1494,664,1101
23473,664,997
52706,664,860
63001,664,1329
22531,664,876
14807,664,566
30577,664,515
50955,664,1123
9959,664,570
44431,664,41
62975,664,622
51512,664,1037
28492,664,235
42591,664,303
19051,664,43
30135,664,1135
61403,664,1379
1156,664,373
20674,664,184
37228,664,478
14302,664,463
49743,664,1322
1701,664,332
25271,664,1349
86079,664,1623
63440,664,762
64457,664,410
27827,664,984
26263,664,50
78269,664,744
72152,664,1189
75733,664,446
36448,664,747
81904,664,867
8844,664,389
16506,664,1155
46271,664,435
78129,664,1461
71508,664,964
89202,664,618
64445,664,780
26417,664,349
5262,664,1005
1842,664,770
83063,664,143
27886,664,505
15384,664,494
36001,664,958
55312,664,1534
25800,664,244
13569,664,474
7503,664,406
37483,664,643
67336,664,1112
27706,664,947
74933,664,1365
48412,664,456
70361,665,1533
17626,665,456
41146,665,1148
21099,665,733
51019,665,382
59873,665,551
65855,665,929
68806,665,1096
71791,665,797
6123,665,876
8008,665,964
8350,665,591
31428,665,1394
78243,665,744
53418,665,610
20245,665,212
7576,665,82
43786,665,1317
81483,665,1623
34303,665,1368
62613,665,1657
80718,665,612
9594,665,1204
63587,665,421
46134,665,345
41631,665,414
4476,665,1620
50835,665,938
65064,665,360
70915,665,171
78351,665,570
12649,665,1210
6153,665,715
66397,665,880
82403,665,305
28476,665,317
53720,665,1082
16271,665,1365
47542,665,1074
85247,665,1398
23263,665,447
2828,665,1497
53769,665,666
77766,665,10
16369,665,1190
62675,665,1284
75420,665,618
56259,665,465
