,user,movie
15968,373,1231
89362,373,1205
14550,373,801
47489,373,171
23039,373,1392
62724,373,703
61845,373,554
5503,373,415
46544,373,1171
56210,373,527
12208,373,966
71287,373,529
58426,373,446
19940,373,1099
62378,373,1396
88087,373,1147
54851,373,528
10731,373,237
83367,373,898
17633,373,1190
83409,373,877
61005,373,569
81034,373,1101
73128,373,482
56269,373,55
4352,373,591
27980,373,1335
45181,373,1461
31636,373,1261
21866,373,612
54724,373,1017
11704,373,1570
70624,373,644
19124,373,1264
58741,373,1572
11086,373,193
2477,373,153
56818,373,178
24813,373,1113
35110,373,321
78137,373,1477
47838,373,1478
39036,373,666
23852,373,36
19475,373,492
73758,373,1342
80959,373,255
75272,373,570
63138,373,1020
78102,373,849
42874,373,1364
46891,373,132
83068,373,505
28659,373,839
53282,373,317
22462,373,797
78472,373,1495
33973,373,1441
69181,373,1379
41084,373,7
33096,373,197
102,373,1339
55570,373,1460
7636,373,212
89277,373,1365
84046,373,424
14249,373,1189
86724,373,860
27437,373,1410
47932,373,124
48347,373,1317
65804,373,133
21097,373,1349
21405,373,1603
83124,373,1178
24979,373,1057
45305,373,1373
2419,373,199
84242,373,143
16370,373,1516
20776,373,15
70769,373,780
72467,373,987
50553,373,1338
70715,373,1206
17248,373,1329
63062,373,1537
18957,373,1100
76371,373,670
7448,373,206
88182,373,1559
70079,373,715
52645,373,1294
66442,373,994
70026,373,412
88190,373,604
53008,373,968
42724,373,773
57074,373,414
39237,373,1071
85741,373,183
2396,373,452
10092,373,846
2571,373,498
73843,373,1394
18531,373,185
10429,373,1467
3026,373,1440
3708,373,1284
81614,373,113
24472,373,1234
71343,373,1391
22680,373,883
65496,373,355
29562,373,1251
86196,373,42
63867,373,1110
84343,373,99
80055,373,288
25822,373,565
61782,373,945
24311,373,953
62774,373,314
36989,373,855
83770,373,1281
67867,373,1085
79520,373,131
14056,373,1146
83791,373,409
87414,373,627
58019,373,1301
7269,373,1533
84801,373,1256
67226,373,305
184,373,1507
37844,373,390
11080,373,739
52074,373,1005
4152,373,262
47128,373,1096
29034,373,1048
84368,373,744
23099,373,356
86155,373,1366
29031,373,1565
25810,373,235
77494,373,1425
69759,373,986
69758,373,493
9440,373,1390
60094,373,623
24237,373,693
57305,373,1018
60093,373,561
8641,373,710
77988,373,610
26750,373,524
81096,373,1210
49742,373,134
41515,373,1540
17033,373,1475
26702,373,798
37019,373,653
25416,373,1270
73595,373,347
57520,373,294
31164,373,389
67380,373,1013
44539,373,867
54089,373,884
77542,373,273
85060,373,41
12640,373,380
81485,373,416
89055,373,1505
60072,373,1221
15858,373,439
30166,373,5
32788,373,696
26394,373,638
23984,373,1371
83944,373,800
55923,373,924
34637,373,551
53702,373,179
3337,373,643
68493,373,463
40609,373,964
62644,373,1586
71084,373,793
87783,373,642
69866,373,1547
26413,373,1615
77431,373,94
73106,373,274
88760,373,1237
21631,373,101
15020,373,1524
86576,373,16
14240,373,580
15879,373,127
61929,373,1581
13526,373,349
27314,373,567
53231,373,843
58222,373,510
43589,373,290
20971,373,184
5433,373,204
30157,373,373
71131,373,399
55110,373,1354
9156,373,1523
86068,373,88
86062,373,1543
26490,373,1531
71956,373,1539
21531,373,210
88858,373,435
87651,373,1398
20559,373,525
85457,373,144
63444,373,1241
82342,373,312
46193,373,96
54991,373,1204
52960,373,345
15864,373,616
17536,373,476
58253,373,1564
28811,373,296
82064,373,1244
40641,373,130
24157,373,592
65697,373,140
39755,374,1284
55314,374,262
3999,374,1189
24356,374,1315
56930,374,314
58702,374,829
21522,374,1057
27482,374,44
19237,374,524
33679,374,341
74975,374,99
14748,374,173
67991,374,1254
87492,374,1559
46107,374,41
79162,374,32
31652,374,422
28986,374,739
30566,374,1021
18344,374,203
84934,374,179
67794,374,1215
81954,374,1024
41459,374,924
1718,374,409
22479,374,1410
79144,374,312
25441,375,997
76827,375,1234
23722,375,476
70005,375,627
58013,375,1270
1519,375,1537
41248,375,1002
2558,375,1101
74410,375,1329
55400,375,1215
48646,375,1507
74546,375,332
24749,375,780
53512,375,1297
28082,375,498
2463,375,140
51250,375,733
4569,375,1066
88974,375,572
76686,375,1342
71527,375,1301
77229,375,1102
54639,375,1167
55203,375,150
85569,375,1284
4124,375,82
50974,375,457
4647,376,1135
55954,376,16
11655,376,1407
34326,376,1322
53657,376,1515
50306,376,333
14803,376,1401
70732,376,523
78631,376,1284
56289,376,1285
71447,376,378
30430,376,621
75624,376,860
43614,376,1369
81917,376,766
7159,376,1606
89166,376,1274
81237,376,179
70284,376,98
37662,376,1588
60531,376,498
72108,376,1190
10057,376,721
46618,376,136
41092,376,1329
