,user,movie
59589,654,1233
17170,654,874
86816,654,566
60081,654,832
63106,654,892
15359,654,1473
25399,654,229
29189,654,970
48123,654,1121
79248,654,608
48000,654,1095
27346,654,579
14041,654,1240
60089,654,939
85423,654,240
29293,654,514
89472,654,1097
51293,654,1057
40536,654,496
8326,654,1205
27394,654,562
2313,654,1048
70355,654,113
66571,654,207
10699,654,646
72461,654,1044
25475,654,1620
6457,654,451
29203,654,1425
73231,654,464
73196,654,667
44722,654,448
51055,654,1189
51141,654,1495
14471,654,433
27422,654,1474
65052,654,425
59871,654,900
13329,654,1609
60057,654,1215
27360,654,420
9930,654,405
50821,654,1227
45733,654,59
85482,654,1003
50780,654,4
83950,654,1228
46551,654,1310
22988,654,1182
21953,654,51
14630,654,729
10599,654,1621
10276,654,482
86304,654,919
79006,654,1367
20946,654,1317
86829,654,1303
27159,654,258
69968,654,403
79692,654,788
20775,654,1043
79682,654,1486
58648,654,1338
71798,654,1191
67024,654,964
58689,654,32
20797,654,1102
28288,654,456
77136,654,872
39290,654,1236
14512,654,799
70031,654,312
63308,654,596
51820,654,771
23964,654,259
79592,654,740
36716,654,905
22060,654,1220
45529,654,1329
12481,654,1208
34556,654,878
69869,654,1139
72377,654,206
43867,654,1397
10299,654,670
3718,654,1504
83234,654,578
38697,654,1556
40382,654,642
51752,654,1572
3863,654,96
38700,654,641
63414,654,386
58448,654,199
73491,654,715
31538,654,823
15377,654,233
83276,654,1589
39307,654,1516
87877,654,1491
69914,654,225
73381,654,402
51706,654,1304
87916,654,352
51507,654,516
25561,654,1322
79382,654,986
45653,654,228
10281,654,16
43641,654,842
86734,654,1550
34927,654,1024
59306,654,606
77185,654,180
25550,654,1244
87961,654,675
39728,654,317
79318,654,185
11177,654,728
59374,654,1636
66720,654,304
20980,654,1386
34973,654,5
77234,654,1558
47918,654,126
27330,654,459
28258,654,894
43653,654,298
29101,654,1207
63283,654,1660
70104,654,831
59004,654,1337
59065,654,1177
38762,654,1592
64936,654,987
41747,654,819
51638,654,339
9034,654,1034
8236,654,759
76227,654,626
36677,654,455
89454,654,1201
6568,654,380
31183,654,885
51541,654,1099
83550,654,1138
59211,654,1025
43655,654,838
89674,654,465
60120,654,631
78789,654,820
86723,654,184
22626,654,1026
62546,654,572
88796,654,1295
21586,654,855
49452,654,795
24946,654,325
24387,654,640
1113,654,1360
62520,654,387
49407,654,798
72799,654,430
46237,654,1415
43013,654,860
42801,654,268
21614,654,737
39096,654,1245
16465,654,1241
61765,654,283
43004,654,1591
49472,654,82
11441,654,1618
72583,654,1113
17965,654,1314
72872,654,1467
17295,654,540
39613,654,527
24394,654,801
35804,654,1416
61295,654,528
70982,654,968
40324,654,1499
29461,654,1256
49682,654,873
70998,654,1484
78169,654,1372
8914,654,1206
30033,654,1498
49622,654,47
72844,654,652
84658,654,1214
8680,654,1028
78124,654,301
40317,654,224
42807,654,1231
49337,654,1209
49321,654,266
36137,654,800
62402,654,1335
62153,654,427
29682,654,1616
29678,654,341
62193,654,554
77721,654,612
62224,654,1368
29637,654,1394
77702,654,592
36278,654,1354
27979,654,1561
46355,654,564
36225,654,1613
71377,654,98
29606,654,1096
48758,654,86
17359,654,1023
22647,654,171
49038,654,1432
62128,654,901
29713,654,484
731,654,1013
61832,654,307
61853,654,130
5999,654,474
305,654,789
27917,654,898
61904,654,890
18149,654,296
28037,654,577
36318,654,1047
49774,654,639
36066,654,148
49153,654,114
36312,654,44
13980,654,573
204,654,1440
29724,654,311
62422,654,937
18000,654,203
62062,654,285
29718,654,274
49169,654,327
30749,654,1066
35759,654,1190
65911,654,899
48259,654,1526
60390,654,975
70621,654,270
29339,654,332
5827,654,1263
36491,654,570
84186,654,416
78717,654,262
66249,654,1100
5832,654,1149
17235,654,1481
27584,654,880
66219,654,245
62783,654,635
43318,654,1318
6270,654,1461
78655,654,623
50377,654,146
71582,654,1181
66303,654,671
50373,654,972
50561,654,196
50574,654,1569
60149,654,1413
3914,654,498
8439,654,178
66376,654,1326
50679,654,1570
50649,654,749
66358,654,218
30669,654,627
70559,654,373
21906,654,186
18561,654,719
39674,654,552
12669,654,1364
62868,654,1567
78808,654,1147
60289,654,492
29322,654,15
60291,654,843
30637,654,611
89406,654,508
66187,654,432
78636,654,288
21297,654,397
40234,654,1543
84433,654,1053
16526,654,320
6185,654,909
14497,654,1357
85261,654,561
2425,654,334
77489,654,773
39623,654,428
6164,654,140
49893,654,1614
61087,654,1218
35706,654,478
15264,654,692
61145,654,1531
37424,654,1221
10587,654,1120
49847,654,1006
49831,654,1129
76054,654,585
18368,654,1067
71533,654,321
35642,654,209
70699,654,368
60623,654,237
60635,654,1460
16184,654,1017
24184,654,362
12727,654,891
60740,654,1146
88143,654,316
88145,654,212
35756,654,1123
78524,654,104
35583,654,780
355,654,241
21357,654,437
70781,654,825
11529,654,345
1192,654,1045
42148,654,1108
15633,654,1083
349,654,1281
75575,654,1339
40114,654,1631
4929,654,1330
65,654,389
13113,654,1196
74501,654,1608
63984,654,1427
64615,654,916
45055,654,1132
44394,654,29
13061,654,1321
56365,654,315
40020,654,1005
80902,654,1316
26707,654,744
74533,654,342
67946,654,141
56482,654,1124
76784,654,313
32470,654,1174
44350,654,1002
53662,654,1343
20211,654,273
16844,654,1293
72033,654,876
499,654,436
4432,654,419
33616,654,100
19522,654,1619
1650,654,314
33655,654,698
68150,654,50
55980,654,261
68138,654,200
1642,654,476
12003,654,413
56096,654,1216
56106,654,421
41445,654,1284
53919,654,580
46767,654,26
12251,654,1533
1621,654,249
33750,654,1021
26114,654,613
80991,654,336
4700,654,889
87222,654,920
33867,654,988
11240,654,829
53494,654,1234
14183,654,1547
37259,654,1497
38495,654,834
82541,654,1118
4745,654,27
32332,654,481
87599,654,132
1577,654,211
53374,654,1271
53363,654,467
80673,654,534
4754,654,983
56864,654,1639
34017,654,1075
80601,654,173
20334,654,1029
40048,654,1019
44222,654,758
44290,654,1226
33868,654,1615
74593,654,1485
16808,654,1602
26739,654,1036
39783,654,349
39877,654,741
38469,654,1363
33882,654,1557
44318,654,1136
28458,654,1555
87140,654,1508
82485,654,976
3396,654,480
69256,654,277
11951,654,1590
7111,654,517
56648,654,711
74584,654,1301
63863,654,1185
5441,654,293
28450,654,981
28840,654,1011
28842,654,165
886,654,333
38397,654,1074
32774,654,1644
74256,654,1624
81543,654,1594
41286,654,938
2840,654,984
10995,654,230
10972,654,84
14954,654,152
9213,654,551
74107,654,1077
76531,654,730
26443,654,767
64308,654,660
54621,654,1528
74276,654,1657
38236,654,610
81906,654,24
10364,654,28
19903,654,940
74299,654,688
55216,654,468
54525,654,519
81831,654,1606
3334,654,1014
81670,654,1453
54963,654,1365
81689,654,227
81693,654,88
55014,654,1507
89194,654,753
42343,654,399
26336,654,1210
17516,654,291
23562,654,54
55114,654,361
64453,654,591
46910,654,1388
19713,654,1515
68551,654,677
68703,654,733
19709,654,1101
19829,654,193
26307,654,414
37156,654,549
33614,654,1537
41263,654,1012
55498,654,181
76417,654,1396
26210,654,778
19574,654,1069
853,654,122
76603,654,857
82091,654,732
64542,654,1605
54256,654,115
37088,654,303
85980,654,1167
20006,654,696
68242,654,810
32808,654,7
44510,654,537
55869,654,582
33590,654,1520
68998,654,1479
81159,654,246
2857,654,236
19967,654,219
24619,654,460
26525,654,1575
87452,654,226
54451,654,739
88693,654,1085
39988,654,1441
72122,654,1180
19624,654,1524
47026,654,643
32930,654,1071
7369,654,410
38362,654,450
2813,654,1523
55634,654,264
26228,654,1349
44891,654,1104
54355,654,963
54345,654,1183
37105,654,822
81340,654,1270
33509,654,1571
38188,654,600
76424,654,1348
86183,654,1109
62334,654,946
74909,654,1200
20427,654,1637
25791,654,1342
23321,654,742
19172,654,1370
80276,654,1165
44049,654,621
39332,654,143
63575,654,454
6867,654,1278
41071,654,941
63687,654,1064
47468,654,1596
19175,654,309
15080,654,446
40070,654,271
26883,654,645
2721,654,1032
26880,654,1426
52870,654,618
74931,654,1612
12372,654,1175
19076,654,1500
3175,654,21
28919,654,1157
67450,654,390
57741,654,1534
24741,654,164
67517,654,510
76307,654,1401
19105,654,1409
57482,654,1565
45289,654,513
73615,654,961
34358,654,1617
16772,654,1598
2092,654,179
13645,654,1361
40476,654,717
20401,654,1299
10308,654,1403
37283,654,1151
32045,654,129
63565,654,883
34205,654,588
72318,654,908
52566,654,400
64763,654,358
23309,654,1204
76300,654,1261
25811,654,815
85791,654,654
80078,654,1176
37275,654,323
53043,654,1456
5651,654,602
58238,654,1192
3450,654,1155
27054,654,1583
22128,654,705
57116,654,374
34268,654,904
63612,654,213
57591,654,337
80186,654,76
74699,654,538
86246,654,501
13007,654,1122
38028,654,151
28887,654,415
32184,654,41
67187,654,918
63601,654,1128
57071,654,1296
63747,654,1272
82933,654,172
13404,654,935
82662,654,865
74833,654,423
42223,654,851
63732,654,524
11852,654,535
34111,654,302
67374,654,281
19198,654,92
39826,654,255
53070,654,1086
34133,654,550
23214,654,1663
36810,654,1059
89380,654,1058
63707,654,250
52329,654,1264
39483,654,848
80471,654,1135
39335,654,745
57665,654,319
31900,654,658
74792,654,1257
16703,654,1389
36627,655,460
5077,655,89
32105,655,572
61975,655,28
9164,655,829
52837,655,339
19956,655,585
66705,655,1556
15438,655,766
112,655,767
15225,655,1318
78274,655,975
38471,655,98
66426,655,1589
78029,655,59
9661,655,32
55719,655,1020
47053,655,733
25107,655,577
1757,655,621
67396,656,1338
15563,656,1523
19513,656,388
89331,656,733
52856,656,666
2804,656,1152
57028,656,389
32794,656,768
25032,656,1135
82727,656,829
13736,656,1403
72497,656,1524
15410,656,32
24774,656,1547
58010,656,1302
73439,656,860
24950,656,1495
15722,656,339
51143,656,572
85026,656,1537
65062,656,972
67971,656,460
25642,656,1251
71079,656,207
80860,656,333
62296,656,1633
38903,656,1037
7676,657,1196
87848,657,945
54894,657,225
15112,657,1071
29582,657,1652
62636,657,783
49851,657,309
42098,657,953
55126,657,561
16517,657,1461
27085,657,554
19738,657,382
914,657,1226
54748,657,1066
61539,657,400
47579,657,313
1485,657,736
29492,657,3
68358,657,448
82984,657,996
75783,657,810
23255,657,667
74033,657,623
6668,657,209
14973,657,296
25090,657,1281
15593,657,475
85156,657,1633
74930,657,851
6870,657,197
6068,657,1329
82084,657,981
23549,657,1524
46911,657,349
46280,657,1183
72416,657,1266
66391,657,855
6211,657,1335
10404,657,1215
38880,657,964
7856,657,1039
51267,657,580
79324,657,816
20092,657,212
59463,657,498
126,657,929
90,657,1234
7736,657,1190
7835,657,922
16631,657,666
24069,657,389
2002,657,345
42634,657,1398
66239,657,1147
76293,657,1338
6513,657,1207
73898,657,551
70590,657,1523
12954,657,1429
62888,657,360
72996,657,1204
13911,657,302
30874,657,171
26594,657,318
25347,657,109
49166,658,1502
39763,658,474
73569,658,623
16219,658,1583
44673,658,319
31205,658,622
70530,658,421
60193,658,1070
61961,658,1399
18579,658,1373
12486,658,758
