,rating
7041,5.0
44063,4.0
75280,4.0
51180,4.0
11232,3.0
27648,4.0
72638,4.0
69633,4.0
42082,4.0
71538,4.0
53361,3.0
6447,4.0
53415,5.0
70373,3.0
73203,4.0
57756,4.0
29775,4.0
8862,4.0
56788,5.0
23837,5.0
44959,5.0
61479,4.0
80142,4.0
13039,4.0
66594,4.0
49081,5.0
60639,4.0
37872,3.0
11839,3.0
17358,4.0
44263,4.0
64182,3.0
32234,4.0
18006,4.0
39749,4.0
16295,5.0
70819,4.0
52809,3.0
65241,4.0
11857,4.0
66886,5.0
15433,4.0
53062,5.0
74722,4.0
55611,4.0
13633,4.0
84518,4.0
6550,3.0
26495,4.0
72240,5.0
23814,5.0
67581,4.0
80292,4.0
5895,5.0
57336,4.0
31174,4.0
87052,3.0
59188,3.0
88962,4.0
1516,5.0
86371,5.0
12586,5.0
23507,4.0
77257,4.0
1841,4.0
78530,4.0
32226,4.0
66096,4.0
9288,3.0
24821,5.0
24309,4.0
21761,5.0
16756,5.0
48727,5.0
38832,4.0
43583,5.0
43141,4.0
70975,5.0
7409,4.0
24194,4.0
53145,5.0
53131,4.0
76903,5.0
87980,5.0
71557,4.0
72875,4.0
53124,4.0
69449,5.0
40565,4.0
18774,4.0
30378,5.0
67831,4.0
52617,5.0
43955,4.0
56515,4.0
12292,4.0
42934,3.0
50881,5.0
85903,4.0
13319,5.0
50566,3.0
56196,4.0
43369,5.0
85901,5.0
77070,5.0
52161,4.0
59905,3.0
79835,4.0
74146,4.0
31773,4.0
8117,4.0
66323,5.0
85959,4.0
52448,3.0
54889,4.0
86310,5.0
71335,4.0
22407,4.0
61764,4.0
56423,3.0
16583,5.0
33194,5.0
40198,5.0
53680,5.0
75807,4.0
11239,4.0
37712,5.0
13548,5.0
77605,4.0
29012,3.0
2333,4.0
40668,3.0
78941,5.0
69076,5.0
80352,5.0
56034,4.0
34627,4.0
27570,5.0
1410,4.0
7827,4.0
81093,4.0
48357,2.0
20748,4.0
50070,3.0
70223,4.0
61611,5.0
32593,3.0
69847,4.0
4560,2.0
61555,1.0
67321,5.0
