,user,movie
47401,552,580
41956,552,1644
43481,552,232
13801,552,50
84697,552,234
3414,552,1356
13025,552,634
62560,552,262
60629,552,635
32395,552,1257
82537,552,27
50148,552,447
2180,552,1398
18238,552,1216
56640,552,433
25395,552,961
23280,552,319
74841,552,1132
2395,552,682
16996,552,1077
71071,552,109
59776,552,273
20583,552,1386
65018,552,249
48709,552,1008
82618,552,448
70404,552,848
71921,552,1253
13266,552,1329
41034,552,1226
39471,552,1297
46072,552,229
78743,552,613
4995,552,1092
79472,552,817
16290,552,1100
64028,552,1148
7709,552,1633
84578,552,622
25931,552,504
27805,552,1502
12011,552,194
17874,552,1098
54544,552,1580
58130,552,3
78309,552,759
5089,552,10
68405,552,815
50426,552,1479
64426,552,199
15825,552,1507
85563,552,410
51259,552,301
8495,552,446
25941,552,173
49215,552,1234
47597,552,1217
34336,552,548
17785,552,627
32498,552,936
21654,552,547
47777,552,623
75205,552,184
76822,552,1415
79954,552,984
54982,552,926
87845,552,1527
17863,552,209
19477,552,1456
31035,552,9
39072,552,1205
73191,552,762
19463,552,498
31000,552,1350
19081,552,303
56021,552,1190
45045,552,86
87923,552,337
29534,552,851
67292,552,1233
56268,552,1537
84390,552,1523
83392,552,1027
34094,552,1403
84419,552,413
16139,552,7
24389,552,1199
65973,552,1629
3309,552,715
1537,552,711
12185,552,82
62030,552,753
46974,552,497
38914,553,746
54995,553,1210
7469,553,109
37516,553,420
2984,553,1537
29272,553,36
35462,553,380
31529,553,225
41923,553,800
52419,553,1342
24350,553,1284
71146,553,744
69571,553,550
3646,553,1620
56178,553,1167
68488,553,1394
86951,553,987
80881,553,1251
77319,553,618
29859,553,493
24494,553,855
87894,553,411
40515,553,1159
52986,553,795
61897,553,409
19288,553,113
13019,553,153
48029,553,1644
24296,553,644
53292,553,1615
9961,553,1321
5352,553,235
69707,553,1390
53347,553,739
31388,553,1205
64054,553,797
59927,553,349
28582,553,1481
25295,553,798
69376,553,570
25044,553,643
49102,553,355
44586,553,971
22555,553,1178
74850,553,591
30092,553,713
82528,553,1366
16935,553,554
16278,553,524
30247,553,976
46109,553,1182
58068,553,1190
12034,553,1547
62464,553,463
54161,553,1329
37077,553,1523
51707,553,891
23014,553,505
62304,553,147
53729,553,1019
46384,553,666
9640,553,1467
10016,553,1021
18633,553,1201
2232,553,476
71031,553,1208
67293,553,1226
88759,553,1301
3846,553,986
79173,553,1397
44112,553,1297
9220,553,1398
62486,553,1147
9199,553,551
73907,553,1289
85996,553,494
29957,553,55
36332,553,1031
4822,553,498
84537,553,262
12453,553,315
74981,553,1391
18660,553,1005
53498,553,1281
66554,553,580
55942,553,317
67799,553,17
14685,553,332
75579,553,1270
29649,553,1149
78241,553,1495
83497,553,460
43519,553,860
17946,553,867
981,553,456
18704,553,1633
13889,553,50
83681,553,1588
51315,553,1393
28868,553,780
11256,553,517
21417,553,452
81963,553,305
31084,553,715
36879,553,389
69048,553,1234
13876,553,1085
29931,553,88
59421,554,1251
72110,554,1082
74429,554,1019
16049,554,1347
88544,554,104
68459,554,498
11740,554,996
80346,554,1274
40148,554,1234
48539,554,413
65085,554,235
27167,554,184
81827,554,1419
31501,554,891
85981,554,829
82990,554,474
54095,554,1077
27243,554,1461
56738,554,945
61108,554,1270
84922,554,1652
11392,554,304
85858,554,1295
21346,554,1401
53480,554,207
42033,554,332
44863,554,884
65866,554,744
56416,554,1284
52213,554,987
74744,554,1543
4409,554,1398
59137,554,976
23074,554,1537
43093,554,1281
20906,554,1010
63855,554,577
55748,554,820
49268,554,1102
26769,554,450
84047,554,212
8876,554,178
80611,555,1476
69242,555,1281
11406,555,794
22492,555,207
2939,555,759
17018,555,301
41469,555,1204
2350,555,696
50776,555,7
41587,555,1002
56944,555,293
42600,555,829
50378,555,1215
36925,555,303
54429,555,635
68331,555,762
54960,555,1479
80125,555,1284
26287,555,1356
13279,555,139
65070,555,474
56701,555,612
8379,555,337
81564,555,1178
37808,555,86
57004,555,860
50696,555,1644
50092,555,1572
16601,555,826
53620,555,1507
32844,555,889
9713,555,618
87565,555,1580
5312,555,348
66286,555,1481
3684,555,378
67112,555,613
46360,555,3
20388,556,1398
12472,556,729
11705,556,410
66776,556,1261
28287,556,1460
86136,556,940
26249,556,776
80138,556,737
86448,556,1020
49126,556,339
25185,556,1201
48297,556,348
77826,556,32
2967,556,612
47555,556,891
16036,556,1034
41017,556,536
42327,556,1572
73576,556,1318
81811,556,1608
5447,556,964
6281,556,802
62899,556,572
16183,556,1401
71727,556,695
71927,556,87
37063,556,898
77996,556,476
67873,556,1066
71713,556,1135
60707,556,468
73125,556,44
33898,556,109
38092,556,1554
21092,556,585
27415,556,43
10197,556,627
83872,556,1173
52723,556,1441
44401,556,878
50555,556,969
84422,556,705
61516,556,1154
13665,556,860
49304,556,767
35489,556,131
34374,556,721
29200,557,455
38742,557,460
28572,557,321
36261,557,1167
84657,557,972
58668,557,885
56066,557,498
53006,557,1005
79106,557,171
10818,557,389
17984,557,1154
40698,557,84
84905,557,883
30788,557,1388
71301,557,76
84536,557,1135
29271,557,572
13012,557,224
74312,557,1295
46904,558,209
52601,558,815
40683,558,1013
22397,558,910
34577,558,232
27664,558,612
70467,558,747
30030,558,1281
67645,558,1208
86700,558,964
80822,558,1431
17297,558,1183
43205,558,682
60729,558,312
76512,558,32
49444,558,399
66023,558,702
16214,558,571
45393,558,1335
80287,558,958
29642,558,1572
18317,558,643
74855,558,113
23347,558,623
62160,558,1637
64175,558,635
10718,558,1589
82768,558,566
41701,558,1407
76828,558,1507
18047,558,416
46416,558,122
16110,558,690
42493,558,414
26275,558,1205
81580,558,1020
82261,558,1289
941,558,1260
72323,558,1190
58096,558,1479
81367,558,1135
85678,558,551
59494,558,82
66412,558,1598
18076,558,954
31815,558,851
22506,558,591
30765,558,170
28260,558,92
44981,558,634
18091,558,1132
63239,558,87
81497,558,580
14943,558,860
82154,558,415
80083,558,1533
26107,558,1615
43497,558,715
17353,558,587
24403,558,50
47651,558,1461
81828,558,582
13016,558,1235
31682,558,1527
75053,558,554
22261,558,528
26574,558,1559
41963,559,829
8140,559,225
36901,559,510
50349,559,519
25767,559,347
77005,559,1497
8602,559,1609
8120,559,27
46936,559,585
46466,559,1232
81939,559,1467
41831,559,1244
87294,559,982
78035,559,1644
66855,559,612
78681,559,327
57056,559,1135
87233,559,446
34079,559,885
12224,559,475
76505,559,1630
74035,559,1266
3871,559,1389
61168,559,417
40333,559,144
46375,559,1369
8922,559,1523
55857,559,1547
43998,559,811
88936,559,1008
50291,559,194
64253,559,909
42267,559,1201
88688,559,41
61642,559,592
65394,559,10
47887,559,382
71942,559,45
12794,559,104
48745,559,1401
78637,559,474
70216,559,1281
44187,559,1394
79588,559,1031
47574,559,964
59163,559,1082
20712,559,945
69878,559,124
70577,559,1166
54196,559,1537
18860,559,1572
60963,559,303
35536,559,296
18592,559,1071
14756,559,505
75999,559,498
36987,559,1025
76897,559,209
46564,559,333
11103,559,733
53019,559,996
52667,559,143
7754,559,976
73625,559,627
37745,559,1315
6609,559,1256
82969,559,1234
4577,559,762
70686,559,283
72293,559,1037
46166,559,744
27676,559,1633
