,rating
86815,5.0
33343,5.0
9363,5.0
66905,5.0
11273,5.0
9183,5.0
13464,5.0
6357,5.0
21642,5.0
12004,5.0
45926,4.0
29466,5.0
21778,4.0
47636,5.0
65872,5.0
20022,3.0
56251,5.0
86333,5.0
44900,5.0
47993,1.0
7166,5.0
84170,5.0
87434,5.0
41794,5.0
12471,4.0
64259,5.0
36159,5.0
8742,5.0
41342,4.0
41159,5.0
69487,5.0
78353,4.0
53713,4.0
25897,5.0
78622,5.0
67953,5.0
78752,5.0
40171,5.0
58719,5.0
39511,4.0
29735,3.0
55020,3.0
7493,5.0
62906,5.0
38771,5.0
10910,5.0
10526,5.0
48823,5.0
60545,4.0
51972,5.0
51418,5.0
74854,5.0
58345,5.0
36333,5.0
43905,5.0
53015,5.0
67274,5.0
85863,5.0
58338,5.0
61543,5.0
70995,5.0
53538,4.0
23533,2.0
48348,4.0
9998,5.0
48520,5.0
88185,3.0
68122,4.0
25757,5.0
25236,4.0
83577,5.0
47127,4.0
72112,5.0
56184,3.0
68865,4.0
445,3.0
70943,5.0
82843,4.0
1379,4.0
7250,4.0
56061,4.0
50289,4.0
4659,4.0
68466,5.0
8486,4.0
32824,5.0
59151,3.0
26052,4.0
16361,5.0
67475,4.0
4923,4.0
87274,2.0
33386,5.0
20288,4.0
56885,1.0
49084,4.0
33058,4.0
21177,1.0
71405,4.0
67766,3.0
58230,5.0
4904,2.0
29441,4.0
20294,4.0
70469,4.0
69592,5.0
47253,5.0
21163,5.0
69381,3.0
87513,4.0
6682,3.0
67237,3.0
36093,4.0
61639,5.0
70869,1.0
87117,4.0
84384,4.0
42473,4.0
59571,4.0
12493,3.0
55631,5.0
22169,4.0
37786,4.0
18623,4.0
24647,4.0
77695,3.0
27910,4.0
2584,4.0
54172,4.0
41503,5.0
77116,5.0
22239,5.0
13267,5.0
27695,5.0
1237,4.0
34521,2.0
15159,5.0
946,5.0
37511,5.0
5473,5.0
27581,5.0
9212,5.0
53688,4.0
18994,3.0
57395,4.0
42897,4.0
22080,5.0
89436,3.0
7580,4.0
34944,4.0
81169,5.0
55342,3.0
28774,3.0
80675,5.0
57708,4.0
80486,5.0
55253,4.0
80417,4.0
5819,3.0
28668,5.0
10793,4.0
31301,4.0
61219,4.0
79619,4.0
63304,3.0
12519,3.0
38003,2.0
23681,3.0
39794,4.0
10673,4.0
14413,5.0
39917,4.0
39925,5.0
79032,5.0
5669,3.0
78931,5.0
10600,5.0
28235,1.0
40359,5.0
6614,3.0
43220,5.0
72698,5.0
59948,1.0
30172,3.0
1292,4.0
44452,3.0
74249,5.0
74236,2.0
16070,4.0
66348,5.0
83890,5.0
31080,4.0
86392,4.0
75892,5.0
45027,5.0
45131,5.0
60055,3.0
45145,5.0
278,5.0
6379,4.0
25101,3.0
32099,5.0
82563,5.0
45746,4.0
88553,4.0
66098,5.0
53072,4.0
85952,2.0
7156,4.0
37341,2.0
29991,5.0
53297,4.0
65358,4.0
72821,3.0
59273,4.0
19273,3.0
66578,5.0
53427,4.0
66527,1.0
55931,5.0
34069,5.0
11201,4.0
33799,4.0
61678,4.0
35617,5.0
30801,4.0
5036,4.0
17346,5.0
71919,4.0
45794,2.0
72861,4.0
58868,4.0
52070,4.0
43119,4.0
26555,4.0
63479,2.0
8879,2.0
33154,5.0
56882,4.0
5275,2.0
53870,5.0
62267,5.0
27835,3.0
7151,4.0
23846,3.0
78019,3.0
74372,2.0
73921,3.0
23421,5.0
58223,4.0
32559,4.0
34376,4.0
88710,5.0
84360,4.0
58604,3.0
30439,5.0
83910,2.0
12101,5.0
32807,3.0
815,4.0
85975,5.0
12843,5.0
58523,2.0
8381,1.0
18422,4.0
40719,4.0
2490,5.0
41172,5.0
68227,3.0
2551,3.0
56726,5.0
41609,1.0
41825,5.0
69017,2.0
55358,4.0
2707,5.0
24238,5.0
55482,5.0
77053,5.0
4906,2.0
54990,4.0
8201,3.0
13146,4.0
64577,2.0
24918,3.0
59354,3.0
65239,5.0
80454,2.0
56382,5.0
80126,4.0
20831,4.0
28513,3.0
8031,5.0
54506,5.0
66440,1.0
5051,5.0
79443,5.0
66557,4.0
66843,2.0
63768,1.0
69348,3.0
64447,5.0
49399,4.0
19714,3.0
73716,2.0
57934,4.0
46510,1.0
74798,2.0
22509,5.0
47216,1.0
75190,5.0
10051,5.0
43974,4.0
2778,5.0
18836,3.0
48777,1.0
30927,4.0
9323,3.0
58182,2.0
44559,5.0
79688,5.0
86172,5.0
56495,4.0
72923,4.0
46168,4.0
52716,2.0
38807,4.0
21564,5.0
49345,4.0
38723,4.0
52927,3.0
10916,4.0
9496,3.0
80824,4.0
59788,5.0
81192,5.0
73539,5.0
73001,2.0
23678,5.0
38009,2.0
76583,3.0
11824,4.0
50215,3.0
42905,5.0
76126,4.0
43486,5.0
47515,3.0
78245,5.0
68034,5.0
40740,4.0
47481,5.0
67995,4.0
43825,4.0
40337,5.0
78831,4.0
1081,5.0
18781,4.0
49794,4.0
56953,4.0
86783,3.0
21510,5.0
46726,5.0
20555,3.0
77309,4.0
14094,4.0
45318,4.0
63702,5.0
63162,5.0
62294,1.0
61249,3.0
13929,3.0
28971,5.0
15452,3.0
37379,4.0
34234,4.0
65791,4.0
33277,1.0
88480,4.0
3891,4.0
43852,2.0
85894,4.0
47765,4.0
60285,3.0
64184,4.0
33354,5.0
12816,4.0
20159,1.0
65840,4.0
37484,5.0
70638,5.0
36268,5.0
62600,3.0
40905,5.0
49900,3.0
58716,5.0
4468,3.0
73622,5.0
69159,5.0
14370,5.0
8339,3.0
34946,5.0
2357,3.0
27667,4.0
32434,3.0
7491,4.0
40251,2.0
4258,3.0
32335,1.0
57425,4.0
4216,4.0
22594,5.0
71979,4.0
571,3.0
14504,5.0
44156,5.0
72325,5.0
21972,4.0
73111,4.0
9802,5.0
64465,4.0
65053,5.0
64416,5.0
77011,4.0
16263,4.0
46344,3.0
47976,3.0
77720,4.0
25702,4.0
84669,5.0
44508,3.0
42932,5.0
8154,2.0
55723,3.0
71300,4.0
1639,4.0
2679,5.0
88950,3.0
57150,3.0
55554,3.0
66809,3.0
13711,1.0
21736,2.0
89087,5.0
46553,3.0
73667,1.0
42048,3.0
23110,3.0
12786,2.0
45770,2.0
69220,3.0
69458,5.0
72148,3.0
14359,3.0
34091,4.0
34513,1.0
69513,3.0
73892,5.0
26814,2.0
1302,1.0
69588,3.0
47449,3.0
13461,3.0
18844,1.0
36015,5.0
16915,5.0
29889,4.0
12967,5.0
27897,3.0
1016,3.0
25626,3.0
83625,4.0
68740,1.0
83869,4.0
59694,3.0
59705,5.0
32802,1.0
53976,3.0
73545,4.0
12613,4.0
30807,4.0
55877,4.0
20091,4.0
6021,4.0
87648,2.0
77200,5.0
45461,3.0
34630,5.0
85969,3.0
73078,1.0
62231,3.0
30918,3.0
49135,3.0
33272,2.0
24174,1.0
57242,4.0
13486,3.0
20013,3.0
34232,2.0
76191,3.0
76167,5.0
83017,4.0
55995,3.0
85823,2.0
16607,3.0
61850,4.0
60363,4.0
47910,4.0
26271,3.0
47704,4.0
24131,1.0
33369,3.0
83157,3.0
44120,5.0
12121,2.0
13322,5.0
9082,5.0
56283,5.0
7067,2.0
26013,5.0
926,5.0
87332,3.0
86402,4.0
86207,4.0
83057,4.0
20646,5.0
48873,5.0
61604,4.0
23898,1.0
56263,1.0
62132,4.0
29315,4.0
70205,3.0
26056,3.0
71645,2.0
22562,2.0
48467,5.0
74257,1.0
43339,3.0
72043,5.0
1745,5.0
53500,3.0
24569,4.0
39644,3.0
7844,3.0
39762,1.0
79296,5.0
66709,4.0
66725,1.0
17120,3.0
8217,5.0
54545,3.0
51634,5.0
67183,3.0
78968,4.0
51476,5.0
78894,2.0
53592,5.0
51300,5.0
57973,4.0
15249,4.0
82267,3.0
63213,5.0
67651,3.0
81174,5.0
52482,5.0
17645,3.0
52932,3.0
7949,5.0
35309,3.0
80488,5.0
65204,3.0
2017,5.0
7664,4.0
81101,3.0
79587,5.0
80317,3.0
81132,5.0
84606,3.0
65915,5.0
10772,3.0
64925,1.0
17084,3.0
28493,1.0
66018,3.0
