,rating
27843,5.0
64232,5.0
2591,3.0
46626,4.0
14542,4.0
72699,5.0
89625,4.0
7173,5.0
8633,4.0
32903,5.0
36200,4.0
58048,4.0
41328,4.0
45853,5.0
2276,5.0
73035,5.0
40607,5.0
72224,4.0
78545,4.0
81604,4.0
85012,5.0
8402,4.0
49287,3.0
54402,4.0
23510,2.0
8247,4.0
6711,4.0
12610,5.0
19526,3.0
67037,5.0
21925,4.0
48381,4.0
87597,5.0
43356,4.0
9956,4.0
51643,2.0
47827,3.0
16487,5.0
70938,4.0
60840,4.0
82253,5.0
74616,4.0
12629,2.0
48491,4.0
60242,2.0
890,1.0
61880,4.0
9150,5.0
56528,5.0
41903,5.0
66093,5.0
77075,2.0
83104,5.0
42187,4.0
36516,5.0
13893,3.0
9585,2.0
88109,3.0
82042,2.0
26358,5.0
44871,4.0
42913,4.0
57388,3.0
8280,5.0
38174,4.0
38721,4.0
1106,4.0
57993,3.0
38366,4.0
81424,2.0
35264,2.0
79376,4.0
80930,4.0
38506,3.0
62739,4.0
6662,4.0
36034,5.0
84583,4.0
18198,5.0
28739,3.0
68137,4.0
30391,3.0
25677,5.0
11662,4.0
31233,5.0
84338,4.0
80898,4.0
89479,2.0
73401,3.0
89262,4.0
58654,5.0
50692,4.0
88462,4.0
61359,3.0
26867,4.0
7002,3.0
64687,4.0
27528,4.0
48607,3.0
919,3.0
50144,2.0
70391,3.0
67286,5.0
12818,4.0
1214,4.0
48531,4.0
39075,4.0
31794,4.0
31779,4.0
12895,2.0
70612,3.0
75992,4.0
60429,4.0
88113,2.0
29041,4.0
76032,3.0
5402,3.0
19144,3.0
86840,2.0
51831,4.0
34426,4.0
76125,1.0
26884,5.0
43047,3.0
10019,3.0
27549,4.0
57418,3.0
1239,2.0
53789,5.0
53794,3.0
87048,3.0
47187,3.0
48792,2.0
18851,5.0
12571,3.0
39293,3.0
8841,3.0
59134,3.0
14355,3.0
30160,3.0
26839,3.0
81073,4.0
64463,3.0
85468,3.0
27714,4.0
67570,2.0
10214,4.0
42060,3.0
48761,3.0
71967,1.0
42334,4.0
8857,4.0
23314,4.0
88712,4.0
36917,3.0
76520,4.0
14537,4.0
76565,3.0
53715,3.0
61050,3.0
9478,4.0
27571,2.0
25363,3.0
36307,4.0
63129,3.0
10122,5.0
71941,5.0
47235,5.0
76744,3.0
67446,2.0
48734,3.0
33207,2.0
1690,4.0
80964,4.0
20605,1.0
85838,3.0
14486,3.0
57677,3.0
65806,4.0
24328,4.0
71332,3.0
38567,4.0
44417,4.0
74425,4.0
44383,4.0
12906,4.0
44334,4.0
44487,2.0
13387,3.0
13383,3.0
57977,3.0
86107,4.0
45118,3.0
31961,2.0
59257,1.0
47930,4.0
89521,2.0
84470,5.0
270,4.0
80656,4.0
38137,3.0
3919,4.0
55844,4.0
6683,4.0
47639,4.0
19553,3.0
7304,3.0
44934,3.0
12083,2.0
74068,2.0
5219,4.0
33979,2.0
9090,3.0
26340,4.0
71412,4.0
6402,4.0
802,4.0
27171,2.0
19613,3.0
86929,3.0
33995,5.0
17524,4.0
47589,3.0
60382,5.0
82096,5.0
60937,3.0
62827,4.0
3459,3.0
75482,4.0
43565,2.0
2036,4.0
15831,5.0
14665,3.0
17107,4.0
7877,4.0
36373,4.0
27300,3.0
31007,4.0
75619,5.0
26202,1.0
24904,2.0
23130,3.0
19209,3.0
23326,2.0
67229,4.0
88255,4.0
21902,3.0
15573,3.0
84535,3.0
48151,3.0
65208,4.0
1318,1.0
44055,1.0
36392,4.0
4672,2.0
4673,1.0
52603,3.0
48043,2.0
51768,5.0
48049,4.0
5300,2.0
73656,5.0
88175,3.0
57266,3.0
43906,3.0
31903,5.0
23328,2.0
33923,3.0
4042,3.0
351,2.0
89423,3.0
19256,2.0
44091,2.0
77080,3.0
4991,3.0
88063,1.0
40743,3.0
35440,4.0
37821,2.0
28086,4.0
84947,3.0
2421,4.0
34877,3.0
14421,4.0
81716,3.0
50957,5.0
60199,3.0
2220,5.0
9320,3.0
50942,3.0
78466,3.0
24571,4.0
89168,3.0
56288,4.0
54553,2.0
28970,4.0
14640,3.0
11711,4.0
426,4.0
84244,3.0
11454,2.0
77965,3.0
41043,3.0
72198,1.0
77993,3.0
83263,5.0
78006,5.0
59599,3.0
61085,2.0
4340,1.0
27953,2.0
89179,4.0
78073,4.0
85033,3.0
33577,3.0
27977,1.0
31453,3.0
25219,2.0
68955,4.0
14173,5.0
85409,3.0
16235,2.0
35421,2.0
18596,4.0
9351,4.0
17442,2.0
39677,1.0
46591,4.0
38189,3.0
84824,4.0
81575,2.0
84778,4.0
8607,2.0
50855,4.0
35061,3.0
72305,3.0
79128,5.0
39952,4.0
49772,4.0
2237,3.0
28312,3.0
87593,3.0
69065,2.0
69042,3.0
79259,5.0
35045,1.0
24502,2.0
23028,3.0
22751,3.0
22263,4.0
17006,3.0
69131,3.0
87539,2.0
1532,3.0
67942,4.0
62332,3.0
63569,2.0
28188,3.0
55595,3.0
54591,4.0
78688,3.0
32849,3.0
57558,4.0
7574,2.0
40268,2.0
715,1.0
40242,3.0
4424,4.0
10586,3.0
55591,2.0
57572,2.0
2323,2.0
9298,4.0
22520,2.0
28196,5.0
85099,3.0
12558,3.0
34698,3.0
24256,3.0
64287,3.0
79696,3.0
1351,3.0
77493,3.0
30576,4.0
12520,4.0
22120,4.0
64178,4.0
54174,4.0
68937,1.0
10353,3.0
84659,2.0
52245,4.0
19878,3.0
72943,4.0
58984,3.0
51889,3.0
77809,3.0
77428,4.0
51039,5.0
10766,5.0
2645,4.0
83115,2.0
73143,4.0
11767,3.0
73131,1.0
37607,3.0
77203,3.0
48935,3.0
11429,4.0
57639,4.0
87325,4.0
11759,5.0
45973,3.0
41875,4.0
36571,2.0
31551,3.0
17312,4.0
