,rating
26718,4.0
61165,5.0
12249,5.0
86446,5.0
20409,5.0
3124,4.0
79141,3.0
39973,2.0
42482,1.0
75964,4.0
41945,1.0
40160,4.0
82748,4.0
6113,3.0
45540,1.0
45312,3.0
87010,2.0
49960,2.0
50665,5.0
41011,2.0
16498,4.0
2471,2.0
72442,5.0
29259,1.0
39088,1.0
46912,1.0
72079,3.0
59866,3.0
81004,4.0
34781,1.0
34527,1.0
48280,5.0
89608,1.0
23573,4.0
67788,3.0
32445,1.0
10528,4.0
41700,4.0
23025,5.0
12870,4.0
26203,3.0
28786,2.0
42071,4.0
81392,2.0
72911,2.0
85201,3.0
76728,5.0
7473,3.0
76538,5.0
63157,4.0
15538,1.0
45608,3.0
79972,5.0
31619,3.0
48740,5.0
78507,3.0
30108,4.0
7187,4.0
68585,5.0
33062,5.0
17696,4.0
27847,2.0
86033,4.0
382,4.0
49670,5.0
62391,4.0
85665,5.0
82736,4.0
7514,5.0
83450,4.0
62533,5.0
68899,4.0
27418,4.0
6532,4.0
31950,5.0
21093,5.0
70875,5.0
43019,5.0
7712,5.0
32216,4.0
63792,4.0
11219,4.0
89132,3.0
73552,3.0
66484,4.0
71390,4.0
34827,3.0
72244,3.0
69100,5.0
61778,4.0
10509,5.0
89515,1.0
77009,4.0
27869,2.0
11024,1.0
79740,3.0
61860,1.0
38562,3.0
76002,3.0
51717,2.0
27442,4.0
9972,1.0
54932,4.0
6079,1.0
27603,3.0
75143,3.0
43944,4.0
74389,1.0
83393,1.0
85528,1.0
64284,1.0
23586,3.0
22035,1.0
172,1.0
83606,3.0
72479,1.0
24828,5.0
50775,1.0
60137,4.0
59608,1.0
68685,5.0
15999,2.0
33919,1.0
45230,4.0
82703,2.0
86072,1.0
25240,5.0
10042,4.0
28836,5.0
38004,3.0
26722,4.0
70933,3.0
48800,3.0
76237,3.0
29701,5.0
80995,2.0
41692,5.0
56780,5.0
40737,5.0
74037,2.0
60823,4.0
27297,5.0
80447,5.0
3042,5.0
40001,4.0
16543,5.0
64097,4.0
10350,4.0
9774,4.0
76852,4.0
26663,2.0
67521,4.0
49372,3.0
44128,3.0
36258,3.0
84369,3.0
31098,3.0
85425,2.0
34432,3.0
36267,3.0
35246,3.0
17676,3.0
7626,2.0
9411,3.0
4482,5.0
43127,1.0
79322,1.0
13235,3.0
68497,1.0
30556,1.0
83938,1.0
56825,3.0
20126,4.0
76576,1.0
41769,1.0
71415,4.0
33099,1.0
70131,5.0
10443,3.0
57734,1.0
55118,4.0
6350,3.0
54972,3.0
20822,3.0
59830,4.0
15354,5.0
26890,5.0
69383,4.0
23159,5.0
5624,4.0
82043,4.0
57574,4.0
35671,3.0
50554,4.0
29462,1.0
19186,3.0
25414,5.0
21050,2.0
86227,3.0
45005,3.0
44218,5.0
73732,4.0
9433,3.0
77347,3.0
34511,4.0
1813,3.0
26577,5.0
47239,4.0
42022,3.0
86635,4.0
27378,4.0
49195,4.0
68204,5.0
16004,3.0
6268,5.0
33346,4.0
16792,4.0
29113,4.0
21915,5.0
34158,5.0
22711,5.0
85722,1.0
41352,3.0
46939,1.0
89336,3.0
69117,3.0
35561,4.0
13567,4.0
39900,3.0
68659,4.0
85885,3.0
85824,3.0
46908,3.0
51985,5.0
40244,3.0
23571,3.0
87359,5.0
40472,4.0
43184,5.0
89294,4.0
28950,5.0
34532,4.0
13249,5.0
16965,2.0
868,3.0
9593,5.0
8507,3.0
50501,5.0
11258,4.0
76622,3.0
66944,5.0
54946,4.0
70747,1.0
83434,3.0
2013,4.0
69448,3.0
26717,3.0
6125,5.0
19691,5.0
27919,4.0
5877,2.0
66,1.0
85035,2.0
23176,1.0
37366,2.0
71497,4.0
80771,2.0
38439,3.0
68714,2.0
45586,5.0
6420,5.0
15327,4.0
77379,4.0
24889,5.0
31325,1.0
24362,4.0
5810,4.0
62245,4.0
6245,4.0
83907,3.0
49028,5.0
37248,5.0
85180,3.0
49769,4.0
77098,2.0
43521,2.0
71351,4.0
50647,3.0
72119,3.0
7771,5.0
35228,1.0
50493,4.0
6693,4.0
425,4.0
83490,4.0
44296,2.0
76998,4.0
3006,4.0
34203,5.0
28820,5.0
62052,4.0
16225,3.0
88110,4.0
2524,4.0
70106,4.0
4751,2.0
8740,4.0
14691,2.0
3935,5.0
26131,5.0
9267,5.0
82726,4.0
24722,4.0
1277,5.0
78843,5.0
39848,5.0
20699,4.0
33226,4.0
76380,4.0
31984,5.0
67120,3.0
85954,5.0
45925,4.0
42013,3.0
7635,5.0
30741,4.0
26178,3.0
31354,3.0
31089,5.0
37155,3.0
23710,5.0
25519,5.0
9967,2.0
38754,2.0
63484,4.0
9569,1.0
76039,4.0
77682,4.0
35083,3.0
57213,4.0
50192,1.0
18063,1.0
16125,2.0
86693,4.0
19458,4.0
86805,5.0
18952,4.0
26799,3.0
39773,4.0
44061,5.0
25024,4.0
78271,3.0
37311,5.0
84742,4.0
34032,4.0
65604,5.0
2234,4.0
6298,5.0
51371,3.0
12530,3.0
49801,3.0
32856,4.0
47851,2.0
75996,4.0
71973,4.0
20349,4.0
87876,3.0
89256,4.0
64965,4.0
6118,2.0
46084,4.0
6854,4.0
86401,4.0
4685,3.0
72237,5.0
3040,4.0
35636,3.0
20852,1.0
60415,2.0
14463,5.0
88176,3.0
40734,5.0
28186,5.0
12035,5.0
32631,3.0
58467,1.0
7667,3.0
54347,4.0
64583,4.0
86785,2.0
25486,3.0
54239,1.0
56503,4.0
32478,3.0
57204,4.0
42550,3.0
80380,4.0
79413,3.0
37881,4.0
81029,4.0
9125,4.0
2947,4.0
5715,3.0
45140,4.0
5188,5.0
35326,4.0
65979,4.0
18807,3.0
78704,3.0
54578,4.0
18659,4.0
54543,3.0
52022,4.0
63944,3.0
55467,3.0
47622,3.0
72918,3.0
86339,5.0
12581,5.0
57698,2.0
25426,4.0
27010,3.0
14616,3.0
4652,5.0
24493,3.0
18314,3.0
39680,4.0
20935,5.0
22895,4.0
59572,5.0
16299,5.0
35824,5.0
33326,4.0
81978,2.0
9773,5.0
75969,5.0
15734,5.0
54268,4.0
63243,4.0
89625,4.0
82253,5.0
61880,4.0
83104,5.0
57388,3.0
62739,4.0
18198,5.0
42334,4.0
76565,3.0
80964,4.0
74425,4.0
5219,4.0
6402,4.0
60382,5.0
88255,4.0
9320,3.0
78466,3.0
9351,4.0
4424,4.0
24256,3.0
10353,3.0
87482,3.0
73291,4.0
23882,4.0
26738,4.0
27930,4.0
12638,3.0
63804,3.0
3249,3.0
7982,5.0
62685,5.0
14125,5.0
10815,4.0
10078,3.0
44326,4.0
70689,4.0
3830,3.0
8360,3.0
33246,4.0
87538,4.0
59709,2.0
34177,3.0
57898,3.0
31251,4.0
39469,3.0
82377,5.0
70344,2.0
23733,5.0
27256,4.0
72477,3.0
88001,3.0
7440,4.0
80946,5.0
69700,2.0
75487,5.0
34241,4.0
14715,5.0
3581,4.0
8667,4.0
74804,5.0
17912,5.0
3813,5.0
