,rating
67725,5.0
5540,4.0
9297,4.0
56844,5.0
56756,4.0
74180,5.0
74376,4.0
51330,5.0
44391,4.0
36635,3.0
44849,5.0
33518,5.0
20798,5.0
16615,2.0
69725,2.0
69804,4.0
30252,5.0
4542,2.0
16904,4.0
7873,4.0
23082,3.0
76396,3.0
43939,3.0
24185,5.0
78355,4.0
61417,4.0
76933,4.0
30928,3.0
33290,2.0
15505,4.0
69887,4.0
47758,4.0
57499,4.0
33456,3.0
1514,3.0
28755,3.0
74387,4.0
80303,1.0
57784,3.0
61402,2.0
4061,4.0
77794,1.0
49654,5.0
19366,2.0
24055,4.0
47254,2.0
53867,2.0
63202,4.0
86212,3.0
11940,1.0
20347,3.0
8034,5.0
4690,5.0
20991,2.0
58802,4.0
64195,4.0
11997,5.0
19834,4.0
80597,4.0
22801,4.0
5951,3.0
85096,5.0
2374,4.0
52310,3.0
30009,4.0
9833,2.0
35237,4.0
63826,4.0
40972,5.0
13242,4.0
12454,3.0
46508,4.0
23207,2.0
65845,5.0
48052,5.0
80348,5.0
82647,3.0
27352,5.0
89474,5.0
28599,5.0
46677,5.0
16087,5.0
20220,3.0
38691,3.0
12938,4.0
21107,5.0
61968,3.0
19189,5.0
18993,5.0
5935,4.0
87970,4.0
82178,4.0
41570,4.0
6559,4.0
20772,5.0
183,5.0
31675,5.0
52672,1.0
57468,5.0
61142,3.0
88827,3.0
69702,4.0
65717,5.0
10533,3.0
10355,3.0
88908,3.0
42284,4.0
10301,2.0
11832,5.0
579,5.0
69989,5.0
80202,5.0
62200,5.0
23483,5.0
33214,5.0
77990,3.0
54013,4.0
15881,4.0
71347,4.0
37110,4.0
85603,4.0
75074,5.0
42507,5.0
81070,4.0
81964,4.0
81295,5.0
69706,4.0
44825,2.0
228,4.0
12666,3.0
72609,4.0
78368,5.0
4601,3.0
10707,3.0
57994,5.0
47941,4.0
55211,2.0
87645,5.0
53781,4.0
80030,3.0
10357,3.0
46696,4.0
14675,1.0
1347,3.0
33288,5.0
79840,4.0
20889,4.0
64573,3.0
20117,5.0
66731,4.0
32507,5.0
6311,5.0
60617,5.0
81522,5.0
76990,3.0
38168,4.0
55652,4.0
25247,4.0
19058,4.0
43501,2.0
61646,1.0
4937,3.0
80819,4.0
38507,1.0
55102,3.0
39610,4.0
66840,4.0
75273,3.0
76551,3.0
66141,4.0
70905,1.0
46430,2.0
72816,3.0
64349,4.0
85868,5.0
66193,4.0
48597,1.0
11842,2.0
36506,3.0
71763,5.0
72189,5.0
72216,1.0
30590,3.0
56884,4.0
58922,3.0
58108,1.0
88198,1.0
47557,4.0
9264,2.0
37368,1.0
16525,1.0
59540,5.0
12078,5.0
86679,4.0
50276,3.0
44474,1.0
52733,1.0
33008,1.0
16017,2.0
5176,3.0
73698,5.0
53117,1.0
73814,3.0
68419,5.0
22833,5.0
78884,4.0
8465,5.0
2432,5.0
87756,4.0
34375,5.0
46916,5.0
82922,5.0
47086,3.0
982,2.0
62981,3.0
17471,4.0
50399,5.0
53096,4.0
11413,4.0
79501,4.0
35390,5.0
11560,5.0
37103,3.0
78538,5.0
82439,3.0
78048,5.0
20578,4.0
58255,1.0
61374,5.0
3200,4.0
62256,4.0
37652,5.0
41394,5.0
62965,4.0
73251,4.0
38098,3.0
68694,4.0
7607,5.0
69122,5.0
42276,4.0
51942,5.0
14811,4.0
70951,4.0
75629,3.0
43257,3.0
8398,4.0
53089,5.0
26047,3.0
73715,4.0
44047,5.0
10645,3.0
6236,5.0
34842,5.0
61533,3.0
7006,4.0
35713,4.0
81652,3.0
82776,5.0
38978,5.0
39330,3.0
17581,4.0
36928,3.0
30022,4.0
31282,5.0
7150,4.0
11462,3.0
4832,4.0
5956,1.0
12244,4.0
75851,4.0
63949,4.0
49569,3.0
67231,5.0
29502,1.0
75542,2.0
73886,5.0
29980,2.0
256,3.0
3179,3.0
75947,2.0
5333,1.0
60117,5.0
81681,3.0
6138,1.0
1518,4.0
34400,5.0
78284,5.0
62255,4.0
61854,5.0
24231,5.0
52835,5.0
46982,4.0
8457,2.0
61395,3.0
12259,3.0
44022,4.0
22015,3.0
41025,5.0
59893,4.0
27369,5.0
72484,4.0
45382,4.0
37946,4.0
45124,4.0
35416,3.0
45665,4.0
46934,3.0
46737,3.0
71262,5.0
68669,4.0
20445,5.0
34345,4.0
49306,4.0
32894,5.0
49568,4.0
89457,3.0
87745,5.0
67908,3.0
46089,5.0
65151,4.0
47747,4.0
80808,5.0
