,rating
54154,4.0
47062,5.0
58906,2.0
11050,1.0
73535,5.0
35560,3.0
84532,3.0
70619,5.0
39736,2.0
67046,5.0
13102,4.0
88376,3.0
20754,4.0
44029,4.0
71543,3.0
12875,5.0
26344,3.0
81694,2.0
19405,3.0
78082,3.0
80539,3.0
64105,3.0
32893,3.0
50386,3.0
66593,1.0
10496,3.0
31107,3.0
17593,2.0
59952,3.0
48860,5.0
74523,3.0
44693,1.0
53816,3.0
23428,4.0
17476,5.0
19199,2.0
35460,4.0
3823,2.0
35328,5.0
72914,4.0
34810,3.0
56849,5.0
35598,3.0
70076,4.0
22693,5.0
34206,5.0
52721,4.0
81711,3.0
47888,4.0
34263,4.0
73262,4.0
61702,3.0
51775,5.0
66031,4.0
14862,3.0
5022,4.0
42286,4.0
22539,3.0
34652,4.0
63570,4.0
12609,5.0
7266,4.0
77354,3.0
27819,5.0
40516,3.0
77177,5.0
80578,2.0
76085,1.0
25272,1.0
79053,4.0
4875,2.0
15446,3.0
20352,3.0
34707,3.0
57234,1.0
85115,3.0
35451,3.0
53681,5.0
66053,1.0
37372,5.0
56406,4.0
6423,4.0
59227,1.0
33972,1.0
37083,5.0
47647,4.0
3918,4.0
74165,4.0
31096,3.0
43539,4.0
15553,1.0
2672,4.0
56379,5.0
51298,2.0
29077,2.0
74143,4.0
76114,5.0
23918,4.0
35007,4.0
14619,5.0
88937,3.0
57122,4.0
74061,3.0
37685,3.0
8072,3.0
70639,4.0
27436,5.0
20612,4.0
82097,5.0
78651,4.0
58051,5.0
58106,3.0
82455,4.0
85364,5.0
20573,3.0
27217,3.0
75529,4.0
85185,3.0
28464,2.0
8378,2.0
32822,3.0
47119,4.0
73927,5.0
65965,1.0
49395,4.0
41626,4.0
89070,4.0
73163,3.0
67062,3.0
15496,4.0
18184,4.0
23397,5.0
30639,4.0
76251,4.0
15653,4.0
35986,4.0
45949,3.0
10605,3.0
47565,3.0
31936,4.0
51052,3.0
81423,2.0
65608,2.0
37846,4.0
18971,3.0
81141,4.0
51327,2.0
51719,3.0
45947,4.0
16062,4.0
8681,5.0
72090,3.0
61124,4.0
47304,3.0
54299,4.0
737,5.0
26315,2.0
67976,2.0
66767,3.0
47081,3.0
84702,4.0
84199,5.0
83270,5.0
51728,3.0
7313,3.0
5725,4.0
15066,5.0
12689,4.0
4386,3.0
87882,4.0
69515,4.0
67896,4.0
25299,4.0
56075,4.0
64387,3.0
68840,3.0
74647,4.0
70902,4.0
16092,4.0
86580,3.0
56191,4.0
55946,3.0
7940,5.0
44441,3.0
5029,3.0
17611,4.0
38939,5.0
5679,2.0
7770,4.0
42621,4.0
36532,3.0
32088,5.0
80409,5.0
39742,4.0
68400,4.0
78488,2.0
32398,4.0
12777,4.0
67668,3.0
51397,1.0
6186,4.0
46287,5.0
2216,3.0
42266,5.0
87220,2.0
17129,3.0
18591,1.0
52865,4.0
8323,5.0
42539,4.0
63046,4.0
28875,5.0
53825,1.0
70009,2.0
18575,4.0
11303,3.0
15028,1.0
66007,4.0
37310,4.0
75412,2.0
26764,2.0
46231,4.0
65505,3.0
69231,3.0
4225,4.0
89394,4.0
53654,5.0
47359,4.0
76971,4.0
39176,2.0
14037,3.0
4513,5.0
6443,4.0
57170,1.0
3260,4.0
50653,4.0
76659,3.0
12000,3.0
30376,2.0
61094,2.0
82396,5.0
20070,4.0
64630,2.0
52815,4.0
48225,5.0
51794,4.0
51903,5.0
20205,3.0
38119,4.0
84654,4.0
82486,4.0
55708,4.0
9991,5.0
88156,4.0
14637,4.0
86081,3.0
81097,3.0
49734,3.0
11581,2.0
22844,2.0
1255,3.0
72896,4.0
80567,5.0
76722,3.0
13804,4.0
73573,3.0
9948,3.0
83573,4.0
17757,2.0
52109,4.0
26543,4.0
8261,1.0
63447,4.0
83945,5.0
63251,4.0
39594,3.0
22027,5.0
42055,4.0
46429,1.0
52118,3.0
45915,3.0
37765,3.0
32177,1.0
71666,3.0
51312,4.0
11678,4.0
13859,3.0
15069,4.0
59174,3.0
63241,4.0
30497,3.0
32235,4.0
27466,5.0
43374,5.0
66836,5.0
37812,3.0
83102,3.0
30292,4.0
87099,4.0
43068,5.0
63527,5.0
41610,3.0
79085,4.0
74264,4.0
63568,3.0
65138,2.0
68762,4.0
83495,5.0
20144,1.0
29187,1.0
77641,3.0
26999,4.0
84007,4.0
73139,3.0
64251,1.0
51216,4.0
39807,3.0
48005,5.0
26657,3.0
16888,3.0
58110,3.0
39247,5.0
6565,4.0
16429,3.0
51966,2.0
83919,3.0
48885,4.0
33266,2.0
9410,3.0
66439,3.0
30429,5.0
2553,2.0
