,rating
12249,5.0
86446,5.0
20409,5.0
3124,4.0
42482,1.0
45312,3.0
72442,5.0
29259,1.0
39088,1.0
46912,1.0
72079,3.0
59866,3.0
81004,4.0
34781,1.0
34527,1.0
89608,1.0
10528,4.0
28786,2.0
42071,4.0
85201,3.0
76538,5.0
15538,1.0
45608,3.0
79972,5.0
31619,3.0
48740,5.0
78507,3.0
17696,4.0
27847,2.0
62391,4.0
85665,5.0
7514,5.0
83450,4.0
62533,5.0
68899,4.0
21093,5.0
70875,5.0
32216,4.0
11219,4.0
89132,3.0
71390,4.0
69100,5.0
10509,5.0
89515,1.0
27869,2.0
79740,3.0
27442,4.0
9972,1.0
54932,4.0
6079,1.0
74389,1.0
64284,1.0
172,1.0
83606,3.0
50775,1.0
68685,5.0
15999,2.0
33919,1.0
45230,4.0
86072,1.0
10042,4.0
38004,3.0
48800,3.0
80995,2.0
41692,5.0
56780,5.0
40001,4.0
16543,5.0
64097,4.0
67521,4.0
84369,3.0
31098,3.0
34432,3.0
7626,2.0
9411,3.0
79322,1.0
68497,1.0
30556,1.0
83938,1.0
76576,1.0
41769,1.0
71415,4.0
70131,5.0
57734,1.0
54972,3.0
20822,3.0
15354,5.0
69383,4.0
5624,4.0
57574,4.0
29462,1.0
25414,5.0
21050,2.0
45005,3.0
44218,5.0
77347,3.0
34511,4.0
1813,3.0
27378,4.0
33346,4.0
16792,4.0
21915,5.0
46939,1.0
89336,3.0
13567,4.0
39900,3.0
68659,4.0
85885,3.0
23571,3.0
13249,5.0
9593,5.0
8507,3.0
50501,5.0
11258,4.0
54946,4.0
70747,1.0
26717,3.0
6125,5.0
19691,5.0
23176,1.0
37366,2.0
71497,4.0
38439,3.0
6420,5.0
62245,4.0
6245,4.0
49028,5.0
37248,5.0
85180,3.0
49769,4.0
7771,5.0
35228,1.0
6693,4.0
44296,2.0
34203,5.0
62052,4.0
16225,3.0
88110,4.0
4751,2.0
26131,5.0
82726,4.0
20699,4.0
76380,4.0
85954,5.0
45925,4.0
31354,3.0
31089,5.0
23710,5.0
38754,2.0
63484,4.0
77682,4.0
35083,3.0
19458,4.0
86805,5.0
44061,5.0
25024,4.0
78271,3.0
34032,4.0
49801,3.0
47851,2.0
71973,4.0
20349,4.0
89256,4.0
6118,2.0
3040,4.0
14463,5.0
88176,3.0
12035,5.0
32631,3.0
58467,1.0
64583,4.0
86785,2.0
25486,3.0
56503,4.0
57204,4.0
37881,4.0
45140,4.0
78704,3.0
54578,4.0
52022,4.0
12581,5.0
39680,4.0
20935,5.0
22895,4.0
35824,5.0
33326,4.0
81978,2.0
9773,5.0
89625,4.0
82253,5.0
83104,5.0
18198,5.0
80964,4.0
6402,4.0
60382,5.0
88255,4.0
4424,4.0
26738,4.0
27930,4.0
12638,3.0
3249,3.0
7982,5.0
62685,5.0
14125,5.0
44326,4.0
8360,3.0
33246,4.0
87538,4.0
57898,3.0
31251,4.0
39469,3.0
82377,5.0
23733,5.0
27256,4.0
80946,5.0
14715,5.0
3581,4.0
8667,4.0
74804,5.0
3813,5.0
46559,4.0
57780,4.0
85615,3.0
33610,1.0
75132,2.0
88669,5.0
28115,2.0
20854,3.0
54870,5.0
47947,5.0
75547,3.0
80031,5.0
78166,4.0
69456,5.0
62796,2.0
80265,4.0
60096,3.0
49747,4.0
65305,5.0
2898,5.0
51291,3.0
87410,5.0
70579,3.0
35650,3.0
40533,2.0
27560,4.0
87118,4.0
35994,5.0
36333,5.0
43905,5.0
86172,5.0
571,3.0
44120,5.0
67183,3.0
53592,5.0
23324,1.0
11015,5.0
72428,4.0
20653,4.0
82157,4.0
50628,5.0
36556,5.0
56410,4.0
64355,4.0
35921,5.0
48541,5.0
73476,5.0
45302,5.0
77328,3.0
56676,2.0
74219,4.0
83309,4.0
12760,5.0
10937,4.0
33316,1.0
71731,1.0
63214,5.0
78163,4.0
48641,2.0
12241,4.0
58747,4.0
63937,4.0
7408,1.0
13533,5.0
79583,5.0
64550,2.0
86616,4.0
11286,5.0
7393,5.0
70679,5.0
59314,5.0
37271,1.0
17579,2.0
34215,5.0
86439,3.0
35953,3.0
73759,3.0
10779,5.0
81347,4.0
42403,3.0
61059,5.0
87121,5.0
26827,4.0
76030,4.0
88000,3.0
79678,4.0
19109,1.0
24654,4.0
68893,4.0
85624,4.0
68942,3.0
66883,4.0
76700,5.0
59547,5.0
48439,3.0
55668,3.0
19776,3.0
20557,4.0
35240,2.0
81009,3.0
48494,4.0
51526,4.0
72015,4.0
46199,1.0
83225,4.0
30759,4.0
75692,1.0
42632,1.0
13890,1.0
2397,4.0
29863,3.0
17178,5.0
73640,2.0
88640,4.0
69362,5.0
23877,4.0
64694,4.0
56802,4.0
79416,4.0
74667,4.0
31409,5.0
47997,5.0
36446,3.0
5648,4.0
8422,4.0
63303,5.0
24767,3.0
61255,5.0
57727,3.0
25372,4.0
85927,1.0
80246,4.0
32352,3.0
5193,1.0
36688,2.0
393,1.0
72078,3.0
4643,5.0
65758,3.0
80309,5.0
53078,5.0
6602,4.0
9633,5.0
56228,5.0
64587,4.0
4793,3.0
78229,2.0
4508,4.0
