,rating
36863,5.0
82265,5.0
33466,2.0
59278,3.0
64669,4.0
66448,4.0
3201,4.0
34044,4.0
53051,3.0
31269,4.0
33694,3.0
78669,4.0
48636,5.0
66359,2.0
39639,4.0
6804,2.0
31099,1.0
23878,4.0
49730,4.0
52850,4.0
44382,5.0
50660,3.0
47965,4.0
58402,5.0
34638,5.0
6305,3.0
78013,4.0
20637,4.0
59068,3.0
66563,5.0
21249,4.0
22540,1.0
1726,5.0
1261,4.0
46793,5.0
76143,4.0
80813,5.0
49236,2.0
71926,2.0
77081,3.0
23593,3.0
16097,3.0
57660,3.0
83750,4.0
19137,4.0
79702,4.0
24140,5.0
51863,5.0
76449,4.0
4882,1.0
34670,1.0
72620,4.0
1448,4.0
57539,2.0
74040,1.0
59292,5.0
33308,4.0
7197,4.0
73867,3.0
827,4.0
88685,5.0
48735,5.0
49123,5.0
54085,4.0
35540,4.0
2439,1.0
7896,1.0
11443,4.0
44570,5.0
72128,4.0
66781,5.0
46518,4.0
65473,3.0
83451,2.0
36185,3.0
35930,4.0
6295,4.0
12021,4.0
39159,4.0
16751,3.0
60035,1.0
50417,1.0
60272,2.0
55975,1.0
52507,5.0
79008,3.0
84805,3.0
16204,4.0
22334,3.0
58062,5.0
37728,4.0
17366,4.0
45133,4.0
30483,4.0
56914,4.0
7061,3.0
71118,2.0
74076,4.0
73555,4.0
12272,4.0
20479,5.0
81760,3.0
5467,4.0
87557,5.0
8692,5.0
21149,1.0
52268,4.0
17856,3.0
7619,3.0
36088,5.0
61355,4.0
33790,4.0
69252,4.0
70971,4.0
50514,4.0
35783,5.0
89044,2.0
32076,2.0
75528,4.0
88097,5.0
11226,2.0
80749,4.0
53990,2.0
9509,2.0
39935,2.0
15019,3.0
14669,5.0
20380,5.0
56560,4.0
23475,4.0
56169,3.0
56492,1.0
47220,4.0
51498,4.0
350,3.0
70451,4.0
16521,5.0
49438,5.0
57057,4.0
83867,2.0
23616,4.0
87403,4.0
15647,5.0
12415,3.0
88031,1.0
49814,4.0
45835,1.0
26247,4.0
47772,2.0
70505,3.0
14360,3.0
88794,3.0
33378,4.0
10127,5.0
57751,4.0
30601,5.0
18931,4.0
39262,2.0
17157,3.0
55619,3.0
38621,4.0
17978,2.0
61858,3.0
76095,3.0
21002,4.0
1649,4.0
74911,3.0
70541,2.0
50661,5.0
10342,4.0
3979,4.0
70370,3.0
8355,3.0
56989,3.0
20057,4.0
88784,5.0
39675,5.0
88284,4.0
24127,4.0
54873,5.0
21838,4.0
19710,4.0
11792,5.0
77282,4.0
55968,5.0
25228,5.0
72502,4.0
71339,3.0
86350,2.0
34695,3.0
47072,4.0
37912,4.0
26846,1.0
72644,4.0
41281,1.0
70203,2.0
56399,4.0
71219,5.0
74355,3.0
33258,5.0
88563,3.0
44747,3.0
64643,4.0
20181,3.0
38450,3.0
19868,5.0
47840,4.0
31346,3.0
54343,3.0
77671,3.0
45228,3.0
43468,3.0
43199,5.0
9505,5.0
15064,5.0
17509,5.0
36022,5.0
50392,3.0
78147,5.0
71052,5.0
46976,3.0
44850,4.0
80312,3.0
88988,4.0
5005,4.0
52223,5.0
2591,3.0
41328,4.0
60840,4.0
53794,3.0
44934,3.0
21902,3.0
89423,3.0
35421,2.0
77493,3.0
68937,1.0
48382,4.0
52796,5.0
9515,2.0
19864,4.0
80866,5.0
89607,3.0
73062,5.0
3433,5.0
10752,3.0
55138,4.0
4606,2.0
25318,3.0
49541,3.0
56045,2.0
536,4.0
19708,1.0
77440,5.0
57965,3.0
27620,3.0
48158,4.0
50269,5.0
40006,4.0
51987,2.0
70808,4.0
68941,5.0
76880,5.0
39653,5.0
83643,1.0
78747,3.0
80006,4.0
1071,2.0
80792,4.0
77541,3.0
82184,3.0
75123,3.0
33252,2.0
4212,3.0
49668,4.0
32011,2.0
67148,2.0
68911,5.0
36739,5.0
39636,2.0
10708,3.0
36367,2.0
3973,2.0
22419,5.0
2187,3.0
29354,5.0
76324,4.0
19907,4.0
27557,3.0
62307,5.0
87117,4.0
34944,4.0
57708,4.0
10793,4.0
61219,4.0
39794,4.0
30172,3.0
74249,5.0
8879,2.0
12101,5.0
8381,1.0
49345,4.0
27667,4.0
2679,5.0
46553,3.0
26814,2.0
61850,4.0
7844,3.0
80488,5.0
40524,3.0
26226,3.0
25201,3.0
41573,4.0
14164,4.0
54917,5.0
53448,4.0
10945,3.0
53055,3.0
30293,1.0
86875,4.0
614,4.0
69040,4.0
23205,4.0
25834,4.0
30021,3.0
14967,4.0
85000,4.0
33739,3.0
55927,3.0
65829,5.0
53907,4.0
33663,4.0
15621,4.0
47905,1.0
13272,3.0
25725,3.0
6592,1.0
12095,4.0
64604,4.0
43444,5.0
64145,4.0
27968,4.0
26009,4.0
56025,1.0
23410,4.0
21077,4.0
12966,5.0
17035,3.0
36141,5.0
54147,5.0
83605,4.0
34969,3.0
14825,4.0
66469,4.0
6314,2.0
60058,3.0
88946,4.0
77978,4.0
68870,3.0
73267,4.0
26705,1.0
26905,3.0
20509,4.0
86845,3.0
11913,3.0
19062,5.0
28406,3.0
76334,5.0
5865,2.0
5944,4.0
73671,1.0
43427,2.0
82993,1.0
116,5.0
66479,3.0
45358,2.0
46546,5.0
19575,5.0
8179,3.0
60708,1.0
83563,5.0
48293,1.0
13028,4.0
16938,5.0
49570,5.0
53872,4.0
2748,1.0
2762,4.0
12584,3.0
24121,4.0
41638,2.0
88146,1.0
69023,2.0
66288,1.0
21121,1.0
41558,1.0
81618,1.0
40127,1.0
27402,1.0
18612,1.0
4711,1.0
20744,3.0
60460,2.0
84944,3.0
42068,2.0
21455,3.0
61802,4.0
60954,3.0
2806,3.0
51204,3.0
2979,4.0
7216,4.0
45980,3.0
57690,3.0
18079,5.0
64338,4.0
60837,4.0
71882,4.0
40362,5.0
36241,5.0
41996,3.0
36913,5.0
52078,5.0
13238,5.0
6290,4.0
43912,4.0
195,5.0
13568,4.0
28877,3.0
45455,2.0
11056,4.0
69314,2.0
81774,3.0
40862,4.0
28239,4.0
46880,3.0
66027,4.0
41681,3.0
35772,3.0
50437,2.0
85276,3.0
13822,2.0
62359,3.0
31823,3.0
32725,5.0
44604,3.0
56667,1.0
7355,5.0
78802,4.0
25038,4.0
16848,2.0
72252,3.0
44042,1.0
23711,4.0
47897,3.0
89148,4.0
798,2.0
71446,1.0
81574,2.0
70191,3.0
1626,4.0
10871,3.0
61294,3.0
40776,3.0
20861,4.0
56541,3.0
66561,3.0
80116,5.0
88152,4.0
40434,5.0
71808,4.0
4074,4.0
88241,3.0
34450,4.0
33886,5.0
66562,2.0
23017,1.0
4053,4.0
32744,4.0
52284,3.0
2595,3.0
11149,5.0
45754,3.0
60649,2.0
44875,5.0
40282,3.0
18991,5.0
77301,4.0
40788,4.0
23872,2.0
23148,4.0
51510,4.0
9996,4.0
1638,2.0
27310,2.0
60951,2.0
61330,1.0
67533,3.0
29447,4.0
26650,2.0
2935,3.0
55105,4.0
7981,5.0
68660,3.0
66670,4.0
88057,5.0
66853,4.0
15897,4.0
35538,5.0
74973,4.0
54048,4.0
61498,3.0
6077,3.0
60982,4.0
29653,3.0
64890,3.0
62383,3.0
60249,3.0
34604,5.0
52441,4.0
41114,2.0
88058,3.0
87831,2.0
8763,4.0
18801,3.0
46356,4.0
8183,5.0
82805,3.0
4678,4.0
80832,5.0
18289,3.0
88647,5.0
37984,3.0
74574,4.0
11934,5.0
11248,3.0
3367,5.0
26537,4.0
2050,3.0
41431,4.0
59817,5.0
39296,3.0
77628,4.0
78052,1.0
36936,5.0
52086,3.0
17985,3.0
77624,4.0
4084,1.0
19683,1.0
10842,4.0
60213,4.0
67283,3.0
57718,3.0
48846,2.0
73179,3.0
87083,5.0
76756,4.0
84178,3.0
45959,2.0
60589,1.0
77455,3.0
32214,5.0
85993,4.0
2803,3.0
9019,3.0
35720,2.0
23257,3.0
88471,3.0
17296,4.0
84267,3.0
40374,3.0
14256,3.0
82903,5.0
55128,4.0
29960,2.0
88833,5.0
62380,3.0
59477,3.0
36432,3.0
67310,2.0
10763,3.0
73818,4.0
83002,4.0
76635,5.0
30232,5.0
7424,4.0
50641,3.0
77343,3.0
66493,5.0
58452,3.0
103,2.0
51741,4.0
31651,3.0
76594,1.0
11472,3.0
20251,2.0
24218,3.0
25605,3.0
71556,4.0
69184,3.0
71547,3.0
56435,4.0
44283,3.0
88932,2.0
37458,2.0
39143,4.0
50488,3.0
15829,4.0
45821,3.0
25438,5.0
42172,4.0
7302,3.0
26813,3.0
42067,2.0
70502,3.0
55265,4.0
67338,4.0
55750,3.0
76833,4.0
46242,4.0
47085,4.0
35708,3.0
48140,3.0
35076,3.0
83030,1.0
11374,2.0
2069,3.0
32618,3.0
71148,4.0
48383,4.0
77746,5.0
27002,3.0
72773,4.0
42643,4.0
71701,3.0
88154,3.0
74359,3.0
74078,3.0
31374,3.0
54822,5.0
40517,3.0
60335,3.0
38720,4.0
6921,4.0
50155,4.0
35208,4.0
85582,3.0
16031,4.0
18050,3.0
19844,4.0
23859,5.0
76215,4.0
85249,4.0
77874,4.0
82575,4.0
47067,5.0
84258,3.0
42279,3.0
18644,4.0
29423,5.0
12892,1.0
15944,3.0
8542,2.0
1427,5.0
49499,3.0
8629,5.0
60894,3.0
79488,4.0
56630,3.0
68279,3.0
33855,3.0
