,rating
67941,5.0
11324,3.0
44609,5.0
7605,5.0
44781,1.0
27037,4.0
68291,2.0
4548,4.0
50222,2.0
33193,5.0
59075,4.0
4010,4.0
84840,4.0
71903,2.0
4533,3.0
42712,5.0
89385,3.0
66414,4.0
80387,4.0
24098,2.0
24268,4.0
7403,4.0
62144,5.0
51943,4.0
47227,5.0
1400,5.0
132,2.0
75107,3.0
42046,5.0
26953,4.0
32994,4.0
13323,2.0
86928,4.0
68879,3.0
81707,2.0
6872,2.0
59642,3.0
55660,5.0
24504,1.0
43309,3.0
72277,4.0
36048,3.0
75346,5.0
26319,2.0
42444,3.0
20531,4.0
32206,4.0
241,4.0
19856,5.0
68004,4.0
24128,5.0
23018,4.0
27204,4.0
86678,4.0
85476,4.0
6989,4.0
16858,3.0
38256,4.0
5682,4.0
14614,3.0
64358,4.0
33436,2.0
16894,5.0
46901,3.0
19984,4.0
43953,4.0
32048,5.0
2797,5.0
80424,5.0
11496,5.0
65038,3.0
66134,4.0
60620,3.0
17936,4.0
71712,3.0
43152,4.0
64775,4.0
4790,5.0
53533,3.0
23589,3.0
71507,5.0
88391,3.0
7351,3.0
30851,5.0
78496,4.0
65914,4.0
33918,4.0
16304,5.0
21012,4.0
86801,4.0
49571,5.0
28278,2.0
10476,5.0
37174,3.0
87399,3.0
86702,5.0
69434,5.0
10580,3.0
61876,3.0
6222,5.0
62060,5.0
81441,4.0
14345,5.0
487,4.0
22898,2.0
32621,5.0
16357,1.0
57935,5.0
1676,5.0
62388,3.0
59417,5.0
26551,4.0
40300,4.0
78718,5.0
56392,4.0
67474,4.0
36948,5.0
30447,5.0
85644,4.0
70842,4.0
23757,4.0
63392,4.0
56986,4.0
50614,5.0
60173,5.0
36586,2.0
74109,2.0
54436,3.0
23380,3.0
16495,3.0
60328,4.0
29667,4.0
78118,3.0
31086,4.0
34591,4.0
59003,4.0
48715,2.0
85792,3.0
35585,3.0
22082,3.0
85883,4.0
38758,1.0
46907,5.0
46536,5.0
7327,3.0
21409,4.0
52230,4.0
28200,4.0
40308,4.0
62339,3.0
17793,3.0
5888,3.0
55261,2.0
63528,5.0
75797,1.0
38703,4.0
43800,5.0
83277,5.0
72703,3.0
72529,5.0
85138,5.0
82976,4.0
59920,4.0
36572,4.0
21080,5.0
88600,4.0
50663,3.0
56925,1.0
72196,5.0
35580,5.0
3821,5.0
83600,3.0
68159,5.0
53917,5.0
33408,5.0
6161,4.0
