,rating
7765,4.0
82590,4.0
20829,5.0
59262,5.0
87495,5.0
21992,1.0
48661,3.0
65950,3.0
75535,5.0
55843,5.0
15367,3.0
14354,5.0
78326,3.0
22845,1.0
61462,1.0
37901,1.0
76891,4.0
73687,5.0
34958,4.0
9291,2.0
66671,1.0
44062,2.0
19969,3.0
12026,5.0
45790,3.0
25836,5.0
9405,5.0
57030,3.0
50239,3.0
56585,2.0
50312,2.0
27651,2.0
65081,4.0
5168,4.0
33879,4.0
61400,4.0
22483,5.0
6898,2.0
43451,2.0
21215,4.0
72748,3.0
46386,3.0
119,5.0
26419,3.0
60535,4.0
16998,4.0
48802,3.0
61230,4.0
25938,5.0
61158,4.0
50564,4.0
5906,4.0
476,5.0
68604,3.0
44717,5.0
74430,3.0
68773,5.0
85940,4.0
34085,5.0
70301,4.0
31153,5.0
46095,2.0
78653,5.0
17114,4.0
62645,4.0
72440,4.0
55800,4.0
70664,4.0
24113,4.0
60646,5.0
52431,5.0
32277,4.0
32289,5.0
30853,2.0
24227,2.0
39123,3.0
47097,5.0
34814,5.0
40667,5.0
35912,5.0
29963,4.0
51401,4.0
17813,4.0
58725,3.0
24367,1.0
81202,2.0
79905,4.0
75828,5.0
22245,4.0
5763,4.0
64143,3.0
26245,3.0
84084,4.0
60367,3.0
50863,3.0
16143,3.0
21119,4.0
72394,1.0
1091,4.0
33522,5.0
65568,5.0
73875,5.0
50231,5.0
65283,3.0
48834,3.0
86530,2.0
60858,5.0
29365,4.0
33117,5.0
16547,3.0
77512,1.0
56501,3.0
81346,4.0
72597,4.0
56833,2.0
37943,3.0
18632,5.0
80632,5.0
19285,1.0
37188,2.0
2997,3.0
44552,4.0
67982,4.0
76670,2.0
76704,5.0
26494,3.0
83478,3.0
6530,3.0
85236,4.0
53927,4.0
42823,5.0
57153,4.0
10337,3.0
43273,2.0
1568,3.0
48409,2.0
21048,4.0
83386,3.0
20107,3.0
16824,4.0
67242,4.0
40561,5.0
78899,5.0
4666,5.0
36231,5.0
16854,2.0
11906,3.0
19524,2.0
21169,4.0
88096,5.0
45555,4.0
1882,5.0
21344,2.0
11636,3.0
55005,2.0
11513,4.0
35988,2.0
24899,4.0
67678,4.0
5472,5.0
64199,3.0
36597,5.0
38226,3.0
70526,5.0
57817,5.0
27952,2.0
60212,3.0
57844,4.0
60999,4.0
30013,4.0
835,4.0
28129,5.0
43973,3.0
86755,2.0
75038,3.0
66738,3.0
78634,5.0
83080,5.0
80091,4.0
40467,5.0
20496,3.0
45225,4.0
8753,4.0
41312,3.0
86179,3.0
14741,3.0
55338,3.0
19084,3.0
6400,5.0
65261,2.0
48361,5.0
2546,3.0
44563,4.0
31116,5.0
88967,4.0
64283,4.0
12178,3.0
72012,4.0
56874,5.0
1672,4.0
50022,3.0
28256,3.0
85771,4.0
76928,2.0
16531,4.0
7689,4.0
67288,1.0
5013,4.0
8536,2.0
70232,4.0
26402,4.0
53187,5.0
57108,4.0
69391,4.0
67480,4.0
28120,4.0
22864,4.0
33830,5.0
88075,2.0
53647,4.0
45251,3.0
53028,4.0
3185,3.0
25221,5.0
77621,2.0
78837,1.0
64985,3.0
4208,3.0
60123,2.0
35629,2.0
25667,1.0
42826,2.0
68796,4.0
55295,3.0
50046,4.0
9823,1.0
85226,4.0
62559,5.0
36035,4.0
6109,4.0
70083,4.0
24177,5.0
48632,3.0
28828,3.0
30074,5.0
49561,4.0
58005,4.0
55876,3.0
82432,4.0
48295,3.0
69630,3.0
8454,3.0
87330,3.0
42179,4.0
2954,2.0
75030,2.0
44915,4.0
78348,4.0
77123,5.0
79191,3.0
44455,4.0
51322,5.0
28807,5.0
44033,5.0
57922,4.0
77194,3.0
42733,4.0
31525,5.0
18460,5.0
83899,4.0
87082,4.0
87595,2.0
37678,5.0
26036,4.0
26014,4.0
65694,5.0
69306,3.0
53866,4.0
21539,3.0
65567,4.0
56557,5.0
24146,4.0
7281,5.0
13522,3.0
87191,3.0
52193,4.0
25733,2.0
15355,3.0
36292,4.0
32874,5.0
596,2.0
48111,3.0
1853,4.0
59646,2.0
87031,4.0
60099,1.0
59302,2.0
68046,5.0
60488,1.0
12126,5.0
59272,1.0
40768,3.0
18256,3.0
53924,4.0
70075,3.0
10622,2.0
52980,1.0
28071,3.0
14731,2.0
74600,1.0
34792,3.0
43121,4.0
43192,3.0
699,4.0
21460,4.0
65263,4.0
39809,4.0
10481,3.0
49469,4.0
45174,4.0
33632,5.0
33366,5.0
45127,5.0
44630,4.0
10250,3.0
73020,5.0
23917,5.0
18577,4.0
10148,3.0
1067,4.0
79257,3.0
1798,4.0
66017,4.0
35101,4.0
37893,3.0
34483,3.0
25109,4.0
41289,4.0
40635,3.0
7066,4.0
82752,4.0
89589,5.0
15855,4.0
81138,4.0
79260,4.0
48736,4.0
30549,5.0
6670,4.0
44662,4.0
13619,4.0
49144,2.0
1018,4.0
54072,3.0
35456,3.0
8924,3.0
69946,5.0
4975,3.0
64262,1.0
31748,1.0
82174,5.0
46794,3.0
8739,5.0
64169,4.0
37497,3.0
64323,3.0
10048,4.0
70189,5.0
21191,3.0
56891,4.0
58285,4.0
67912,4.0
57494,5.0
86463,2.0
2856,4.0
84689,5.0
79779,2.0
43285,4.0
27176,4.0
89069,4.0
75066,4.0
23154,3.0
49001,4.0
30644,4.0
26920,4.0
70604,4.0
65481,2.0
72258,2.0
55555,3.0
64385,4.0
67789,3.0
20715,3.0
41005,4.0
82710,2.0
62417,5.0
71697,5.0
72341,4.0
36380,3.0
42754,3.0
58982,3.0
10705,3.0
78586,3.0
41541,3.0
74260,5.0
73624,4.0
65120,5.0
31270,5.0
22654,3.0
27173,5.0
50183,5.0
26708,4.0
38481,3.0
33538,4.0
15393,2.0
607,4.0
20051,4.0
46476,4.0
80394,3.0
10467,2.0
88793,5.0
7455,5.0
54415,4.0
14542,4.0
7173,5.0
23510,2.0
48381,4.0
87597,5.0
42913,4.0
29041,4.0
53789,5.0
30160,3.0
23314,4.0
38567,4.0
86107,4.0
71412,4.0
88063,1.0
56288,4.0
77993,3.0
38189,3.0
49772,4.0
24502,2.0
34698,3.0
79696,3.0
64178,4.0
72943,4.0
2645,4.0
66375,4.0
52184,3.0
60879,4.0
8109,3.0
54959,5.0
42236,4.0
37983,4.0
75188,3.0
63059,3.0
19241,5.0
29719,4.0
61454,5.0
70827,3.0
4850,5.0
20270,5.0
34673,5.0
88114,3.0
88810,5.0
58332,5.0
23294,4.0
43629,1.0
79249,4.0
32765,4.0
79276,4.0
31200,4.0
76780,4.0
68395,5.0
4341,4.0
56550,5.0
63217,5.0
84749,4.0
2067,4.0
29428,3.0
23797,3.0
53293,4.0
13615,5.0
55328,4.0
22417,4.0
85144,4.0
24264,3.0
48991,3.0
41113,2.0
46455,3.0
36996,2.0
52004,2.0
21772,2.0
85139,3.0
75366,3.0
4449,4.0
43158,2.0
21610,4.0
