,rating
72058,4.0
48266,4.0
40402,5.0
74989,5.0
23900,3.0
70486,4.0
72622,3.0
73393,3.0
31499,2.0
39687,3.0
68315,4.0
59618,4.0
50260,4.0
19193,5.0
46348,4.0
73979,5.0
84712,5.0
67164,3.0
11961,3.0
71015,3.0
4037,3.0
38445,5.0
78781,5.0
79859,1.0
13022,2.0
36170,4.0
86916,5.0
20036,3.0
48205,2.0
43561,2.0
76321,5.0
31435,4.0
80576,4.0
71436,5.0
80490,5.0
71528,3.0
77957,4.0
32867,2.0
52806,1.0
89630,3.0
2732,4.0
13032,3.0
33095,5.0
77314,3.0
52553,5.0
61382,4.0
40056,5.0
58156,5.0
35441,5.0
88804,3.0
68198,4.0
13595,5.0
29721,3.0
33450,4.0
47655,4.0
9414,4.0
72888,1.0
2021,4.0
74051,5.0
18896,5.0
33989,2.0
25250,3.0
86712,5.0
28590,5.0
5746,3.0
18837,5.0
17820,3.0
77557,5.0
24324,3.0
77918,5.0
1844,3.0
63630,3.0
13954,4.0
56007,1.0
80218,5.0
51773,3.0
30744,3.0
36098,1.0
52484,2.0
56635,5.0
64682,5.0
35070,4.0
53601,1.0
25883,5.0
6147,2.0
21231,1.0
4834,2.0
81922,3.0
22161,5.0
53121,2.0
836,2.0
57340,3.0
86520,4.0
58985,5.0
48257,5.0
42390,4.0
22159,4.0
11369,1.0
29532,4.0
87413,3.0
70845,5.0
5816,3.0
37496,4.0
6842,2.0
34639,4.0
88304,3.0
18541,5.0
57488,5.0
9762,2.0
29704,3.0
68800,4.0
69493,4.0
9957,5.0
56309,4.0
15222,4.0
79359,5.0
59448,3.0
55921,3.0
6435,5.0
27929,5.0
36854,3.0
56429,4.0
78998,4.0
47092,3.0
53476,4.0
65671,3.0
32582,3.0
15880,2.0
85397,2.0
82108,3.0
45707,2.0
80124,5.0
65304,2.0
28293,3.0
46506,5.0
27689,3.0
67302,2.0
38995,1.0
71992,4.0
30207,3.0
16593,4.0
79834,4.0
22553,4.0
1885,4.0
74871,1.0
39637,3.0
9188,3.0
12679,4.0
48178,4.0
9730,2.0
56923,5.0
3382,3.0
4376,2.0
6319,4.0
87939,3.0
73224,4.0
51520,3.0
24312,3.0
25078,3.0
70792,3.0
2196,2.0
31715,4.0
42389,3.0
45453,2.0
66388,3.0
35524,5.0
65074,4.0
64200,4.0
86480,4.0
60031,5.0
55206,2.0
771,4.0
35552,4.0
64758,1.0
20692,5.0
46987,2.0
42780,2.0
14513,2.0
63535,2.0
87469,4.0
88918,3.0
12984,5.0
48868,4.0
57836,4.0
82734,5.0
56241,1.0
80582,4.0
88549,2.0
63037,2.0
18385,5.0
12422,4.0
71099,2.0
58155,5.0
40349,1.0
28296,3.0
33741,4.0
84053,5.0
28785,5.0
40895,5.0
