,rating
83307,2.0
67897,2.0
14175,1.0
30309,4.0
53594,2.0
1103,4.0
84558,5.0
32462,3.0
70794,4.0
48304,2.0
2207,5.0
76352,4.0
28533,4.0
12505,5.0
17840,5.0
30940,5.0
40322,3.0
32115,4.0
25994,4.0
26341,4.0
36610,3.0
32024,4.0
69423,3.0
54733,1.0
23608,2.0
68484,5.0
41032,1.0
53230,5.0
53469,3.0
87601,5.0
28108,1.0
74181,5.0
6112,1.0
54507,2.0
12184,3.0
86763,3.0
59455,5.0
83240,3.0
26156,2.0
30665,2.0
89301,2.0
67970,4.0
186,3.0
31515,3.0
166,4.0
69886,4.0
30551,4.0
41737,3.0
40265,5.0
43923,2.0
57609,2.0
60053,2.0
43437,4.0
85286,4.0
72370,5.0
28608,3.0
68201,4.0
66106,5.0
58683,5.0
70956,5.0
45778,4.0
1978,5.0
64281,2.0
71886,5.0
83040,5.0
72131,5.0
7125,5.0
55676,3.0
57810,5.0
58457,5.0
8855,5.0
88992,4.0
25716,3.0
62921,5.0
78250,4.0
51349,4.0
52392,4.0
60570,4.0
55251,4.0
85429,4.0
221,4.0
25687,3.0
43398,4.0
87530,4.0
74530,4.0
261,4.0
6180,4.0
24912,5.0
78373,4.0
62792,3.0
52314,4.0
7650,3.0
44592,3.0
3254,3.0
8728,4.0
21037,3.0
4394,3.0
79731,4.0
87709,2.0
76438,3.0
71252,5.0
52079,4.0
53861,3.0
87193,4.0
10799,5.0
38049,1.0
10468,3.0
77445,3.0
38601,3.0
15068,4.0
43480,5.0
80263,2.0
43242,3.0
38719,4.0
22574,3.0
62068,5.0
81027,2.0
63141,5.0
4888,4.0
20412,4.0
46349,3.0
354,5.0
60043,2.0
45811,5.0
70423,1.0
20518,4.0
20489,4.0
83146,1.0
70681,3.0
15565,2.0
8371,3.0
60490,1.0
47394,5.0
35373,1.0
64129,2.0
11700,4.0
25452,3.0
83721,1.0
5243,4.0
12215,4.0
52922,3.0
68558,1.0
11143,5.0
44513,3.0
68752,1.0
87615,1.0
12140,4.0
88902,5.0
69008,5.0
26868,2.0
70358,1.0
33619,3.0
38437,5.0
11191,3.0
45227,5.0
27066,3.0
4761,5.0
46374,5.0
54922,4.0
88593,3.0
59017,1.0
46218,3.0
9080,1.0
17164,4.0
45296,5.0
50983,4.0
56932,5.0
26399,5.0
19229,5.0
73183,5.0
84313,2.0
74462,3.0
3870,5.0
49766,3.0
8058,4.0
64337,4.0
72795,3.0
10103,5.0
13625,3.0
48754,3.0
72347,5.0
60457,4.0
83406,3.0
1938,3.0
30438,5.0
17361,5.0
86665,5.0
40979,3.0
3415,3.0
49982,2.0
80403,4.0
60598,1.0
77675,5.0
41302,3.0
4406,1.0
60827,4.0
73124,4.0
15839,4.0
13848,2.0
73602,4.0
66504,4.0
723,3.0
53343,1.0
21056,1.0
81089,5.0
24062,1.0
79250,4.0
55783,3.0
44763,2.0
35052,1.0
883,3.0
72743,3.0
17434,5.0
61725,3.0
46025,3.0
48590,3.0
32918,4.0
53050,3.0
53041,1.0
20941,1.0
21376,3.0
77199,2.0
33581,5.0
22232,4.0
30526,3.0
34664,4.0
3740,4.0
82000,4.0
27234,4.0
58825,4.0
84361,4.0
63889,3.0
63400,3.0
47242,3.0
42181,3.0
75945,4.0
82304,2.0
86419,2.0
46385,4.0
53960,4.0
33612,5.0
61797,2.0
72229,4.0
86057,2.0
6578,5.0
7601,2.0
41710,4.0
2379,5.0
86509,1.0
88066,4.0
20731,2.0
65501,3.0
79713,5.0
3799,5.0
3902,2.0
49118,5.0
38284,1.0
68,5.0
83687,5.0
16845,5.0
53223,3.0
37687,4.0
8455,4.0
48452,2.0
69067,3.0
34504,3.0
34671,4.0
62157,2.0
50187,3.0
34033,4.0
23209,5.0
49504,3.0
60538,3.0
78307,5.0
19638,4.0
82557,5.0
83454,3.0
5449,4.0
4233,1.0
87548,4.0
18803,4.0
65002,5.0
25772,3.0
77183,4.0
30870,4.0
47667,3.0
24986,5.0
8974,3.0
45508,3.0
47405,5.0
32718,3.0
21792,4.0
28681,4.0
81482,4.0
7049,5.0
47756,3.0
8252,4.0
16977,4.0
65764,3.0
86170,3.0
17575,4.0
48999,4.0
63760,4.0
33438,5.0
25612,5.0
48310,5.0
43996,5.0
6388,4.0
74188,5.0
28982,3.0
53024,5.0
43059,3.0
12362,2.0
31048,2.0
85439,3.0
16918,5.0
82241,5.0
64804,1.0
24144,1.0
69978,2.0
1762,3.0
61184,3.0
58506,1.0
27101,1.0
19898,4.0
29639,2.0
16368,3.0
24369,1.0
33472,5.0
64263,4.0
117,4.0
56083,4.0
6892,4.0
60709,4.0
80623,4.0
75606,4.0
3250,4.0
