,rating
83307,2.0
67897,2.0
88363,4.0
86406,5.0
34794,5.0
50709,5.0
85157,3.0
85911,3.0
19135,3.0
12505,5.0
32115,4.0
69669,5.0
51558,2.0
17175,3.0
87019,5.0
28108,1.0
74181,5.0
12184,3.0
59455,5.0
35418,1.0
76349,5.0
83240,3.0
42553,3.0
69886,4.0
2892,3.0
87549,4.0
69597,3.0
48185,3.0
14891,3.0
22318,4.0
1336,4.0
644,4.0
49555,5.0
89214,5.0
10128,4.0
85286,4.0
28608,3.0
66106,5.0
58683,5.0
20044,5.0
80654,3.0
11322,5.0
64281,2.0
71886,5.0
55676,3.0
81442,5.0
69861,4.0
65378,3.0
16529,5.0
68753,4.0
51349,4.0
23737,4.0
67598,5.0
221,4.0
25687,3.0
87730,5.0
87530,4.0
23034,5.0
6180,4.0
52314,4.0
3254,3.0
59683,4.0
21037,3.0
87709,2.0
76438,3.0
53861,3.0
25474,4.0
9555,4.0
44192,4.0
44058,2.0
2528,1.0
38049,1.0
77477,5.0
76266,5.0
43242,3.0
2190,5.0
18947,1.0
78995,4.0
81027,2.0
31437,2.0
19260,5.0
20518,4.0
20489,4.0
60490,1.0
7799,2.0
67987,4.0
11700,4.0
83721,1.0
12215,4.0
74029,5.0
52922,3.0
68558,1.0
21835,1.0
69340,3.0
31660,4.0
44513,3.0
88902,5.0
69008,5.0
45378,1.0
3442,4.0
54322,1.0
87188,3.0
38437,5.0
82269,4.0
82151,1.0
50983,4.0
12682,5.0
56932,5.0
57013,5.0
8653,5.0
6547,5.0
21117,3.0
74462,3.0
3870,5.0
49766,3.0
73811,5.0
8058,4.0
45445,4.0
13625,3.0
39192,3.0
80915,3.0
57819,4.0
23913,3.0
83948,3.0
78556,4.0
6923,4.0
86276,4.0
49982,2.0
45359,1.0
4406,1.0
73602,4.0
66504,4.0
21056,1.0
67714,2.0
35029,1.0
34785,4.0
46771,5.0
883,3.0
23975,2.0
53050,3.0
53041,1.0
12836,4.0
63058,5.0
56895,3.0
70047,2.0
3300,3.0
33581,5.0
6405,4.0
64329,5.0
26863,5.0
46554,4.0
48421,3.0
20168,3.0
18191,3.0
19312,3.0
86419,2.0
69455,4.0
33612,5.0
46489,4.0
59846,3.0
39488,4.0
65501,3.0
79713,5.0
3799,5.0
38284,1.0
16402,5.0
2756,2.0
37076,4.0
53447,5.0
18014,2.0
56685,2.0
26113,2.0
56154,3.0
50187,3.0
78433,1.0
65490,2.0
67140,5.0
36895,5.0
4018,3.0
980,5.0
55027,4.0
38388,5.0
32718,3.0
27579,4.0
73390,5.0
87277,4.0
7049,5.0
58849,4.0
16977,4.0
50401,2.0
63760,4.0
74188,5.0
28982,3.0
25381,4.0
3370,3.0
20682,4.0
7185,2.0
85439,3.0
82241,5.0
64804,1.0
61184,3.0
1415,3.0
64286,3.0
48466,3.0
3250,4.0
66864,5.0
6598,4.0
24224,4.0
8129,3.0
34408,4.0
38202,4.0
26512,3.0
72543,4.0
55413,3.0
21180,5.0
78184,2.0
66069,5.0
18707,5.0
62662,4.0
88773,5.0
13831,3.0
57431,5.0
4425,5.0
54512,4.0
63183,2.0
10243,1.0
41962,5.0
2534,5.0
85145,5.0
57075,4.0
83795,3.0
6570,4.0
33575,2.0
33570,5.0
30332,4.0
28212,5.0
7789,5.0
21719,3.0
26222,5.0
26025,4.0
62247,4.0
6897,4.0
45777,4.0
45920,4.0
64245,4.0
68633,4.0
31601,4.0
655,4.0
32840,1.0
51167,5.0
4297,1.0
78215,5.0
18625,3.0
43757,2.0
51688,2.0
55374,2.0
5599,4.0
61699,3.0
77953,2.0
33932,5.0
66602,1.0
63121,2.0
621,4.0
27338,3.0
47094,2.0
87941,4.0
25374,5.0
84719,4.0
20756,4.0
75252,4.0
49462,4.0
21233,4.0
54949,4.0
56664,1.0
83021,3.0
44257,5.0
13373,4.0
50166,5.0
21448,3.0
7247,3.0
44616,3.0
12016,3.0
36085,4.0
13172,4.0
51090,4.0
14195,3.0
19659,4.0
26793,2.0
10400,3.0
10256,5.0
75172,5.0
61098,4.0
88912,4.0
96,5.0
80591,3.0
19588,1.0
77801,5.0
79832,4.0
46639,4.0
12020,1.0
35985,2.0
32035,4.0
77855,5.0
17569,5.0
54087,4.0
4368,5.0
61814,2.0
85140,1.0
21120,5.0
26515,1.0
44266,4.0
52867,3.0
76788,4.0
87303,1.0
24230,1.0
15817,4.0
62481,4.0
77461,4.0
33862,2.0
47596,3.0
6418,4.0
82172,3.0
2147,4.0
59990,4.0
70997,3.0
33278,4.0
75052,4.0
3491,4.0
74010,4.0
59960,4.0
5788,4.0
56402,4.0
27874,3.0
50064,3.0
41670,4.0
76024,3.0
78182,5.0
