,rating
1103,4.0
48304,2.0
2207,5.0
26341,4.0
68484,5.0
6112,1.0
30665,2.0
89301,2.0
67970,4.0
186,3.0
30551,4.0
40265,5.0
43923,2.0
57609,2.0
45778,4.0
1978,5.0
83040,5.0
72131,5.0
57810,5.0
25716,3.0
43398,4.0
261,4.0
24912,5.0
78373,4.0
44592,3.0
79731,4.0
52079,4.0
10468,3.0
77445,3.0
15068,4.0
43480,5.0
80263,2.0
38719,4.0
22574,3.0
63141,5.0
354,5.0
70423,1.0
70681,3.0
15565,2.0
64129,2.0
25452,3.0
5243,4.0
45227,5.0
54922,4.0
88593,3.0
59017,1.0
46218,3.0
9080,1.0
45296,5.0
26399,5.0
19229,5.0
84313,2.0
64337,4.0
72347,5.0
83406,3.0
1938,3.0
86665,5.0
77675,5.0
60827,4.0
723,3.0
81089,5.0
44763,2.0
17434,5.0
20941,1.0
77199,2.0
22232,4.0
34664,4.0
3740,4.0
27234,4.0
63889,3.0
42181,3.0
53960,4.0
61797,2.0
7601,2.0
68,5.0
83687,5.0
16845,5.0
48452,2.0
34671,4.0
34033,4.0
49504,3.0
60538,3.0
82557,5.0
87548,4.0
65002,5.0
8974,3.0
45508,3.0
21792,4.0
47756,3.0
65764,3.0
53024,5.0
24144,1.0
1762,3.0
27101,1.0
19898,4.0
64263,4.0
6892,4.0
60709,4.0
80623,4.0
33001,4.0
36975,5.0
17689,3.0
49509,2.0
10747,4.0
79075,3.0
7131,3.0
31974,4.0
20137,4.0
74502,4.0
59803,2.0
54706,3.0
23030,5.0
87362,3.0
36683,3.0
8359,4.0
18620,4.0
8792,4.0
25311,4.0
89374,4.0
88516,3.0
59549,3.0
51049,4.0
32087,3.0
37973,2.0
19029,5.0
7422,4.0
60677,4.0
32996,4.0
77683,4.0
26775,3.0
46380,5.0
22677,3.0
38463,3.0
57825,5.0
13412,3.0
78448,3.0
60504,4.0
32771,4.0
8385,2.0
63542,5.0
47422,3.0
45624,3.0
46268,5.0
34100,3.0
20366,4.0
47132,4.0
79866,3.0
