,rating
72179,5.0
44781,1.0
3832,5.0
68291,2.0
25076,1.0
4548,4.0
87227,5.0
54522,1.0
4010,4.0
4533,3.0
42712,5.0
66414,4.0
80387,4.0
56017,4.0
24098,2.0
24268,4.0
62144,5.0
51943,4.0
44053,4.0
1400,5.0
132,2.0
75107,3.0
42046,5.0
26953,4.0
13323,2.0
44639,2.0
86928,4.0
68879,3.0
69382,2.0
44102,3.0
6872,2.0
55660,5.0
24504,1.0
36048,3.0
11537,3.0
26319,2.0
20531,4.0
50521,3.0
32206,4.0
241,4.0
59071,1.0
36348,5.0
23018,4.0
27204,4.0
82572,4.0
34467,5.0
51446,4.0
6907,4.0
46949,4.0
33436,2.0
46901,3.0
19984,4.0
83272,3.0
11496,5.0
65038,3.0
66134,4.0
60620,3.0
17936,4.0
71712,3.0
73160,5.0
43081,3.0
64775,4.0
43538,5.0
4790,5.0
29852,4.0
53533,3.0
71507,5.0
88391,3.0
40689,4.0
5940,3.0
30851,5.0
68923,4.0
19502,4.0
74679,3.0
16304,5.0
21012,4.0
62518,5.0
86801,4.0
28278,2.0
37174,3.0
77930,5.0
86702,5.0
69434,5.0
31544,3.0
10580,3.0
84094,5.0
6222,5.0
35751,3.0
62060,5.0
81441,4.0
14345,5.0
487,4.0
22898,2.0
32621,5.0
1676,5.0
69165,4.0
68928,5.0
65226,4.0
36948,5.0
1604,5.0
51851,4.0
23757,4.0
55829,4.0
23396,4.0
56986,4.0
60173,5.0
43668,4.0
54436,3.0
23380,3.0
16495,3.0
29667,4.0
78118,3.0
31086,4.0
83894,2.0
35585,3.0
22082,3.0
85883,4.0
85300,4.0
46536,5.0
21409,4.0
11668,4.0
52230,4.0
55713,3.0
41310,3.0
62339,3.0
2525,5.0
17793,3.0
5888,3.0
63528,5.0
75994,3.0
38703,4.0
28699,5.0
24391,3.0
39891,4.0
76748,1.0
46338,2.0
83277,5.0
64378,5.0
72703,3.0
72529,5.0
82976,4.0
59920,4.0
82876,1.0
82770,4.0
82763,3.0
72196,5.0
35580,5.0
20133,5.0
72313,1.0
73954,3.0
81765,4.0
32556,1.0
60977,3.0
15583,3.0
59155,3.0
59689,1.0
58852,2.0
23755,3.0
8775,3.0
14177,3.0
30486,4.0
34216,5.0
39572,4.0
49476,3.0
14846,5.0
68040,5.0
17691,5.0
44186,4.0
25465,3.0
58503,5.0
78451,3.0
84825,3.0
17234,2.0
32586,5.0
2971,5.0
18725,5.0
26713,5.0
3274,5.0
51614,5.0
51136,5.0
34257,5.0
76839,5.0
38915,4.0
61751,3.0
44732,4.0
74024,3.0
14621,5.0
