,user id,movie id,age,occupation,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rating
71411,349,125,68,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
20367,573,162,68,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
40989,349,1117,68,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
42595,573,713,68,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
81463,573,654,68,15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4.0
19614,573,283,68,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
26835,349,546,68,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
36529,573,135,68,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,4.0
88353,573,182,68,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0
71805,573,22,68,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
47304,573,519,68,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
55727,573,479,68,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0
67349,573,427,68,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
27391,573,657,68,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0
26837,573,157,68,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
82395,573,237,68,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
47176,349,25,68,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
47698,349,284,68,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
60711,349,100,68,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4.0
55496,349,118,68,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
40757,349,325,68,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0
78034,349,15,68,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
14387,573,10,68,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
40871,573,685,68,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
67195,573,478,68,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
9816,573,423,68,15,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3.0
74701,573,194,68,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
