,user id,movie id,age,occupation,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rating
13758,290,435,40,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
67814,19,435,40,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0
37089,918,417,40,17,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
49873,398,4,40,13,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
7579,398,208,40,13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0
41196,504,67,40,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
82281,358,268,40,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0
40950,200,282,40,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
28079,83,411,40,13,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2.0
43341,290,183,40,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4.0
10376,398,520,40,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0
83103,798,163,40,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
40959,504,141,40,20,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.0
28086,116,145,40,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0
50749,504,240,40,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
50760,358,469,40,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
28094,200,739,40,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
50750,200,15,40,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
71205,798,258,40,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0
12857,504,70,40,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
28310,83,471,40,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0
28045,504,196,40,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
69633,200,112,40,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
77529,504,5,40,20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4.0
15910,504,393,40,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
20861,398,474,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.0
34084,83,191,40,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.0
28563,290,204,40,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
41261,918,197,40,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0
7513,647,604,40,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
36316,200,1073,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
86493,27,288,40,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0
71402,647,1047,40,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
19969,200,147,40,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
89967,504,364,40,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
51006,116,872,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
67877,798,132,40,20,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.0
12630,798,1043,40,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
85428,647,77,40,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0
33741,398,519,40,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
36303,918,487,40,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
32199,284,270,40,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.0
51018,918,28,40,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0
36279,811,308,40,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.0
37165,918,216,40,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
11248,798,116,40,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
28544,798,560,40,20,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,3.0
12918,83,477,40,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
40936,504,448,40,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0
19328,811,678,40,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0
70172,200,673,40,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.0
67581,504,1442,40,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
31236,798,473,40,20,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
19976,290,118,40,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
67826,918,132,40,17,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.0
34058,200,1091,40,14,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0
36389,647,147,40,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
72786,798,951,40,20,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
37123,811,307,40,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,4.0
28493,200,204,40,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
86911,798,365,40,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
67574,200,226,40,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
67572,798,202,40,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
67569,918,1137,40,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0
37127,260,682,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4.0
36367,398,700,40,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
28532,290,91,40,4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
36350,309,1296,40,17,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
37134,83,70,40,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
72228,290,151,40,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
36330,811,323,40,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
20852,918,630,40,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
69616,309,989,40,17,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
50678,116,730,40,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
12844,504,215,40,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
50427,798,400,40,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
11201,290,71,40,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0
43166,83,274,40,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
7684,798,602,40,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0
89611,918,499,40,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
33906,200,1034,40,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
71261,200,1033,40,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
43091,565,381,40,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
88071,358,1266,40,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
10442,398,235,40,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2.0
81603,398,79,40,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
72350,811,304,40,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
