,user id,movie id,age,occupation,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rating
60510,883,61,49,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
55305,15,237,49,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0
80689,59,61,49,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
80669,237,514,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
9283,518,1011,49,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
60572,518,1040,49,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
31865,883,580,49,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
9290,15,269,49,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
75738,59,183,49,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5.0
88516,883,65,49,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
33106,59,42,49,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
73180,141,1059,49,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
19413,88,286,49,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5.0
5971,883,1115,49,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
21757,26,476,49,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
65235,780,208,49,14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0
61525,321,175,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
44409,237,483,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5.0
37435,321,515,49,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0
89179,59,168,49,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
3855,853,304,49,20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
32958,720,347,49,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
38777,518,289,49,20,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.0
80327,883,396,49,10,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0
56267,720,1176,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0
84603,720,311,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5.0
31859,799,174,49,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
38759,196,70,49,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
3793,883,347,49,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
61600,196,580,49,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
43221,883,331,49,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
65423,518,300,49,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
9396,212,528,49,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0
65226,883,750,49,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
9905,196,94,49,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
44328,883,707,49,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
50161,59,662,49,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0
37508,141,756,49,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
81839,15,244,49,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0
3805,59,713,49,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
82141,59,190,49,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0
65521,799,484,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0
37929,59,91,49,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0
33035,141,748,49,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.0
31835,163,258,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0
19157,141,15,49,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
16281,237,656,49,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4.0
43283,780,216,49,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
85996,141,259,49,14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
33016,883,589,49,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0
80338,883,553,49,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
65407,883,566,49,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
3810,98,517,49,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0
32987,799,427,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
55293,59,602,49,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0
16388,26,323,49,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
18656,59,547,49,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
55177,59,792,49,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
73553,141,328,49,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4.0
61014,15,927,49,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
74773,26,515,49,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
31711,321,1331,49,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
38081,26,871,49,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
9093,799,690,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0
66532,883,529,49,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
