,user id,movie id,age,occupation,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rating
5817,57,833,16,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
13645,130,681,20,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0
13600,130,455,20,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
5801,57,546,16,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
81261,756,100,30,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,5.0
25187,256,203,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0
25262,256,678,35,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0
72583,657,273,26,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0
25335,256,1231,35,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
13511,130,249,20,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
13574,130,389,20,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
13534,130,291,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0
25322,256,1051,35,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
25237,256,460,35,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
81284,756,197,30,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0
13592,130,433,20,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
13547,130,322,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0
13627,130,568,20,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5.0
25317,256,1040,35,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
81335,756,860,30,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0
25165,256,98,35,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0
13685,130,881,20,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
13455,130,123,20,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0
13162,127,227,33,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
13710,130,1016,20,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
5806,57,710,16,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
81264,756,118,30,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
81320,756,527,30,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
25294,256,829,35,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
81311,756,418,30,12,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
13630,130,578,20,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
81314,756,421,30,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
13539,130,299,20,12,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3.0
13704,130,974,20,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0
25266,256,692,35,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0
13713,130,1028,20,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
25239,256,472,35,12,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
81254,756,89,30,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0
25280,256,771,35,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0
13529,130,284,20,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
25257,256,628,35,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0
81272,756,147,30,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
13431,130,68,20,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5.0
5770,57,249,16,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
25313,256,988,35,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
25145,256,31,35,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,5.0
47269,418,315,55,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0
81259,756,97,30,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.0
29386,289,405,11,12,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
25268,256,722,35,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
81243,756,22,30,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0
47264,418,300,55,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
5796,57,473,16,12,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
68888,628,874,13,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
72586,657,294,26,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
81337,756,930,30,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
13587,130,419,20,12,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0
25229,256,405,35,12,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0
81276,756,161,30,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
81292,756,235,30,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3.0
72599,657,873,26,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
13168,127,268,33,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0
25292,256,819,35,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
81342,756,1074,30,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
68867,628,168,13,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
13464,130,150,20,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
47277,418,750,55,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
13495,130,227,20,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
25253,256,591,35,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0
25309,256,977,35,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
72577,657,111,26,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
25270,256,728,35,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
13609,130,501,20,12,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0
25184,256,188,35,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0
25284,256,781,35,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
13164,127,229,33,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
13409,130,29,20,12,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
68889,628,938,13,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
5760,57,195,16,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0
13596,130,449,20,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
68870,628,258,13,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.0
81340,756,1031,30,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
25311,256,984,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
25240,256,473,35,12,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0
25252,256,583,35,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.0
13569,130,367,20,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
81244,756,30,30,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
81295,756,256,30,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
13689,130,894,20,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
25215,256,291,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.0
25246,256,550,35,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
13648,130,685,20,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
13639,130,642,20,12,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4.0
13720,130,1079,20,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
5837,57,1094,16,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
13705,130,975,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
13638,130,627,20,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
13554,130,333,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.0
72592,657,346,26,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0
5755,57,151,16,12,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
13434,130,77,20,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0
13681,130,827,20,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
13463,130,148,20,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
25164,256,97,35,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0
13716,130,1046,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
13479,130,188,20,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
25219,256,323,35,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
13698,130,939,20,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0
13160,127,62,33,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
25228,256,403,35,12,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0
13166,127,243,33,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
81345,756,1240,30,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
81304,756,383,30,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
5748,57,109,16,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
13625,130,566,20,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
5746,57,100,16,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,5.0
13473,130,176,20,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5.0
25338,256,1471,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
81265,756,121,30,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3.0
13404,130,17,20,12,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,5.0
13538,130,298,20,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.0
25306,256,939,35,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0
13507,130,243,20,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
5797,57,475,16,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
25221,256,363,35,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
13468,130,161,20,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
5736,57,8,16,12,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
5793,57,456,16,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
13524,130,271,20,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.0
13550,130,329,20,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4.0
25224,256,381,35,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
13633,130,596,20,12,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0
13515,130,255,20,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
29375,289,24,11,12,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
25283,256,779,35,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
72585,657,286,26,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.0
13650,130,692,20,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0
68890,628,984,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
47275,418,346,55,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0
81282,756,183,30,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4.0
81322,756,554,30,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
