,user id,movie id,age,occupation,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rating
33051,309,879,40,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4.0
16726,176,305,28,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
82132,763,625,27,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
61966,549,282,42,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
61969,549,405,42,17,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0
17756,183,562,33,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
62565,554,98,32,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0
70300,643,23,39,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0
79197,730,237,31,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0
61519,543,1441,33,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0
82125,763,510,27,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0
70370,643,194,39,17,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
70427,643,447,39,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0
60885,538,164,31,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0
22615,232,166,45,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
92332,874,325,36,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0
22647,232,357,45,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
16724,176,298,28,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.0
97619,918,965,40,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0
62561,554,82,32,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
19080,195,227,42,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
61454,543,509,33,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
61337,543,23,33,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0
98529,930,50,28,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2.0
82089,763,198,27,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
70363,643,179,39,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
2363,14,173,45,17,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
7764,74,272,39,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
82041,763,28,27,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0
97542,918,83,40,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
19152,195,1418,42,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
61962,549,225,42,17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
27243,272,22,33,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0
22618,232,173,45,17,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
60923,538,405,31,17,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
60897,538,195,31,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.0
61340,543,29,33,17,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
79223,730,1012,31,17,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
68665,626,302,23,17,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,4.0
7533,71,282,39,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
92334,874,346,36,17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0
61483,543,692,33,17,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
70417,643,418,39,17,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0
4316,40,272,38,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
68655,626,264,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0
91486,867,11,24,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0
60901,538,204,31,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
97547,918,132,40,17,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.0
62568,554,117,32,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
17714,183,62,33,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
61956,549,100,42,17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4.0
7784,74,508,39,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
61407,543,202,33,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
61415,543,218,33,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
70493,643,1098,39,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
70442,643,508,39,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
54486,483,462,29,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0
67406,616,300,55,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
97631,918,1265,40,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
61398,543,190,33,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0
38762,353,300,25,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
70319,643,69,39,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0
98521,929,589,44,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0
70368,643,187,39,17,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0
61432,543,357,33,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
98480,929,32,44,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
22628,232,204,45,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
