,user id,movie id,age,occupation,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rating
93240,881,498,39,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0
86333,806,197,27,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
57767,508,318,27,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
93205,881,399,39,11,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
33782,313,525,41,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.0
33816,313,654,41,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,5.0
83775,783,881,30,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
29338,288,272,34,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
93181,881,255,39,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
33746,313,471,41,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
93252,881,528,39,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0
33657,313,162,41,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
5044,47,340,53,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
6840,63,10,31,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
48491,431,302,24,11,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,3.0
57720,508,115,27,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
33661,313,168,41,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
20499,207,685,39,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
13198,128,71,24,11,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0
93148,881,187,39,11,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0
20509,207,754,39,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0
47596,424,310,36,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
86652,809,331,50,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
4997,46,7,27,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0
13366,129,242,36,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
93096,881,72,39,11,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0
64158,575,483,33,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3.0
64159,575,506,33,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
13265,128,317,24,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
9545,91,343,55,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.0
13309,128,506,24,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
93225,881,449,39,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
57729,508,168,27,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
93075,881,23,39,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0
86407,806,1074,27,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
13190,128,54,24,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0
86302,806,128,27,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
59027,526,298,30,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.0
93233,881,477,39,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
79982,744,156,35,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0
93305,881,1028,39,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
20377,207,144,39,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
13326,128,655,24,11,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
20381,207,156,39,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.0
93289,881,748,39,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.0
13196,128,69,24,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0
6873,63,269,31,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
13329,128,685,24,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
29364,288,742,34,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0
59050,526,678,30,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0
5007,46,286,27,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5.0
59028,526,300,30,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
57789,508,1153,27,11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.0
20369,207,127,39,11,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0
13254,128,265,24,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
33744,313,461,41,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
